dtm,MIP,Solar_MW,Solar_installedcapacity_mwp,Solar_capacity_mwp,Wind_MW,SS_Price,boa_MWh,DA_Price
2024-02-19T15:00:00Z,61.37,435.112608,2741.8310368,2578.9469347,297.866,20.0,0.0,62.74
2024-02-19T15:30:00Z,60.43,279.002213,2741.8310368,2578.9469347,297.786,39.64,0.0,62.74
2024-02-19T16:00:00Z,59.02,136.581513,2741.8310368,2578.9469347,297.846,41.11,0.0,74.81
2024-02-19T16:30:00Z,69.37,54.5776392,2741.8310368,2578.9469347,297.846,83.0,0.0,74.81
2024-02-19T17:00:00Z,78.25,2.54862497,2741.8310368,2578.9469347,297.784,83.0,0.0,75.11
2024-02-19T17:30:00Z,84.41,0.0,2741.8310368,2578.9469347,297.824,83.0,0.0,75.11
2024-02-19T18:00:00Z,73.08,0.0,2741.8310368,2578.9469347,297.86400000000003,41.21,0.0,68.6
2024-02-19T18:30:00Z,70.27,0.0,2741.8310368,2578.9469347,297.804,41.21,0.0,68.6
2024-02-19T19:00:00Z,66.24,0.0,2741.8310368,2578.9469347,297.784,46.0,0.0,59.75
2024-02-19T19:30:00Z,59.3,0.0,2741.8310368,2578.9469347,297.944,46.0,0.0,59.75
2024-02-19T20:00:00Z,63.55,0.0,2741.8310368,2578.9469347,297.84400000000005,49.7,0.0,59.77
2024-02-19T20:30:00Z,57.22,0.0,2741.8310368,2578.9469347,297.84400000000005,41.5,0.0,59.77
2024-02-19T21:00:00Z,55.34,0.0,2741.8310368,2578.9469347,297.844,42.5,0.0,53.97
2024-02-19T21:30:00Z,54.44,0.0,2741.8310368,2578.9469347,297.804,41.0,0.0,53.97
2024-02-19T22:00:00Z,55.16,0.0,2741.8310368,2578.9469347,297.784,40.0,0.0,53.37
2024-02-19T22:30:00Z,52.26,0.0,2741.8310368,2578.9469347,297.764,40.0,0.0,53.37
2024-02-19T23:00:00Z,41.04,0.0,2741.8310368,2578.9469347,297.824,49.8,0.0,50.44
2024-02-19T23:30:00Z,46.5,0.0,2741.8310368,2578.8868763,297.86400000000003,70.0,0.0,50.44
2024-02-20T00:00:00Z,54.82,0.0,2741.8310368,2578.8868763,297.84400000000005,72.96,0.0,49.67
2024-02-20T00:30:00Z,59.41,0.0,2741.8310368,2578.8868763,297.784,70.0,0.0,49.67
2024-02-20T01:00:00Z,60.31,0.0,2741.8310368,2578.8868763,297.86400000000003,70.0,0.0,50.67
2024-02-20T01:30:00Z,58.8,0.0,2741.8310368,2578.8868763,297.744,42.6,0.0,50.67
2024-02-20T02:00:00Z,51.97,0.0,2741.8310368,2578.8868763,297.924,42.6,0.0,48.82
2024-02-20T02:30:00Z,46.68,0.0,2741.8310368,2578.8868763,297.844,29.78,0.0,48.82
2024-02-20T03:00:00Z,50.19,0.0,2741.8310368,2578.8868763,297.724,6.0,0.0,50.23
2024-02-20T03:30:00Z,39.66,0.0,2741.8310368,2578.8868763,297.804,6.0,0.0,50.23
2024-02-20T04:00:00Z,56.93,0.0,2741.8310368,2578.8868763,297.744,68.0,0.0,57.59
2024-02-20T04:30:00Z,55.74,0.0,2741.8310368,2578.8868763,297.784,68.0,0.0,57.59
2024-02-20T05:00:00Z,71.72,0.0,2741.8310368,2578.8868763,297.184,70.0,0.0,63.04
2024-02-20T05:30:00Z,61.57,0.0,2741.8310368,2578.8868763,297.764,68.0,0.0,63.04
2024-02-20T06:00:00Z,72.49,0.0,2741.8310368,2578.8868763,297.804,68.0,0.0,68.67
2024-02-20T06:30:00Z,75.86,0.0,2741.8310368,2578.8868763,299.164,72.96,0.0,68.67
2024-02-20T07:00:00Z,72.54,0.529364435,2741.8310368,2578.8868763,321.904,68.0,0.0,64.92
2024-02-20T07:30:00Z,75.91,26.2118704,2741.8310368,2578.8868763,351.824,76.9,0.0,64.92
2024-02-20T08:00:00Z,67.15,70.565688,2741.8310368,2578.8868763,381.804,50.01,0.0,61.94
2024-02-20T08:30:00Z,72.1,109.243204,2741.8310368,2578.8868763,411.744,73.6,0.0,61.94
2024-02-20T09:00:00Z,64.06,175.639978,2741.8310368,2578.8868763,427.564,73.6,0.0,56.74
2024-02-20T09:30:00Z,62.99,272.621694,2741.8310368,2578.8868763,427.584,55.0,0.0,56.74
2024-02-20T10:00:00Z,58.79,328.172407,2741.8310368,2578.8868763,427.644,69.5,0.0,51.52
2024-02-20T10:30:00Z,59.45,355.740967,2741.8310368,2578.8868763,427.524,69.3,0.0,51.52
2024-02-20T11:00:00Z,52.03,369.261049,2741.8310368,2578.8868763,427.564,40.25,0.0,48.04
2024-02-20T11:30:00Z,53.53,331.412742,2741.8310368,2578.8868763,427.644,44.5,0.0,48.04
2024-02-20T12:00:00Z,47.57,446.684782,2741.8310368,2578.8868763,427.584,40.2,0.0,48.5
2024-02-20T12:30:00Z,44.47,529.332211,2741.8310368,2578.8868763,427.504,5.69,0.0,48.5
2024-02-20T13:00:00Z,50.02,610.571009,2741.8310368,2578.8868763,427.624,5.69,0.0,51.63
2024-02-20T13:30:00Z,46.26,754.4140199999999,2741.8310368,2578.8868763,427.604,5.69,0.0,51.63
2024-02-20T14:00:00Z,46.07,576.392236,2741.8310368,2578.8868763,427.604,4.68,0.0,56.68
2024-02-20T14:30:00Z,34.86,454.62034,2741.8310368,2578.8868763,427.564,0.0,0.0,56.68
2024-02-20T15:00:00Z,44.44,339.30872800000003,2741.8310368,2578.8868763,427.644,0.1,0.0,61.2
2024-02-20T15:30:00Z,55.16,154.536222,2741.8310368,2578.8868763,427.444,77.99,0.0,61.2
2024-02-20T16:00:00Z,48.02,72.849171,2741.8310368,2578.8868763,427.684,50.01,0.0,67.91
2024-02-20T16:30:00Z,57.7,21.8392264,2741.8310368,2578.8868763,427.584,41.25,0.0,67.91
2024-02-20T17:00:00Z,56.44,0.391170529,2741.8310368,2578.8868763,427.606,41.4,0.0,68.06
2024-02-20T17:30:00Z,60.26,0.0,2741.8310368,2578.8868763,427.646,50.01,0.0,68.06
2024-02-20T18:00:00Z,57.74,0.0,2741.8310368,2578.8868763,427.566,50.02,0.0,68.09
2024-02-20T18:30:00Z,60.17,0.0,2741.8310368,2578.8868763,427.644,44.5,0.0,68.09
2024-02-20T19:00:00Z,56.74,0.0,2741.8310368,2578.8868763,427.504,82.0,0.0,60.69
2024-02-20T19:30:00Z,55.2,0.0,2741.8310368,2578.8868763,427.684,70.0,0.0,60.69
2024-02-20T20:00:00Z,54.71,0.0,2741.8310368,2578.8868763,427.644,50.02,0.0,59.76
2024-02-20T20:30:00Z,56.96,0.0,2741.8310368,2578.8868763,427.624,55.0,0.0,59.76
2024-02-20T21:00:00Z,57.1,0.0,2741.8310368,2578.8868763,427.564,44.51,0.0,54.62
2024-02-20T21:30:00Z,52.84,0.0,2741.8310368,2578.8868763,427.664,42.01,0.0,54.62
2024-02-20T22:00:00Z,51.98,0.0,2741.8310368,2578.8868763,427.544,42.0,0.0,54.43
2024-02-20T22:30:00Z,51.93,0.0,2741.8310368,2578.8868763,427.604,44.5,0.0,54.43
2024-02-20T23:00:00Z,49.27,0.0,2741.8310368,2578.8868763,427.524,40.25,0.0,53.01
2024-02-20T23:30:00Z,42.55,0.0,2741.8310368,2578.826819,427.644,40.25,0.0,53.01
2024-02-21T00:00:00Z,49.38,0.0,2741.8310368,2578.826819,427.604,66.0,0.0,48.25
2024-02-21T00:30:00Z,55.28,0.0,2741.8310368,2578.826819,392.524,70.0,0.0,48.25
2024-02-21T01:00:00Z,51.69,0.0,2741.8310368,2578.826819,368.064,35.22,0.0,41.56
2024-02-21T01:30:00Z,48.29,0.0,2741.8310368,2578.826819,341.70399999999995,29.72,0.0,41.56
2024-02-21T02:00:00Z,47.16,0.0,2741.8310368,2578.826819,304.044,25.51,0.0,37.57
2024-02-21T02:30:00Z,38.25,0.0,2741.8310368,2578.826819,312.844,26.77,0.0,37.57
2024-02-21T03:00:00Z,38.01,0.0,2741.8310368,2578.826819,392.944,28.7,0.0,39.18
2024-02-21T03:30:00Z,32.47,0.0,2741.8310368,2578.826819,336.984,26.13,0.0,39.18
2024-02-21T04:00:00Z,40.08,0.0,2741.8310368,2578.826819,366.464,35.22,0.0,46.33
2024-02-21T04:30:00Z,35.04,0.0,2741.8310368,2578.826819,419.184,26.23,0.0,46.33
2024-02-21T05:00:00Z,44.73,0.0,2741.8310368,2578.826819,427.624,35.63,0.0,57.3
2024-02-21T05:30:00Z,41.9,0.0,2741.8310368,2578.826819,427.484,32.56,0.0,57.3
2024-02-21T06:00:00Z,44.33,0.0,2741.8310368,2578.826819,427.644,5.0,0.0,63.36
2024-02-21T06:30:00Z,51.02,0.0,2741.8310368,2578.826819,427.604,67.0,0.0,63.36
2024-02-21T07:00:00Z,50.02,0.0013383040252,2741.8310368,2578.826819,427.604,70.0,0.0,63.08
2024-02-21T07:30:00Z,57.7,5.14701937,2741.8310368,2578.826819,427.544,70.0,0.0,63.08
2024-02-21T08:00:00Z,54.94,27.5214591,2741.8310368,2578.826819,427.624,70.0,0.0,55.91
2024-02-21T08:30:00Z,61.76,43.7262769,2741.8310368,2578.826819,427.584,70.0,0.0,55.91
2024-02-21T09:00:00Z,54.7,54.7848102,2741.8310368,2578.826819,427.564,70.0,0.0,53.04
2024-02-21T09:30:00Z,55.65,75.4131467,2741.8310368,2578.826819,427.544,70.0,0.0,53.04
2024-02-21T10:00:00Z,49.39,94.3654802,2741.8310368,2578.826819,427.624,49.39,0.0,50.49
2024-02-21T10:30:00Z,48.86,110.297854,2741.8310368,2578.826819,427.544,70.0,0.0,50.49
2024-02-21T11:00:00Z,47.51,128.128006,2741.8310368,2578.826819,427.644,69.0,0.0,50.19
2024-02-21T11:30:00Z,48.36,147.770905,2741.8310368,2578.826819,427.544,69.0,0.0,50.19
2024-02-21T12:00:00Z,50.65,178.082256,2741.8310368,2578.826819,427.644,69.0,0.0,47.06
2024-02-21T12:30:00Z,47.97,173.568914,2741.8310368,2578.826819,427.604,69.0,0.0,47.06
2024-02-21T13:00:00Z,50.46,132.551537,2741.8310368,2578.826819,427.444,69.0,0.0,48.61
2024-02-21T13:30:00Z,51.11,105.640104,2741.8310368,2578.826819,427.684,69.0,0.0,48.61
2024-02-21T14:00:00Z,52.11,122.32496,2741.8310368,2578.826819,427.584,30.19163,0.0,50.97
2024-02-21T14:30:00Z,47.25,131.361646,2741.8310368,2578.826819,427.564,40.82622,0.0,50.97
2024-02-21T15:00:00Z,45.77,102.0308303,2741.8310368,2578.826819,427.584,45.95,0.0,55.87
2024-02-21T15:30:00Z,54.42,68.0267012,2741.8310368,2578.826819,427.564,70.0,0.0,55.87
2024-02-21T16:00:00Z,55.41,37.4266264,2741.8310368,2578.826819,427.584,75.0,0.0,61.68
2024-02-21T16:30:00Z,62.97,12.36351818,2741.8310368,2578.826819,427.604,75.0,0.0,61.68
2024-02-21T17:00:00Z,64.03,0.3639338161,2741.8310368,2578.826819,427.564,70.0,0.0,69.13
2024-02-21T17:30:00Z,69.58,0.0,2741.8310368,2578.826819,427.624,76.0,0.0,69.13
2024-02-21T18:00:00Z,71.86,0.0,2741.8310368,2578.826819,427.504,82.8,0.0,70.79
2024-02-21T18:30:00Z,72.98,0.0,2741.8310368,2578.826819,427.624,82.8,0.0,70.79
2024-02-21T19:00:00Z,70.67,0.0,2741.8310368,2578.826819,427.644,70.0,0.0,59.43
2024-02-21T19:30:00Z,66.36,0.0,2741.8310368,2578.826819,427.544,70.0,0.0,59.43
2024-02-21T20:00:00Z,58.67,0.0,2741.8310368,2578.826819,427.544,31.0,0.0,55.46
2024-02-21T20:30:00Z,58.24,0.0,2741.8310368,2578.826819,427.544,70.0,0.0,55.46
2024-02-21T21:00:00Z,51.98,0.0,2741.8310368,2578.826819,411.904,70.0,0.0,41.31
2024-02-21T21:30:00Z,43.67,0.0,2741.8310368,2578.826819,425.286,-28.51,0.0,41.31
2024-02-21T22:00:00Z,40.8,0.0,2741.8310368,2578.826819,387.386,10.0,0.0,30.09
2024-02-21T22:30:00Z,21.61,0.0,2741.8310368,2578.826819,398.906,-28.51,0.0,30.09
2024-02-21T23:00:00Z,19.33,0.0,2741.8310368,2578.826819,372.106,23.97,0.0,29.07
2024-02-21T23:30:00Z,16.24,0.0,2741.8310368,2578.7667716,348.56600000000003,24.09,0.0,29.07
2024-02-22T00:00:00Z,22.61,0.0,2741.8310368,2578.7667716,390.024,23.97,0.0,25.38
2024-02-22T00:30:00Z,27.83,0.0,2741.8310368,2578.7667716,426.484,70.0,0.0,25.38
2024-02-22T01:00:00Z,30.88,0.0,2741.8310368,2578.7667716,405.744,30.88,0.0,24.13
2024-02-22T01:30:00Z,28.2,0.0,2741.8310368,2578.7667716,372.404,28.2,0.0,24.13
2024-02-22T02:00:00Z,32.02,0.0,2741.8310368,2578.7667716,370.864,32.02,0.0,30.31
2024-02-22T02:30:00Z,25.48,0.0,2741.8310368,2578.7667716,404.924,26.54,0.0,30.31
2024-02-22T03:00:00Z,40.88,0.0,2741.8310368,2578.7667716,427.524,27.22,0.0,33.84
2024-02-22T03:30:00Z,38.16,0.0,2741.8310368,2578.7667716,427.624,70.0,0.0,33.84
2024-02-22T04:00:00Z,43.82,0.0,2741.8310368,2578.7667716,427.564,75.0,0.0,46.08
2024-02-22T04:30:00Z,53.43,0.0,2741.8310368,2578.7667716,427.584,86.39,0.0,46.08
2024-02-22T05:00:00Z,65.24,0.0,2741.8310368,2578.7667716,427.624,85.0,0.0,58.85
2024-02-22T05:30:00Z,61.27,0.0,2741.8310368,2578.7667716,427.604,48.66,0.0,58.85
2024-02-22T06:00:00Z,60.24,0.0,2741.8310368,2578.7667716,427.524,40.0,0.0,63.46
2024-02-22T06:30:00Z,65.73,0.0,2741.8310368,2578.7667716,427.604,92.0,0.0,63.46
2024-02-22T07:00:00Z,80.47,0.32992003881,2741.8310368,2578.7667716,427.564,95.29,0.0,63.45
2024-02-22T07:30:00Z,87.94,19.26593001,2741.8310368,2578.7667716,427.624,105.0,0.0,63.45
2024-02-22T08:00:00Z,77.61,61.0467356,2741.8310368,2578.7667716,278.604,81.6,0.0,63.34
2024-02-22T08:30:00Z,81.97,111.513928,2741.8310368,2578.7667716,268.222,96.0,0.0,63.34
2024-02-22T09:00:00Z,79.95,192.466181,2741.8310368,2578.7667716,268.182,102.0,0.0,64.47
2024-02-22T09:30:00Z,76.58,189.991698,2741.8310368,2578.7667716,268.182,98.87998,0.0,64.47
2024-02-22T10:00:00Z,70.58,206.603574,2741.8310368,2578.7667716,268.202,102.0,0.0,64.38
2024-02-22T10:30:00Z,70.84,226.724122,2741.8310368,2578.7667716,268.222,101.0,0.0,64.38
2024-02-22T11:00:00Z,75.09,242.164293,2741.8310368,2578.7667716,268.222,96.0,0.0,66.59
2024-02-22T11:30:00Z,77.2,225.515648,2741.8310368,2578.7667716,268.242,94.56,0.0,66.59
2024-02-22T12:00:00Z,79.86,201.230879,2741.8310368,2578.7667716,215.564,94.56,0.0,62.11
2024-02-22T12:30:00Z,80.28,166.036125,2741.8310368,2578.7667716,169.404,94.56,0.0,62.11
2024-02-22T13:00:00Z,81.13,167.176294,2741.8310368,2578.7667716,125.844,94.56,0.0,60.72
2024-02-22T13:30:00Z,82.19,138.9193716,2741.8310368,2578.7667716,45.884,94.6,0.0,60.72
2024-02-22T14:00:00Z,82.52,104.2358935,2741.8310368,2578.7667716,62.284,94.6,0.0,56.11
2024-02-22T14:30:00Z,79.54,85.7054449,2741.8310368,2578.7667716,114.644,94.6,0.0,56.11
2024-02-22T15:00:00Z,76.9,73.9447968,2741.8310368,2578.7667716,156.204,94.6,0.0,56.01
2024-02-22T15:30:00Z,72.81,52.9317252,2741.8310368,2578.7667716,146.524,94.0,0.0,56.01
2024-02-22T16:00:00Z,73.77,20.15142878,2741.8310368,2578.7667716,252.824,46.0,0.0,66.84
2024-02-22T16:30:00Z,69.57,5.1095356364,2741.8310368,2578.7667716,268.184,45.7,0.0,66.84
2024-02-22T17:00:00Z,67.66,0.178267176074924,2741.8310368,2578.7667716,268.144,46.0,0.0,69.59
2024-02-22T17:30:00Z,66.81,0.0,2741.8310368,2578.7667716,268.164,46.1,0.0,69.59
2024-02-22T18:00:00Z,67.61,0.0,2741.8310368,2578.7667716,268.164,93.69,0.0,67.28
2024-02-22T18:30:00Z,67.26,0.0,2741.8310368,2578.7667716,268.224,47.0,0.0,67.28
2024-02-22T19:00:00Z,64.76,0.0,2741.8310368,2578.7667716,297.444,46.65489,0.0,60.79
2024-02-22T19:30:00Z,61.0,0.0,2741.8310368,2578.7667716,342.124,47.0,0.0,60.79
2024-02-22T20:00:00Z,59.8,0.0,2741.8310368,2578.7667716,372.004,47.01,0.0,59.9
2024-02-22T20:30:00Z,59.63,0.0,2741.8310368,2578.7667716,401.944,51.1,0.0,59.9
2024-02-22T21:00:00Z,62.16,0.0,2741.8310368,2578.7667716,425.744,94.0,0.0,45.16
2024-02-22T21:30:00Z,60.67,0.0,2741.8310368,2578.7667716,427.564,94.0,0.0,45.16
2024-02-22T22:00:00Z,55.18,0.0,2741.8310368,2578.7667716,427.664,32.0,0.0,46.22
2024-02-22T22:30:00Z,48.0,0.0,2741.8310368,2578.7667716,427.564,40.1,0.0,46.22
2024-02-22T23:00:00Z,45.28,0.0,2741.8310368,2578.7667716,427.644,45.28,0.0,49.77
2024-02-22T23:30:00Z,46.83,0.0,2741.8310368,2578.7067143,427.604,46.83,0.0,49.77
2024-02-23T00:00:00Z,51.21,0.0,2741.8310368,2578.7067143,427.604,51.21,0.0,48.64
2024-02-23T00:30:00Z,52.56,0.0,2741.8310368,2578.7067143,427.664,78.0,0.0,48.64
2024-02-23T01:00:00Z,57.61,0.0,2741.8310368,2578.7067143,427.544,57.61,0.0,37.33
2024-02-23T01:30:00Z,59.44,0.0,2741.8310368,2578.7067143,427.564,59.44,0.0,37.33
2024-02-23T02:00:00Z,63.31,0.0,2741.8310368,2578.7067143,427.604,63.31,0.0,32.54
2024-02-23T02:30:00Z,59.92,0.0,2741.8310368,2578.7067143,427.644,59.92,0.0,32.54
2024-02-23T03:00:00Z,57.25,0.0,2741.8310368,2578.7067143,427.564,5.0,0.0,35.02
2024-02-23T03:30:00Z,46.1,0.0,2741.8310368,2578.7067143,427.624,5.0,0.0,35.02
2024-02-23T04:00:00Z,49.66,0.0,2741.8310368,2578.7067143,427.584,7.1,0.0,40.04
2024-02-23T04:30:00Z,43.0,0.0,2741.8310368,2578.7067143,427.644,8.56,0.0,40.04
2024-02-23T05:00:00Z,48.44,0.0,2741.8310368,2578.7067143,427.564,35.16,0.0,54.93
2024-02-23T05:30:00Z,58.75,0.0,2741.8310368,2578.7067143,427.624,78.0,0.0,54.93
2024-02-23T06:00:00Z,61.05,0.0,2741.8310368,2578.7067143,427.544,78.0,0.0,62.17
2024-02-23T06:30:00Z,58.89,0.0,2741.8310368,2578.7067143,427.644,52.0,0.0,62.17
2024-02-23T07:00:00Z,50.8,5.96742019,2741.8310368,2578.7067143,406.384,33.0,0.0,64.67
2024-02-23T07:30:00Z,61.27,80.8679211,2741.8310368,2578.7067143,398.004,42.65,0.0,64.67
2024-02-23T08:00:00Z,63.43,272.567832,2741.8310368,2578.7067143,397.7840000000001,75.0,0.0,63.02
2024-02-23T08:30:00Z,66.71,460.277735,2741.8310368,2578.7067143,398.002,45.0,0.0,63.02
2024-02-23T09:00:00Z,68.82,701.803887,2741.8310368,2578.7067143,398.02,46.1,0.0,55.96
2024-02-23T09:30:00Z,61.55,948.179804,2741.8310368,2578.7067143,397.58,46.1,0.0,55.96
2024-02-23T10:00:00Z,56.97,1190.32636,2741.8310368,2578.7067143,397.962,69.6,0.0,54.91
2024-02-23T10:30:00Z,57.7,1244.42661,2741.8310368,2578.7067143,397.942,69.6,0.0,54.91
2024-02-23T11:00:00Z,57.34,1118.961295,2741.8310368,2578.7067143,397.982,75.0,0.0,57.05
2024-02-23T11:30:00Z,60.9,1166.4216,2741.8310368,2578.7067143,391.882,69.6,0.0,57.05
2024-02-23T12:00:00Z,62.01,949.590994,2741.8310368,2578.7067143,363.562,46.15,0.0,57.01
2024-02-23T12:30:00Z,62.02,1069.389948,2741.8310368,2578.7067143,376.002,88.0,0.0,57.01
2024-02-23T13:00:00Z,64.8,802.00919,2741.8310368,2578.7067143,381.682,94.69,0.0,59.83
2024-02-23T13:30:00Z,67.78,615.106457,2741.8310368,2578.7067143,378.502,75.0,0.0,59.83
2024-02-23T14:00:00Z,65.2,488.396399,2741.8310368,2578.7067143,321.722,47.5,0.0,60.89
2024-02-23T14:30:00Z,60.47,386.197608,2741.8310368,2578.7067143,285.624,46.2,0.0,60.89
2024-02-23T15:00:00Z,61.81,242.8806061,2741.8310368,2578.7067143,260.924,46.2,0.0,64.53
2024-02-23T15:30:00Z,62.13,190.3316751,2741.8310368,2578.7067143,278.922,46.2,0.0,64.53
2024-02-23T16:00:00Z,61.83,67.6001962,2741.8310368,2578.7067143,250.202,46.21,0.0,75.14
2024-02-23T16:30:00Z,64.93,18.5162645695,2741.8310368,2578.7067143,222.444,46.21,0.0,75.14
2024-02-23T17:00:00Z,84.77,1.0499786412581,2741.8310368,2578.7067143,220.264,85.0,0.0,80.28
2024-02-23T17:30:00Z,88.33,0.0,2741.8310368,2578.7067143,216.044,87.37,0.0,80.28
2024-02-23T18:00:00Z,82.7,0.0,2741.8310368,2578.7067143,91.07,85.0,0.0,80.35
2024-02-23T18:30:00Z,83.54,0.0,2741.8310368,2578.7067143,74.732,85.0,0.0,80.35
2024-02-23T19:00:00Z,72.96,0.0,2741.8310368,2578.7067143,71.452,85.0,0.0,68.29
2024-02-23T19:30:00Z,71.42,0.0,2741.8310368,2578.7067143,72.348,85.0,0.0,68.29
2024-02-23T20:00:00Z,71.65,0.0,2741.8310368,2578.7067143,95.184,94.50006,0.0,63.69
2024-02-23T20:30:00Z,64.79,0.0,2741.8310368,2578.7067143,82.404,85.0,0.0,63.69
2024-02-23T21:00:00Z,68.48,0.0,2741.8310368,2578.7067143,62.124,48.0,0.0,62.1
2024-02-23T21:30:00Z,66.73,0.0,2741.8310368,2578.7067143,89.22399999999999,96.9,0.0,62.1
2024-02-23T22:00:00Z,63.13,0.0,2741.8310368,2578.7067143,153.264,46.9,0.0,55.13
2024-02-23T22:30:00Z,59.86,0.0,2741.8310368,2578.7067143,169.684,46.25,0.0,55.13
2024-02-23T23:00:00Z,68.22,0.0,2741.8310368,2578.7067143,127.664,48.7,0.0,55.49
2024-02-23T23:30:00Z,58.21,0.0,2741.8310368,2578.6466679,79.644,48.7,0.0,55.49
2024-02-24T00:00:00Z,55.11,0.0,2741.8310368,2578.6466679,83.084,48.7,0.0,59.44
2024-02-24T00:30:00Z,60.3,0.0,2741.8310368,2578.6466679,77.278,52.08,0.0,59.44
2024-02-24T01:00:00Z,63.73,0.0,2741.8310368,2578.6466679,77.542,90.0,0.0,53.05
2024-02-24T01:30:00Z,62.81,0.0,2741.8310368,2578.6466679,99.064,90.0,0.0,53.05
2024-02-24T02:00:00Z,65.31,0.0,2741.8310368,2578.6466679,103.144,90.0,0.0,53.24
2024-02-24T02:30:00Z,65.05,0.0,2741.8310368,2578.6466679,79.202,90.0,0.0,53.24
2024-02-24T03:00:00Z,72.91,0.0,2741.8310368,2578.6466679,61.444,72.91,0.0,52.77
2024-02-24T03:30:00Z,66.21,0.0,2741.8310368,2578.6466679,54.278000000000006,52.08,0.0,52.77
2024-02-24T04:00:00Z,66.4,0.0,2741.8310368,2578.6466679,65.922,75.0,0.0,55.13
2024-02-24T04:30:00Z,61.98,0.0,2741.8310368,2578.6466679,52.958,52.08,0.0,55.13
2024-02-24T05:00:00Z,64.49,0.0,2741.8310368,2578.6466679,55.064,47.8,0.0,58.99
2024-02-24T05:30:00Z,63.76,0.0,2741.8310368,2578.6466679,84.144,47.8,0.0,58.99
2024-02-24T06:00:00Z,63.05,0.0,2741.8310368,2578.6466679,125.284,52.07322,0.0,58.56
2024-02-24T06:30:00Z,62.42,0.0,2741.8310368,2578.6466679,148.024,52.08,0.0,58.56
2024-02-24T07:00:00Z,60.82,8.19375516,2741.8310368,2578.6466679,160.744,47.8,0.0,64.44
2024-02-24T07:30:00Z,66.95,76.2731001,2741.8310368,2578.6466679,148.60399999999998,75.0,0.0,64.44
2024-02-24T08:00:00Z,64.82,242.808522,2741.8310368,2578.6466679,141.524,77.8,0.0,67.76
2024-02-24T08:30:00Z,73.71,412.70608,2741.8310368,2578.6466679,127.984,77.8,0.0,67.76
2024-02-24T09:00:00Z,75.99,642.762462,2741.8310368,2578.6466679,126.358,77.8,0.0,58.39
2024-02-24T09:30:00Z,75.24,859.387933,2741.8310368,2578.6466679,94.3,77.8,0.0,58.39
2024-02-24T10:00:00Z,76.38,1074.67657,2741.8310368,2578.6466679,65.578,77.8,0.0,54.47
2024-02-24T10:30:00Z,74.54,1249.74793,2741.8310368,2578.6466679,70.098,77.8,0.0,54.47
2024-02-24T11:00:00Z,73.22,1353.689793,2741.8310368,2578.6466679,77.62,48.5,0.0,54.18
2024-02-24T11:30:00Z,68.27,1313.069177,2741.8310368,2578.6466679,79.342,48.0,0.0,54.18
2024-02-24T12:00:00Z,66.7,1315.669704,2741.8310368,2578.6466679,65.80600000000001,48.0,0.0,52.83
2024-02-24T12:30:00Z,68.69,1201.178287,2741.8310368,2578.6466679,52.71,77.8,0.0,52.83
2024-02-24T13:00:00Z,70.18,1164.04762,2741.8310368,2578.6466679,99.494,77.8,0.0,52.68
2024-02-24T13:30:00Z,70.04,1020.257245,2741.8310368,2578.6466679,110.896,48.7,0.0,52.68
2024-02-24T14:00:00Z,69.87,849.007833,2741.8310368,2578.6466679,64.836,52.1,0.0,58.29
2024-02-24T14:30:00Z,69.15,710.610043,2741.8310368,2578.6466679,47.18,52.2,0.0,58.29
2024-02-24T15:00:00Z,69.1,565.1265950000001,2741.8310368,2578.6466679,58.29,76.0,0.0,61.99
2024-02-24T15:30:00Z,67.9,419.949029,2741.8310368,2578.6466679,38.1,74.5,0.0,61.99
2024-02-24T16:00:00Z,74.41,237.767635,2741.8310368,2578.6466679,45.788,89.99,0.0,75.79
2024-02-24T16:30:00Z,77.85,96.368905,2741.8310368,2578.6466679,75.92,93.5,0.0,75.79
2024-02-24T17:00:00Z,84.16,13.17053973,2741.8310368,2578.6466679,81.56,90.0,0.0,77.64
2024-02-24T17:30:00Z,86.47,0.0001147519393039,2741.8310368,2578.6466679,79.84,98.1,0.0,77.64
2024-02-24T18:00:00Z,89.72,0.0,2741.8310368,2578.6466679,59.6,98.01169,0.0,72.85
2024-02-24T18:30:00Z,87.69,0.0,2741.8310368,2578.6466679,43.062,99.99,0.0,72.85
2024-02-24T19:00:00Z,85.83,0.0,2741.8310368,2578.6466679,18.336,96.75,0.0,60.6
2024-02-24T19:30:00Z,84.57,0.0,2741.8310368,2578.6466679,0.0,90.0,0.0,60.6
2024-02-24T20:00:00Z,80.9,0.0,2741.8310368,2578.6466679,0.0,98.0,0.0,63.61
2024-02-24T20:30:00Z,70.84,0.0,2741.8310368,2578.6466679,12.118,87.9,0.0,63.61
2024-02-24T21:00:00Z,70.26,0.0,2741.8310368,2578.6466679,21.686,87.9,0.0,54.67
2024-02-24T21:30:00Z,63.87,0.0,2741.8310368,2578.6466679,19.164,87.9,0.0,54.67
2024-02-24T22:00:00Z,68.67,0.0,2741.8310368,2578.6466679,20.464,87.9,0.0,63.4
2024-02-24T22:30:00Z,61.23,0.0,2741.8310368,2578.6466679,26.880000000000003,52.1,0.0,63.4
2024-02-24T23:00:00Z,57.04,0.0,2741.8310368,2578.6466679,10.964,50.0,0.0,61.28
2024-02-24T23:30:00Z,57.85,0.0,2741.8310368,2578.5866125,0.0,92.25023,0.0,61.28
2024-02-25T00:00:00Z,65.52,0.0,2741.8310368,2578.5866125,0.0,92.75,0.0,59.14
