timestamp_utc,settlement_date,settlement_period,price
2021-07-17T09:30:00Z,2021-07-17,22,90.9
2021-07-17T10:00:00Z,2021-07-17,23,87.03
2021-07-17T10:30:00Z,2021-07-17,24,87.03
2021-07-17T11:00:00Z,2021-07-17,25,76.61
2021-07-17T11:30:00Z,2021-07-17,26,76.61
2021-07-17T12:00:00Z,2021-07-17,27,70.64
2021-07-17T12:30:00Z,2021-07-17,28,70.64
2021-07-17T13:00:00Z,2021-07-17,29,69.44
2021-07-17T13:30:00Z,2021-07-17,30,69.44
2021-07-17T14:00:00Z,2021-07-17,31,70.06
2021-07-17T14:30:00Z,2021-07-17,32,70.06
2021-07-17T15:00:00Z,2021-07-17,33,82.43
2021-07-17T15:30:00Z,2021-07-17,34,82.43
2021-07-17T16:00:00Z,2021-07-17,35,99.58
2021-07-17T16:30:00Z,2021-07-17,36,99.58
2021-07-17T17:00:00Z,2021-07-17,37,105.16
2021-07-17T17:30:00Z,2021-07-17,38,105.16
2021-07-17T18:00:00Z,2021-07-17,39,101.28
2021-07-17T18:30:00Z,2021-07-17,40,101.28
2021-07-17T19:00:00Z,2021-07-17,41,98.68
2021-07-17T19:30:00Z,2021-07-17,42,98.68
2021-07-17T20:00:00Z,2021-07-17,43,97.2
2021-07-17T20:30:00Z,2021-07-17,44,97.2
2021-07-17T21:00:00Z,2021-07-17,45,107.95
2021-07-17T21:30:00Z,2021-07-17,46,107.95
2021-07-17T22:00:00Z,2021-07-17,47,88.65
2021-07-17T22:30:00Z,2021-07-17,48,88.65
2021-07-17T23:00:00Z,2021-07-18,1,81.28
2021-07-17T23:30:00Z,2021-07-18,2,81.28
2021-07-18T00:00:00Z,2021-07-18,3,77.41
2021-07-18T00:30:00Z,2021-07-18,4,77.41
2021-07-18T01:00:00Z,2021-07-18,5,75.95
2021-07-18T01:30:00Z,2021-07-18,6,75.95
2021-07-18T02:00:00Z,2021-07-18,7,73.45
2021-07-18T02:30:00Z,2021-07-18,8,73.45
2021-07-18T03:00:00Z,2021-07-18,9,71.55
2021-07-18T03:30:00Z,2021-07-18,10,71.55
2021-07-18T04:00:00Z,2021-07-18,11,71.02
2021-07-18T04:30:00Z,2021-07-18,12,71.02
2021-07-18T05:00:00Z,2021-07-18,13,62.38
2021-07-18T05:30:00Z,2021-07-18,14,62.38
2021-07-18T06:00:00Z,2021-07-18,15,77.43
2021-07-18T06:30:00Z,2021-07-18,16,77.43
2021-07-18T07:00:00Z,2021-07-18,17,93.06
2021-07-18T07:30:00Z,2021-07-18,18,93.06
2021-07-18T08:00:00Z,2021-07-18,19,91.74
2021-07-18T08:30:00Z,2021-07-18,20,91.74
2021-07-18T09:00:00Z,2021-07-18,21,88.81
2021-07-18T09:30:00Z,2021-07-18,22,88.81
2021-07-18T10:00:00Z,2021-07-18,23,90.07
2021-07-18T10:30:00Z,2021-07-18,24,90.07
2021-07-18T11:00:00Z,2021-07-18,25,80.48
2021-07-18T11:30:00Z,2021-07-18,26,80.48
2021-07-18T12:00:00Z,2021-07-18,27,79.2
2021-07-18T12:30:00Z,2021-07-18,28,79.2
2021-07-18T13:00:00Z,2021-07-18,29,67.74
2021-07-18T13:30:00Z,2021-07-18,30,67.74
2021-07-18T14:00:00Z,2021-07-18,31,77.99
2021-07-18T14:30:00Z,2021-07-18,32,77.99
2021-07-18T15:00:00Z,2021-07-18,33,88.49
2021-07-18T15:30:00Z,2021-07-18,34,88.49
2021-07-18T16:00:00Z,2021-07-18,35,98.54
2021-07-18T16:30:00Z,2021-07-18,36,98.54
2021-07-18T17:00:00Z,2021-07-18,37,114.28
2021-07-18T17:30:00Z,2021-07-18,38,114.28
2021-07-18T18:00:00Z,2021-07-18,39,111.04
2021-07-18T18:30:00Z,2021-07-18,40,111.04
2021-07-18T19:00:00Z,2021-07-18,41,109.88
2021-07-18T19:30:00Z,2021-07-18,42,109.88
2021-07-18T20:00:00Z,2021-07-18,43,104.78
2021-07-18T20:30:00Z,2021-07-18,44,104.78
2021-07-18T21:00:00Z,2021-07-18,45,98.33
2021-07-18T21:30:00Z,2021-07-18,46,98.33
2021-07-18T22:00:00Z,2021-07-18,47,78.83
2021-07-18T22:30:00Z,2021-07-18,48,78.83
2021-07-18T23:00:00Z,2021-07-19,1,78.83
2021-07-18T23:30:00Z,2021-07-19,2,78.83
2021-07-19T00:00:00Z,2021-07-19,3,78.0
2021-07-19T00:30:00Z,2021-07-19,4,78.0
2021-07-19T01:00:00Z,2021-07-19,5,77.43
2021-07-19T01:30:00Z,2021-07-19,6,77.43
2021-07-19T02:00:00Z,2021-07-19,7,76.9
2021-07-19T02:30:00Z,2021-07-19,8,76.9
2021-07-19T03:00:00Z,2021-07-19,9,78.62
2021-07-19T03:30:00Z,2021-07-19,10,78.62
2021-07-19T04:00:00Z,2021-07-19,11,88.37
2021-07-19T04:30:00Z,2021-07-19,12,88.37
2021-07-19T05:00:00Z,2021-07-19,13,91.19
2021-07-19T05:30:00Z,2021-07-19,14,91.19
2021-07-19T06:00:00Z,2021-07-19,15,109.4
2021-07-19T06:30:00Z,2021-07-19,16,109.4
2021-07-19T07:00:00Z,2021-07-19,17,108.19
2021-07-19T07:30:00Z,2021-07-19,18,108.19
2021-07-19T08:00:00Z,2021-07-19,19,95.05
2021-07-19T08:30:00Z,2021-07-19,20,95.05
2021-07-19T09:00:00Z,2021-07-19,21,91.84
2021-07-19T09:30:00Z,2021-07-19,22,91.84
2021-07-19T10:00:00Z,2021-07-19,23,88.62
2021-07-19T10:30:00Z,2021-07-19,24,88.62
2021-07-19T11:00:00Z,2021-07-19,25,79.03
2021-07-19T11:30:00Z,2021-07-19,26,79.03
2021-07-19T12:00:00Z,2021-07-19,27,78.15
2021-07-19T12:30:00Z,2021-07-19,28,78.15
2021-07-19T13:00:00Z,2021-07-19,29,77.36
2021-07-19T13:30:00Z,2021-07-19,30,77.36
2021-07-19T14:00:00Z,2021-07-19,31,98.87
2021-07-19T14:30:00Z,2021-07-19,32,98.87
2021-07-19T15:00:00Z,2021-07-19,33,113.37
2021-07-19T15:30:00Z,2021-07-19,34,113.37
2021-07-19T16:00:00Z,2021-07-19,35,124.35
2021-07-19T16:30:00Z,2021-07-19,36,124.35
2021-07-19T17:00:00Z,2021-07-19,37,118.32
2021-07-19T17:30:00Z,2021-07-19,38,118.32
2021-07-19T18:00:00Z,2021-07-19,39,108.98
2021-07-19T18:30:00Z,2021-07-19,40,108.98
2021-07-19T19:00:00Z,2021-07-19,41,97.18
2021-07-19T19:30:00Z,2021-07-19,42,97.18
2021-07-19T20:00:00Z,2021-07-19,43,84.83
2021-07-19T20:30:00Z,2021-07-19,44,84.83
2021-07-19T21:00:00Z,2021-07-19,45,96.16
2021-07-19T21:30:00Z,2021-07-19,46,96.16
2021-07-19T22:00:00Z,2021-07-19,47,82.24
2021-07-19T22:30:00Z,2021-07-19,48,82.24
2021-07-19T23:00:00Z,2021-07-20,1,80.98
2021-07-19T23:30:00Z,2021-07-20,2,80.98
2021-07-20T00:00:00Z,2021-07-20,3,80.31
2021-07-20T00:30:00Z,2021-07-20,4,80.31
2021-07-20T01:00:00Z,2021-07-20,5,79.72
2021-07-20T01:30:00Z,2021-07-20,6,79.72
2021-07-20T02:00:00Z,2021-07-20,7,79.67
2021-07-20T02:30:00Z,2021-07-20,8,79.67
2021-07-20T03:00:00Z,2021-07-20,9,82.02
2021-07-20T03:30:00Z,2021-07-20,10,82.02
2021-07-20T04:00:00Z,2021-07-20,11,89.43
2021-07-20T04:30:00Z,2021-07-20,12,89.43
2021-07-20T05:00:00Z,2021-07-20,13,91.15
2021-07-20T05:30:00Z,2021-07-20,14,91.15
2021-07-20T06:00:00Z,2021-07-20,15,108.11
2021-07-20T06:30:00Z,2021-07-20,16,108.11
2021-07-20T07:00:00Z,2021-07-20,17,106.08
2021-07-20T07:30:00Z,2021-07-20,18,106.08
2021-07-20T08:00:00Z,2021-07-20,19,89.16
2021-07-20T08:30:00Z,2021-07-20,20,89.16
2021-07-20T09:00:00Z,2021-07-20,21,89.38
2021-07-20T09:30:00Z,2021-07-20,22,89.38
2021-07-20T10:00:00Z,2021-07-20,23,85.39
2021-07-20T10:30:00Z,2021-07-20,24,85.39
2021-07-20T11:00:00Z,2021-07-20,25,81.39
2021-07-20T11:30:00Z,2021-07-20,26,81.39
2021-07-20T12:00:00Z,2021-07-20,27,80.87
2021-07-20T12:30:00Z,2021-07-20,28,80.87
2021-07-20T13:00:00Z,2021-07-20,29,81.7
2021-07-20T13:30:00Z,2021-07-20,30,81.7
2021-07-20T14:00:00Z,2021-07-20,31,105.26
2021-07-20T14:30:00Z,2021-07-20,32,105.26
2021-07-20T15:00:00Z,2021-07-20,33,120.33
2021-07-20T15:30:00Z,2021-07-20,34,120.33
2021-07-20T16:00:00Z,2021-07-20,35,128.24
2021-07-20T16:30:00Z,2021-07-20,36,128.24
2021-07-20T17:00:00Z,2021-07-20,37,125.69
2021-07-20T17:30:00Z,2021-07-20,38,125.69
2021-07-20T18:00:00Z,2021-07-20,39,117.57
2021-07-20T18:30:00Z,2021-07-20,40,117.57
2021-07-20T19:00:00Z,2021-07-20,41,112.29
2021-07-20T19:30:00Z,2021-07-20,42,112.29
2021-07-20T20:00:00Z,2021-07-20,43,92.13
2021-07-20T20:30:00Z,2021-07-20,44,92.13
2021-07-20T21:00:00Z,2021-07-20,45,97.27
2021-07-20T21:30:00Z,2021-07-20,46,97.27
2021-07-20T22:00:00Z,2021-07-20,47,83.46
2021-07-20T22:30:00Z,2021-07-20,48,83.46
2021-07-20T23:00:00Z,2021-07-21,1,81.04
2021-07-20T23:30:00Z,2021-07-21,2,81.04
2021-07-21T00:00:00Z,2021-07-21,3,78.75
2021-07-21T00:30:00Z,2021-07-21,4,78.75
2021-07-21T01:00:00Z,2021-07-21,5,78.44
2021-07-21T01:30:00Z,2021-07-21,6,78.44
2021-07-21T02:00:00Z,2021-07-21,7,77.89
2021-07-21T02:30:00Z,2021-07-21,8,77.89
2021-07-21T03:00:00Z,2021-07-21,9,81.9
2021-07-21T03:30:00Z,2021-07-21,10,81.9
2021-07-21T04:00:00Z,2021-07-21,11,93.32
2021-07-21T04:30:00Z,2021-07-21,12,93.32
2021-07-21T05:00:00Z,2021-07-21,13,95.24
2021-07-21T05:30:00Z,2021-07-21,14,95.24
2021-07-21T06:00:00Z,2021-07-21,15,113.95
2021-07-21T06:30:00Z,2021-07-21,16,113.95
2021-07-21T07:00:00Z,2021-07-21,17,115.82
2021-07-21T07:30:00Z,2021-07-21,18,115.82
2021-07-21T08:00:00Z,2021-07-21,19,98.71
2021-07-21T08:30:00Z,2021-07-21,20,98.71
2021-07-21T09:00:00Z,2021-07-21,21,93.54
2021-07-21T09:30:00Z,2021-07-21,22,93.54
2021-07-21T10:00:00Z,2021-07-21,23,88.13
2021-07-21T10:30:00Z,2021-07-21,24,88.13
2021-07-21T11:00:00Z,2021-07-21,25,83.48
2021-07-21T11:30:00Z,2021-07-21,26,83.48
2021-07-21T12:00:00Z,2021-07-21,27,82.36
2021-07-21T12:30:00Z,2021-07-21,28,82.36
2021-07-21T13:00:00Z,2021-07-21,29,86.0
2021-07-21T13:30:00Z,2021-07-21,30,86.0
2021-07-21T14:00:00Z,2021-07-21,31,107.24
2021-07-21T14:30:00Z,2021-07-21,32,107.24
2021-07-21T15:00:00Z,2021-07-21,33,122.56
2021-07-21T15:30:00Z,2021-07-21,34,122.56
2021-07-21T16:00:00Z,2021-07-21,35,129.36
2021-07-21T16:30:00Z,2021-07-21,36,129.36
2021-07-21T17:00:00Z,2021-07-21,37,127.89
2021-07-21T17:30:00Z,2021-07-21,38,127.89
2021-07-21T18:00:00Z,2021-07-21,39,120.24
2021-07-21T18:30:00Z,2021-07-21,40,120.24
2021-07-21T19:00:00Z,2021-07-21,41,117.12
2021-07-21T19:30:00Z,2021-07-21,42,117.12
2021-07-21T20:00:00Z,2021-07-21,43,92.14
2021-07-21T20:30:00Z,2021-07-21,44,92.14
2021-07-21T21:00:00Z,2021-07-21,45,99.34
2021-07-21T21:30:00Z,2021-07-21,46,99.34
2021-07-21T22:00:00Z,2021-07-21,47,88.8
2021-07-21T22:30:00Z,2021-07-21,48,88.8
2021-07-21T23:00:00Z,2021-07-22,1,80.0
2021-07-21T23:30:00Z,2021-07-22,2,80.0
2021-07-22T00:00:00Z,2021-07-22,3,77.25
2021-07-22T00:30:00Z,2021-07-22,4,77.25
2021-07-22T01:00:00Z,2021-07-22,5,76.11
2021-07-22T01:30:00Z,2021-07-22,6,76.11
2021-07-22T02:00:00Z,2021-07-22,7,75.65
2021-07-22T02:30:00Z,2021-07-22,8,75.65
2021-07-22T03:00:00Z,2021-07-22,9,80.97
2021-07-22T03:30:00Z,2021-07-22,10,80.97
2021-07-22T04:00:00Z,2021-07-22,11,91.76
2021-07-22T04:30:00Z,2021-07-22,12,91.76
2021-07-22T05:00:00Z,2021-07-22,13,98.27
2021-07-22T05:30:00Z,2021-07-22,14,98.27
2021-07-22T06:00:00Z,2021-07-22,15,119.31
2021-07-22T06:30:00Z,2021-07-22,16,119.31
2021-07-22T07:00:00Z,2021-07-22,17,118.76
2021-07-22T07:30:00Z,2021-07-22,18,118.76
2021-07-22T08:00:00Z,2021-07-22,19,98.81
2021-07-22T08:30:00Z,2021-07-22,20,98.81
2021-07-22T09:00:00Z,2021-07-22,21,95.88
2021-07-22T09:30:00Z,2021-07-22,22,95.88
2021-07-22T10:00:00Z,2021-07-22,23,90.17
2021-07-22T10:30:00Z,2021-07-22,24,90.17
2021-07-22T11:00:00Z,2021-07-22,25,83.01
2021-07-22T11:30:00Z,2021-07-22,26,83.01
2021-07-22T12:00:00Z,2021-07-22,27,83.42
2021-07-22T12:30:00Z,2021-07-22,28,83.42
2021-07-22T13:00:00Z,2021-07-22,29,87.37
2021-07-22T13:30:00Z,2021-07-22,30,87.37
2021-07-22T14:00:00Z,2021-07-22,31,111.37
2021-07-22T14:30:00Z,2021-07-22,32,111.37
2021-07-22T15:00:00Z,2021-07-22,33,126.52
2021-07-22T15:30:00Z,2021-07-22,34,126.52
2021-07-22T16:00:00Z,2021-07-22,35,136.08
2021-07-22T16:30:00Z,2021-07-22,36,136.08
2021-07-22T17:00:00Z,2021-07-22,37,128.8
2021-07-22T17:30:00Z,2021-07-22,38,128.8
2021-07-22T18:00:00Z,2021-07-22,39,122.09
2021-07-22T18:30:00Z,2021-07-22,40,122.09
2021-07-22T19:00:00Z,2021-07-22,41,116.71
2021-07-22T19:30:00Z,2021-07-22,42,116.71
2021-07-22T20:00:00Z,2021-07-22,43,94.05
2021-07-22T20:30:00Z,2021-07-22,44,94.05
2021-07-22T21:00:00Z,2021-07-22,45,97.0
2021-07-22T21:30:00Z,2021-07-22,46,97.0
2021-07-22T22:00:00Z,2021-07-22,47,85.81
2021-07-22T22:30:00Z,2021-07-22,48,85.81
2021-07-22T23:00:00Z,2021-07-23,1,83.18
2021-07-22T23:30:00Z,2021-07-23,2,83.18
2021-07-23T00:00:00Z,2021-07-23,3,81.11
2021-07-23T00:30:00Z,2021-07-23,4,81.11
2021-07-23T01:00:00Z,2021-07-23,5,78.98
2021-07-23T01:30:00Z,2021-07-23,6,78.98
2021-07-23T02:00:00Z,2021-07-23,7,77.89
2021-07-23T02:30:00Z,2021-07-23,8,77.89
2021-07-23T03:00:00Z,2021-07-23,9,79.8
2021-07-23T03:30:00Z,2021-07-23,10,79.8
2021-07-23T04:00:00Z,2021-07-23,11,88.5
2021-07-23T04:30:00Z,2021-07-23,12,88.5
2021-07-23T05:00:00Z,2021-07-23,13,93.79
2021-07-23T05:30:00Z,2021-07-23,14,93.79
2021-07-23T06:00:00Z,2021-07-23,15,116.53
2021-07-23T06:30:00Z,2021-07-23,16,116.53
2021-07-23T07:00:00Z,2021-07-23,17,116.09
2021-07-23T07:30:00Z,2021-07-23,18,116.09
2021-07-23T08:00:00Z,2021-07-23,19,102.66
2021-07-23T08:30:00Z,2021-07-23,20,102.66
2021-07-23T09:00:00Z,2021-07-23,21,92.47
2021-07-23T09:30:00Z,2021-07-23,22,92.47
2021-07-23T10:00:00Z,2021-07-23,23,89.09
2021-07-23T10:30:00Z,2021-07-23,24,89.09
2021-07-23T11:00:00Z,2021-07-23,25,87.94
2021-07-23T11:30:00Z,2021-07-23,26,87.94
2021-07-23T12:00:00Z,2021-07-23,27,85.13
2021-07-23T12:30:00Z,2021-07-23,28,85.13
2021-07-23T13:00:00Z,2021-07-23,29,85.45
2021-07-23T13:30:00Z,2021-07-23,30,85.45
2021-07-23T14:00:00Z,2021-07-23,31,82.24
2021-07-23T14:30:00Z,2021-07-23,32,82.24
2021-07-23T15:00:00Z,2021-07-23,33,100.79
2021-07-23T15:30:00Z,2021-07-23,34,100.79
2021-07-23T16:00:00Z,2021-07-23,35,112.49
2021-07-23T16:30:00Z,2021-07-23,36,112.49
2021-07-23T17:00:00Z,2021-07-23,37,104.31
2021-07-23T17:30:00Z,2021-07-23,38,104.31
2021-07-23T18:00:00Z,2021-07-23,39,91.2
2021-07-23T18:30:00Z,2021-07-23,40,91.2
2021-07-23T19:00:00Z,2021-07-23,41,93.26
2021-07-23T19:30:00Z,2021-07-23,42,93.26
2021-07-23T20:00:00Z,2021-07-23,43,85.24
2021-07-23T20:30:00Z,2021-07-23,44,85.24
2021-07-23T21:00:00Z,2021-07-23,45,98.16
2021-07-23T21:30:00Z,2021-07-23,46,98.16
2021-07-23T22:00:00Z,2021-07-23,47,87.98
2021-07-23T22:30:00Z,2021-07-23,48,87.98
2021-07-23T23:00:00Z,2021-07-24,1,84.19
2021-07-23T23:30:00Z,2021-07-24,2,84.19
2021-07-24T00:00:00Z,2021-07-24,3,80.91
2021-07-24T00:30:00Z,2021-07-24,4,80.91
2021-07-24T01:00:00Z,2021-07-24,5,79.4
2021-07-24T01:30:00Z,2021-07-24,6,79.4
2021-07-24T02:00:00Z,2021-07-24,7,79.06
2021-07-24T02:30:00Z,2021-07-24,8,79.06
2021-07-24T03:00:00Z,2021-07-24,9,78.71
2021-07-24T03:30:00Z,2021-07-24,10,78.71
2021-07-24T04:00:00Z,2021-07-24,11,78.7
2021-07-24T04:30:00Z,2021-07-24,12,78.7
2021-07-24T05:00:00Z,2021-07-24,13,82.69
2021-07-24T05:30:00Z,2021-07-24,14,82.69
2021-07-24T06:00:00Z,2021-07-24,15,85.05
2021-07-24T06:30:00Z,2021-07-24,16,85.05
2021-07-24T07:00:00Z,2021-07-24,17,93.46
2021-07-24T07:30:00Z,2021-07-24,18,93.46
2021-07-24T08:00:00Z,2021-07-24,19,102.68
2021-07-24T08:30:00Z,2021-07-24,20,102.68
2021-07-24T09:00:00Z,2021-07-24,21,104.03
2021-07-24T09:30:00Z,2021-07-24,22,104.03
2021-07-24T10:00:00Z,2021-07-24,23,100.46
2021-07-24T10:30:00Z,2021-07-24,24,100.46
2021-07-24T11:00:00Z,2021-07-24,25,88.21
2021-07-24T11:30:00Z,2021-07-24,26,88.21
2021-07-24T12:00:00Z,2021-07-24,27,84.2
2021-07-24T12:30:00Z,2021-07-24,28,84.2
2021-07-24T13:00:00Z,2021-07-24,29,81.06
2021-07-24T13:30:00Z,2021-07-24,30,81.06
2021-07-24T14:00:00Z,2021-07-24,31,94.05
2021-07-24T14:30:00Z,2021-07-24,32,94.05
2021-07-24T15:00:00Z,2021-07-24,33,118.08
2021-07-24T15:30:00Z,2021-07-24,34,118.08
2021-07-24T16:00:00Z,2021-07-24,35,125.56
2021-07-24T16:30:00Z,2021-07-24,36,125.56
2021-07-24T17:00:00Z,2021-07-24,37,125.29
2021-07-24T17:30:00Z,2021-07-24,38,125.29
2021-07-24T18:00:00Z,2021-07-24,39,112.83
2021-07-24T18:30:00Z,2021-07-24,40,112.83
2021-07-24T19:00:00Z,2021-07-24,41,109.29
2021-07-24T19:30:00Z,2021-07-24,42,109.29
2021-07-24T20:00:00Z,2021-07-24,43,91.06
2021-07-24T20:30:00Z,2021-07-24,44,91.06
2021-07-24T21:00:00Z,2021-07-24,45,104.75
2021-07-24T21:30:00Z,2021-07-24,46,104.75
2021-07-24T22:00:00Z,2021-07-24,47,97.09
2021-07-24T22:30:00Z,2021-07-24,48,97.09
2021-07-24T23:00:00Z,2021-07-25,1,85.72
2021-07-24T23:30:00Z,2021-07-25,2,85.72
2021-07-25T00:00:00Z,2021-07-25,3,84.04
2021-07-25T00:30:00Z,2021-07-25,4,84.04
2021-07-25T01:00:00Z,2021-07-25,5,83.35
2021-07-25T01:30:00Z,2021-07-25,6,83.35
2021-07-25T02:00:00Z,2021-07-25,7,82.85
2021-07-25T02:30:00Z,2021-07-25,8,82.85
2021-07-25T03:00:00Z,2021-07-25,9,81.67
2021-07-25T03:30:00Z,2021-07-25,10,81.67
2021-07-25T04:00:00Z,2021-07-25,11,81.32
2021-07-25T04:30:00Z,2021-07-25,12,81.32
2021-07-25T05:00:00Z,2021-07-25,13,82.68
2021-07-25T05:30:00Z,2021-07-25,14,82.68
2021-07-25T06:00:00Z,2021-07-25,15,87.81
2021-07-25T06:30:00Z,2021-07-25,16,87.81
2021-07-25T07:00:00Z,2021-07-25,17,93.17
2021-07-25T07:30:00Z,2021-07-25,18,93.17
2021-07-25T08:00:00Z,2021-07-25,19,107.11
2021-07-25T08:30:00Z,2021-07-25,20,107.11
2021-07-25T09:00:00Z,2021-07-25,21,111.6
2021-07-25T09:30:00Z,2021-07-25,22,111.6
2021-07-25T10:00:00Z,2021-07-25,23,112.94
2021-07-25T10:30:00Z,2021-07-25,24,112.94
2021-07-25T11:00:00Z,2021-07-25,25,88.57
2021-07-25T11:30:00Z,2021-07-25,26,88.57
2021-07-25T12:00:00Z,2021-07-25,27,82.35
2021-07-25T12:30:00Z,2021-07-25,28,82.35
2021-07-25T13:00:00Z,2021-07-25,29,79.11
2021-07-25T13:30:00Z,2021-07-25,30,79.11
2021-07-25T14:00:00Z,2021-07-25,31,99.47
2021-07-25T14:30:00Z,2021-07-25,32,99.47
2021-07-25T15:00:00Z,2021-07-25,33,114.5
2021-07-25T15:30:00Z,2021-07-25,34,114.5
2021-07-25T16:00:00Z,2021-07-25,35,122.2
2021-07-25T16:30:00Z,2021-07-25,36,122.2
2021-07-25T17:00:00Z,2021-07-25,37,120.92
2021-07-25T17:30:00Z,2021-07-25,38,120.92
2021-07-25T18:00:00Z,2021-07-25,39,115.29
2021-07-25T18:30:00Z,2021-07-25,40,115.29
2021-07-25T19:00:00Z,2021-07-25,41,116.51
2021-07-25T19:30:00Z,2021-07-25,42,116.51
2021-07-25T20:00:00Z,2021-07-25,43,89.63
2021-07-25T20:30:00Z,2021-07-25,44,89.63
2021-07-25T21:00:00Z,2021-07-25,45,99.64
2021-07-25T21:30:00Z,2021-07-25,46,99.64
2021-07-25T22:00:00Z,2021-07-25,47,90.04
2021-07-25T22:30:00Z,2021-07-25,48,90.04
2021-07-25T23:00:00Z,2021-07-26,1,86.32
2021-07-25T23:30:00Z,2021-07-26,2,86.32
2021-07-26T00:00:00Z,2021-07-26,3,81.93
2021-07-26T00:30:00Z,2021-07-26,4,81.93
2021-07-26T01:00:00Z,2021-07-26,5,82.83
2021-07-26T01:30:00Z,2021-07-26,6,82.83
2021-07-26T02:00:00Z,2021-07-26,7,82.16
2021-07-26T02:30:00Z,2021-07-26,8,82.16
2021-07-26T03:00:00Z,2021-07-26,9,82.87
2021-07-26T03:30:00Z,2021-07-26,10,82.87
2021-07-26T04:00:00Z,2021-07-26,11,91.17
2021-07-26T04:30:00Z,2021-07-26,12,91.17
2021-07-26T05:00:00Z,2021-07-26,13,95.01
2021-07-26T05:30:00Z,2021-07-26,14,95.01
2021-07-26T06:00:00Z,2021-07-26,15,119.05
2021-07-26T06:30:00Z,2021-07-26,16,119.05
2021-07-26T07:00:00Z,2021-07-26,17,121.31
2021-07-26T07:30:00Z,2021-07-26,18,121.31
2021-07-26T08:00:00Z,2021-07-26,19,116.19
2021-07-26T08:30:00Z,2021-07-26,20,116.19
2021-07-26T09:00:00Z,2021-07-26,21,113.8
2021-07-26T09:30:00Z,2021-07-26,22,113.8
2021-07-26T10:00:00Z,2021-07-26,23,113.84
2021-07-26T10:30:00Z,2021-07-26,24,113.84
2021-07-26T11:00:00Z,2021-07-26,25,100.13
2021-07-26T11:30:00Z,2021-07-26,26,100.13
2021-07-26T12:00:00Z,2021-07-26,27,95.91
2021-07-26T12:30:00Z,2021-07-26,28,95.91
2021-07-26T13:00:00Z,2021-07-26,29,98.34
2021-07-26T13:30:00Z,2021-07-26,30,98.34
2021-07-26T14:00:00Z,2021-07-26,31,115.37
2021-07-26T14:30:00Z,2021-07-26,32,115.37
2021-07-26T15:00:00Z,2021-07-26,33,129.39
2021-07-26T15:30:00Z,2021-07-26,34,129.39
2021-07-26T16:00:00Z,2021-07-26,35,141.51
2021-07-26T16:30:00Z,2021-07-26,36,141.51
2021-07-26T17:00:00Z,2021-07-26,37,137.74
2021-07-26T17:30:00Z,2021-07-26,38,137.74
2021-07-26T18:00:00Z,2021-07-26,39,122.29
2021-07-26T18:30:00Z,2021-07-26,40,122.29
2021-07-26T19:00:00Z,2021-07-26,41,113.64
2021-07-26T19:30:00Z,2021-07-26,42,113.64
2021-07-26T20:00:00Z,2021-07-26,43,87.44
2021-07-26T20:30:00Z,2021-07-26,44,87.44
2021-07-26T21:00:00Z,2021-07-26,45,93.08
2021-07-26T21:30:00Z,2021-07-26,46,93.08
2021-07-26T22:00:00Z,2021-07-26,47,85.82
2021-07-26T22:30:00Z,2021-07-26,48,85.82
2021-07-26T23:00:00Z,2021-07-27,1,82.54
2021-07-26T23:30:00Z,2021-07-27,2,82.54
2021-07-27T00:00:00Z,2021-07-27,3,81.77
2021-07-27T00:30:00Z,2021-07-27,4,81.77
2021-07-27T01:00:00Z,2021-07-27,5,78.82
2021-07-27T01:30:00Z,2021-07-27,6,78.82
2021-07-27T02:00:00Z,2021-07-27,7,79.94
2021-07-27T02:30:00Z,2021-07-27,8,79.94
2021-07-27T03:00:00Z,2021-07-27,9,82.0
2021-07-27T03:30:00Z,2021-07-27,10,82.0
2021-07-27T04:00:00Z,2021-07-27,11,85.56
2021-07-27T04:30:00Z,2021-07-27,12,85.56
2021-07-27T05:00:00Z,2021-07-27,13,92.8
2021-07-27T05:30:00Z,2021-07-27,14,92.8
2021-07-27T06:00:00Z,2021-07-27,15,121.77
2021-07-27T06:30:00Z,2021-07-27,16,121.77
2021-07-27T07:00:00Z,2021-07-27,17,127.27
2021-07-27T07:30:00Z,2021-07-27,18,127.27
2021-07-27T08:00:00Z,2021-07-27,19,128.28
2021-07-27T08:30:00Z,2021-07-27,20,128.28
2021-07-27T09:00:00Z,2021-07-27,21,129.06
2021-07-27T09:30:00Z,2021-07-27,22,129.06
2021-07-27T10:00:00Z,2021-07-27,23,126.05
2021-07-27T10:30:00Z,2021-07-27,24,126.05
2021-07-27T11:00:00Z,2021-07-27,25,117.0
2021-07-27T11:30:00Z,2021-07-27,26,117.0
2021-07-27T12:00:00Z,2021-07-27,27,102.14
2021-07-27T12:30:00Z,2021-07-27,28,102.14
2021-07-27T13:00:00Z,2021-07-27,29,100.66
2021-07-27T13:30:00Z,2021-07-27,30,100.66
2021-07-27T14:00:00Z,2021-07-27,31,119.83
2021-07-27T14:30:00Z,2021-07-27,32,119.83
2021-07-27T15:00:00Z,2021-07-27,33,126.86
2021-07-27T15:30:00Z,2021-07-27,34,126.86
2021-07-27T16:00:00Z,2021-07-27,35,128.46
2021-07-27T16:30:00Z,2021-07-27,36,128.46
2021-07-27T17:00:00Z,2021-07-27,37,124.44
2021-07-27T17:30:00Z,2021-07-27,38,124.44
2021-07-27T18:00:00Z,2021-07-27,39,109.82
2021-07-27T18:30:00Z,2021-07-27,40,109.82
