timestamp_utc,settlement_date,settlement_period,boa,generation_mw
2024-05-23T22:30:00Z,2024-05-23,48,0.0,258.984
2024-05-23T23:00:00Z,2024-05-24,1,0.0,240.97
2024-05-23T23:30:00Z,2024-05-24,2,0.0,260.93
2024-05-24T00:00:00Z,2024-05-24,3,0.0,246.032
2024-05-24T00:30:00Z,2024-05-24,4,0.0,181.472
2024-05-24T01:00:00Z,2024-05-24,5,0.0,159.53199999999998
2024-05-24T01:30:00Z,2024-05-24,6,0.0,163.734
2024-05-24T02:00:00Z,2024-05-24,7,0.0,184.606
2024-05-24T02:30:00Z,2024-05-24,8,0.0,161.78
2024-05-24T03:00:00Z,2024-05-24,9,0.0,132.872
2024-05-24T03:30:00Z,2024-05-24,10,0.0,119.212
2024-05-24T04:00:00Z,2024-05-24,11,0.0,115.274
2024-05-24T04:30:00Z,2024-05-24,12,0.0,99.694
2024-05-24T05:00:00Z,2024-05-24,13,0.0,69.806
2024-05-24T05:30:00Z,2024-05-24,14,0.0,55.628
2024-05-24T06:00:00Z,2024-05-24,15,0.0,58.936
2024-05-24T06:30:00Z,2024-05-24,16,0.0,59.904
2024-05-24T07:00:00Z,2024-05-24,17,0.0,49.0
2024-05-24T07:30:00Z,2024-05-24,18,0.0,38.74
2024-05-24T08:00:00Z,2024-05-24,19,0.0,28.59
2024-05-24T08:30:00Z,2024-05-24,20,0.0,28.172
2024-05-24T09:00:00Z,2024-05-24,21,0.0,25.724
2024-05-24T09:30:00Z,2024-05-24,22,0.0,20.64
2024-05-24T10:00:00Z,2024-05-24,23,0.0,19.712
2024-05-24T10:30:00Z,2024-05-24,24,0.0,27.248
2024-05-24T11:00:00Z,2024-05-24,25,0.0,28.94
2024-05-24T11:30:00Z,2024-05-24,26,0.0,27.748
2024-05-24T12:00:00Z,2024-05-24,27,0.0,25.576
2024-05-24T12:30:00Z,2024-05-24,28,0.0,24.44
2024-05-24T13:00:00Z,2024-05-24,29,0.0,27.874
2024-05-24T13:30:00Z,2024-05-24,30,0.0,30.618
2024-05-24T14:00:00Z,2024-05-24,31,0.0,22.994
2024-05-24T14:30:00Z,2024-05-24,32,0.0,19.978
2024-05-24T15:00:00Z,2024-05-24,33,0.0,14.346
2024-05-24T15:30:00Z,2024-05-24,34,0.0,0.0
2024-05-24T16:00:00Z,2024-05-24,35,0.0,0.0
2024-05-24T16:30:00Z,2024-05-24,36,0.0,0.0
2024-05-24T17:00:00Z,2024-05-24,37,0.0,0.0
2024-05-24T17:30:00Z,2024-05-24,38,0.0,5.638
2024-05-24T18:00:00Z,2024-05-24,39,0.0,11.488
2024-05-24T18:30:00Z,2024-05-24,40,0.0,0.0
2024-05-24T19:00:00Z,2024-05-24,41,0.0,0.0
2024-05-24T19:30:00Z,2024-05-24,42,0.0,0.0
2024-05-24T20:00:00Z,2024-05-24,43,0.0,0.0
2024-05-24T20:30:00Z,2024-05-24,44,0.0,0.0
2024-05-24T21:00:00Z,2024-05-24,45,0.0,0.0
2024-05-24T21:30:00Z,2024-05-24,46,0.0,0.0
2024-05-24T22:00:00Z,2024-05-24,47,0.0,0.0
2024-05-24T22:30:00Z,2024-05-24,48,0.0,0.0
2024-05-24T23:00:00Z,2024-05-25,1,0.0,0.0
2024-05-24T23:30:00Z,2024-05-25,2,0.0,0.0
2024-05-25T00:00:00Z,2024-05-25,3,0.0,0.0
2024-05-25T00:30:00Z,2024-05-25,4,0.0,0.0
2024-05-25T01:00:00Z,2024-05-25,5,0.0,0.0
2024-05-25T01:30:00Z,2024-05-25,6,0.0,0.0
2024-05-25T02:00:00Z,2024-05-25,7,0.0,6.516
2024-05-25T02:30:00Z,2024-05-25,8,0.0,25.596
2024-05-25T03:00:00Z,2024-05-25,9,0.0,16.672
2024-05-25T03:30:00Z,2024-05-25,10,0.0,26.52
2024-05-25T04:00:00Z,2024-05-25,11,0.0,25.17
2024-05-25T04:30:00Z,2024-05-25,12,0.0,34.224000000000004
2024-05-25T05:00:00Z,2024-05-25,13,0.0,36.914
2024-05-25T05:30:00Z,2024-05-25,14,0.0,51.584
2024-05-25T06:00:00Z,2024-05-25,15,0.0,73.522
2024-05-25T06:30:00Z,2024-05-25,16,0.0,103.988
2024-05-25T07:00:00Z,2024-05-25,17,0.0,95.734
2024-05-25T07:30:00Z,2024-05-25,18,0.0,72.366
2024-05-25T08:00:00Z,2024-05-25,19,0.0,68.848
2024-05-25T08:30:00Z,2024-05-25,20,0.0,87.71600000000001
2024-05-25T09:00:00Z,2024-05-25,21,0.0,85.052
2024-05-25T09:30:00Z,2024-05-25,22,0.0,123.838
2024-05-25T10:00:00Z,2024-05-25,23,0.0,136.87599999999998
2024-05-25T10:30:00Z,2024-05-25,24,0.0,143.846
2024-05-25T11:00:00Z,2024-05-25,25,0.0,132.13199999999998
2024-05-25T11:30:00Z,2024-05-25,26,0.0,131.21200000000002
2024-05-25T12:00:00Z,2024-05-25,27,0.0,135.662
2024-05-25T12:30:00Z,2024-05-25,28,0.0,119.7
2024-05-25T13:00:00Z,2024-05-25,29,0.0,103.804
2024-05-25T13:30:00Z,2024-05-25,30,0.0,136.24800000000002
2024-05-25T14:00:00Z,2024-05-25,31,0.0,160.592
2024-05-25T14:30:00Z,2024-05-25,32,0.0,185.99
2024-05-25T15:00:00Z,2024-05-25,33,0.0,213.576
2024-05-25T15:30:00Z,2024-05-25,34,0.0,232.964
2024-05-25T16:00:00Z,2024-05-25,35,0.0,238.8
2024-05-25T16:30:00Z,2024-05-25,36,0.0,256.40000000000003
2024-05-25T17:00:00Z,2024-05-25,37,0.0,243.612
2024-05-25T17:30:00Z,2024-05-25,38,0.0,265.902
2024-05-25T18:00:00Z,2024-05-25,39,0.0,286.206
2024-05-25T18:30:00Z,2024-05-25,40,0.0,282.05
2024-05-25T19:00:00Z,2024-05-25,41,0.0,283.902
2024-05-25T19:30:00Z,2024-05-25,42,0.0,282.064
2024-05-25T20:00:00Z,2024-05-25,43,0.0,276.15
2024-05-25T20:30:00Z,2024-05-25,44,0.0,246.388
2024-05-25T21:00:00Z,2024-05-25,45,0.0,196.788
2024-05-25T21:30:00Z,2024-05-25,46,0.0,154.07999999999998
2024-05-25T22:00:00Z,2024-05-25,47,0.0,82.258
2024-05-25T22:30:00Z,2024-05-25,48,0.0,41.588
2024-05-25T23:00:00Z,2024-05-26,1,0.0,40.276
2024-05-25T23:30:00Z,2024-05-26,2,0.0,32.89
2024-05-26T00:00:00Z,2024-05-26,3,0.0,52.934000000000005
2024-05-26T00:30:00Z,2024-05-26,4,0.0,86.796
2024-05-26T01:00:00Z,2024-05-26,5,0.0,147.76399999999998
2024-05-26T01:30:00Z,2024-05-26,6,0.0,202.778
2024-05-26T02:00:00Z,2024-05-26,7,0.0,269.682
2024-05-26T02:30:00Z,2024-05-26,8,0.0,183.076
2024-05-26T03:00:00Z,2024-05-26,9,0.0,120.27
2024-05-26T03:30:00Z,2024-05-26,10,0.0,124.06
2024-05-26T04:00:00Z,2024-05-26,11,0.0,170.498
2024-05-26T04:30:00Z,2024-05-26,12,0.0,228.888
2024-05-26T05:00:00Z,2024-05-26,13,0.0,254.264
2024-05-26T05:30:00Z,2024-05-26,14,0.0,200.118
2024-05-26T06:00:00Z,2024-05-26,15,0.0,104.89
2024-05-26T06:30:00Z,2024-05-26,16,0.0,55.894
2024-05-26T07:00:00Z,2024-05-26,17,0.0,75.27
2024-05-26T07:30:00Z,2024-05-26,18,0.0,100.23
2024-05-26T08:00:00Z,2024-05-26,19,0.0,87.18599999999999
2024-05-26T08:30:00Z,2024-05-26,20,0.0,77.154
2024-05-26T09:00:00Z,2024-05-26,21,0.0,85.822
2024-05-26T09:30:00Z,2024-05-26,22,0.0,156.938
2024-05-26T10:00:00Z,2024-05-26,23,0.0,185.052
2024-05-26T10:30:00Z,2024-05-26,24,0.0,121.598
2024-05-26T11:00:00Z,2024-05-26,25,0.0,153.6
2024-05-26T11:30:00Z,2024-05-26,26,0.0,96.246
2024-05-26T12:00:00Z,2024-05-26,27,0.0,142.01
2024-05-26T12:30:00Z,2024-05-26,28,0.0,177.43800000000002
2024-05-26T13:00:00Z,2024-05-26,29,0.0,163.31799999999998
2024-05-26T13:30:00Z,2024-05-26,30,0.0,217.912
2024-05-26T14:00:00Z,2024-05-26,31,0.0,200.91
2024-05-26T14:30:00Z,2024-05-26,32,0.0,224.224
2024-05-26T15:00:00Z,2024-05-26,33,0.0,325.54200000000003
2024-05-26T15:30:00Z,2024-05-26,34,0.0,344.576
2024-05-26T16:00:00Z,2024-05-26,35,0.0,363.154
2024-05-26T16:30:00Z,2024-05-26,36,0.0,345.192
2024-05-26T17:00:00Z,2024-05-26,37,0.0,262.706
2024-05-26T17:30:00Z,2024-05-26,38,0.0,232.924
2024-05-26T18:00:00Z,2024-05-26,39,0.0,221.73
2024-05-26T18:30:00Z,2024-05-26,40,0.0,276.136
2024-05-26T19:00:00Z,2024-05-26,41,0.0,325.668
2024-05-26T19:30:00Z,2024-05-26,42,0.0,242.818
2024-05-26T20:00:00Z,2024-05-26,43,0.0,146.01000000000002
2024-05-26T20:30:00Z,2024-05-26,44,0.0,111.204
2024-05-26T21:00:00Z,2024-05-26,45,0.0,75.75
2024-05-26T21:30:00Z,2024-05-26,46,0.0,120.228
2024-05-26T22:00:00Z,2024-05-26,47,0.0,205.04
2024-05-26T22:30:00Z,2024-05-26,48,0.0,277.034
2024-05-26T23:00:00Z,2024-05-27,1,0.0,313.04999999999995
2024-05-26T23:30:00Z,2024-05-27,2,0.0,317.016
2024-05-27T00:00:00Z,2024-05-27,3,0.0,330.632
2024-05-27T00:30:00Z,2024-05-27,4,0.0,287.204
2024-05-27T01:00:00Z,2024-05-27,5,0.0,280.776
2024-05-27T01:30:00Z,2024-05-27,6,0.0,317.496
2024-05-27T02:00:00Z,2024-05-27,7,0.0,267.56199999999995
2024-05-27T02:30:00Z,2024-05-27,8,0.0,207.498
2024-05-27T03:00:00Z,2024-05-27,9,0.0,251.864
2024-05-27T03:30:00Z,2024-05-27,10,0.0,251.384
2024-05-27T04:00:00Z,2024-05-27,11,0.0,208.062
2024-05-27T04:30:00Z,2024-05-27,12,0.0,175.722
2024-05-27T05:00:00Z,2024-05-27,13,0.0,157.792
2024-05-27T05:30:00Z,2024-05-27,14,0.0,179.824
2024-05-27T06:00:00Z,2024-05-27,15,0.0,198.124
2024-05-27T06:30:00Z,2024-05-27,16,0.0,184.344
2024-05-27T07:00:00Z,2024-05-27,17,0.0,195.716
2024-05-27T07:30:00Z,2024-05-27,18,0.0,168.686
2024-05-27T08:00:00Z,2024-05-27,19,0.0,121.952
2024-05-27T08:30:00Z,2024-05-27,20,0.0,139.53199999999998
2024-05-27T09:00:00Z,2024-05-27,21,0.0,169.462
2024-05-27T09:30:00Z,2024-05-27,22,0.0,189.576
2024-05-27T10:00:00Z,2024-05-27,23,0.0,172.74200000000002
2024-05-27T10:30:00Z,2024-05-27,24,0.0,187.964
2024-05-27T11:00:00Z,2024-05-27,25,0.0,164.44
2024-05-27T11:30:00Z,2024-05-27,26,0.0,144.376
2024-05-27T12:00:00Z,2024-05-27,27,0.0,146.11
2024-05-27T12:30:00Z,2024-05-27,28,0.0,167.17999999999998
2024-05-27T13:00:00Z,2024-05-27,29,0.0,182.06
2024-05-27T13:30:00Z,2024-05-27,30,0.0,132.082
2024-05-27T14:00:00Z,2024-05-27,31,0.0,155.318
2024-05-27T14:30:00Z,2024-05-27,32,0.0,134.824
2024-05-27T15:00:00Z,2024-05-27,33,0.0,133.824
2024-05-27T15:30:00Z,2024-05-27,34,0.0,132.32999999999998
2024-05-27T16:00:00Z,2024-05-27,35,0.0,115.178
2024-05-27T16:30:00Z,2024-05-27,36,0.0,117.51
2024-05-27T17:00:00Z,2024-05-27,37,0.0,116.248
2024-05-27T17:30:00Z,2024-05-27,38,0.0,125.252
2024-05-27T18:00:00Z,2024-05-27,39,0.0,147.838
2024-05-27T18:30:00Z,2024-05-27,40,0.0,158.044
2024-05-27T19:00:00Z,2024-05-27,41,0.0,139.198
2024-05-27T19:30:00Z,2024-05-27,42,0.0,156.43200000000002
2024-05-27T20:00:00Z,2024-05-27,43,0.0,137.63
2024-05-27T20:30:00Z,2024-05-27,44,0.0,154.728
2024-05-27T21:00:00Z,2024-05-27,45,0.0,175.792
2024-05-27T21:30:00Z,2024-05-27,46,0.0,135.778
2024-05-27T22:00:00Z,2024-05-27,47,0.0,104.406
2024-05-27T22:30:00Z,2024-05-27,48,0.0,54.37
2024-05-27T23:00:00Z,2024-05-28,1,0.0,37.808
2024-05-27T23:30:00Z,2024-05-28,2,0.0,28.402
2024-05-28T00:00:00Z,2024-05-28,3,0.0,42.970000000000006
2024-05-28T00:30:00Z,2024-05-28,4,0.0,47.328
2024-05-28T01:00:00Z,2024-05-28,5,0.0,77.408
2024-05-28T01:30:00Z,2024-05-28,6,0.0,88.44200000000001
2024-05-28T02:00:00Z,2024-05-28,7,0.0,58.71
2024-05-28T02:30:00Z,2024-05-28,8,0.0,67.346
2024-05-28T03:00:00Z,2024-05-28,9,0.0,75.04799999999999
2024-05-28T03:30:00Z,2024-05-28,10,0.0,55.34
2024-05-28T04:00:00Z,2024-05-28,11,0.0,58.322
2024-05-28T04:30:00Z,2024-05-28,12,0.0,50.648
2024-05-28T05:00:00Z,2024-05-28,13,0.0,54.93
2024-05-28T05:30:00Z,2024-05-28,14,0.0,32.678000000000004
2024-05-28T06:00:00Z,2024-05-28,15,0.0,32.132
2024-05-28T06:30:00Z,2024-05-28,16,0.0,51.876
2024-05-28T07:00:00Z,2024-05-28,17,0.0,38.182
2024-05-28T07:30:00Z,2024-05-28,18,0.0,54.084
2024-05-28T08:00:00Z,2024-05-28,19,0.0,37.444
2024-05-28T08:30:00Z,2024-05-28,20,0.0,57.526
2024-05-28T09:00:00Z,2024-05-28,21,0.0,79.866
2024-05-28T09:30:00Z,2024-05-28,22,0.0,128.70000000000002
2024-05-28T10:00:00Z,2024-05-28,23,0.0,146.318
2024-05-28T10:30:00Z,2024-05-28,24,0.0,167.32999999999998
2024-05-28T11:00:00Z,2024-05-28,25,0.0,192.182
2024-05-28T11:30:00Z,2024-05-28,26,0.0,226.762
2024-05-28T12:00:00Z,2024-05-28,27,0.0,292.82000000000005
2024-05-28T12:30:00Z,2024-05-28,28,0.0,334.23
2024-05-28T13:00:00Z,2024-05-28,29,0.0,339.436
2024-05-28T13:30:00Z,2024-05-28,30,0.0,336.76800000000003
2024-05-28T14:00:00Z,2024-05-28,31,0.0,334.856
2024-05-28T14:30:00Z,2024-05-28,32,0.0,342.32800000000003
2024-05-28T15:00:00Z,2024-05-28,33,0.0,364.708
2024-05-28T15:30:00Z,2024-05-28,34,0.0,370.972
2024-05-28T16:00:00Z,2024-05-28,35,0.0,367.53
2024-05-28T16:30:00Z,2024-05-28,36,0.0,384.104
2024-05-28T17:00:00Z,2024-05-28,37,0.0,385.056
2024-05-28T17:30:00Z,2024-05-28,38,0.0,388.11
2024-05-28T18:00:00Z,2024-05-28,39,0.0,387.884
2024-05-28T18:30:00Z,2024-05-28,40,0.0,339.286
2024-05-28T19:00:00Z,2024-05-28,41,0.0,299.046
2024-05-28T19:30:00Z,2024-05-28,42,0.0,351.276
2024-05-28T20:00:00Z,2024-05-28,43,0.0,370.45
2024-05-28T20:30:00Z,2024-05-28,44,0.0,387.846
2024-05-28T21:00:00Z,2024-05-28,45,0.0,391.664
2024-05-28T21:30:00Z,2024-05-28,46,0.0,391.51
2024-05-28T22:00:00Z,2024-05-28,47,0.0,391.486
2024-05-28T22:30:00Z,2024-05-28,48,0.0,391.534
2024-05-28T23:00:00Z,2024-05-29,1,0.0,391.77
2024-05-28T23:30:00Z,2024-05-29,2,0.0,685.5740000000001
2024-05-29T00:00:00Z,2024-05-29,3,0.0,750.75
2024-05-29T00:30:00Z,2024-05-29,4,0.0,746.028
2024-05-29T01:00:00Z,2024-05-29,5,0.0,733.9359999999999
2024-05-29T01:30:00Z,2024-05-29,6,0.0,734.66
2024-05-29T02:00:00Z,2024-05-29,7,0.0,684.082
2024-05-29T02:30:00Z,2024-05-29,8,0.0,557.116
2024-05-29T03:00:00Z,2024-05-29,9,0.0,538.7379999999999
2024-05-29T03:30:00Z,2024-05-29,10,0.0,635.848
2024-05-29T04:00:00Z,2024-05-29,11,0.0,706.094
2024-05-29T04:30:00Z,2024-05-29,12,0.0,744.8100000000001
2024-05-29T05:00:00Z,2024-05-29,13,0.0,730.4780000000001
2024-05-29T05:30:00Z,2024-05-29,14,0.0,716.96
2024-05-29T06:00:00Z,2024-05-29,15,0.0,714.488
2024-05-29T06:30:00Z,2024-05-29,16,0.0,705.278
2024-05-29T07:00:00Z,2024-05-29,17,0.0,693.732
2024-05-29T07:30:00Z,2024-05-29,18,0.0,638.716
2024-05-29T08:00:00Z,2024-05-29,19,0.0,531.9739999999999
2024-05-29T08:30:00Z,2024-05-29,20,0.0,444.734
2024-05-29T09:00:00Z,2024-05-29,21,0.0,389.806
2024-05-29T09:30:00Z,2024-05-29,22,0.0,401.626
2024-05-29T10:00:00Z,2024-05-29,23,0.0,389.442
2024-05-29T10:30:00Z,2024-05-29,24,0.0,320.414
2024-05-29T11:00:00Z,2024-05-29,25,0.0,258.038
2024-05-29T11:30:00Z,2024-05-29,26,0.0,192.892
2024-05-29T12:00:00Z,2024-05-29,27,0.0,143.316
2024-05-29T12:30:00Z,2024-05-29,28,0.0,116.834
2024-05-29T13:00:00Z,2024-05-29,29,0.0,92.132
2024-05-29T13:30:00Z,2024-05-29,30,0.0,63.662
2024-05-29T14:00:00Z,2024-05-29,31,0.0,55.508
2024-05-29T14:30:00Z,2024-05-29,32,0.0,80.052
2024-05-29T15:00:00Z,2024-05-29,33,0.0,88.47800000000001
2024-05-29T15:30:00Z,2024-05-29,34,0.0,137.938
2024-05-29T16:00:00Z,2024-05-29,35,0.0,125.282
2024-05-29T16:30:00Z,2024-05-29,36,0.0,98.474
2024-05-29T17:00:00Z,2024-05-29,37,0.0,161.50400000000002
2024-05-29T17:30:00Z,2024-05-29,38,0.0,192.682
2024-05-29T18:00:00Z,2024-05-29,39,0.0,181.936
2024-05-29T18:30:00Z,2024-05-29,40,0.0,156.36
2024-05-29T19:00:00Z,2024-05-29,41,0.0,183.624
2024-05-29T19:30:00Z,2024-05-29,42,0.0,222.31
2024-05-29T20:00:00Z,2024-05-29,43,0.0,259.538
2024-05-29T20:30:00Z,2024-05-29,44,0.0,277.968
2024-05-29T21:00:00Z,2024-05-29,45,0.0,309.802
2024-05-29T21:30:00Z,2024-05-29,46,0.0,328.986
2024-05-29T22:00:00Z,2024-05-29,47,0.0,359.314
2024-05-29T22:30:00Z,2024-05-29,48,0.0,373.806
2024-05-29T23:00:00Z,2024-05-30,1,0.0,312.46399999999994
2024-05-29T23:30:00Z,2024-05-30,2,0.0,245.802
2024-05-30T00:00:00Z,2024-05-30,3,0.0,189.452
2024-05-30T00:30:00Z,2024-05-30,4,0.0,113.832
2024-05-30T01:00:00Z,2024-05-30,5,0.0,71.842
2024-05-30T01:30:00Z,2024-05-30,6,0.0,110.518
2024-05-30T02:00:00Z,2024-05-30,7,0.0,141.59
2024-05-30T02:30:00Z,2024-05-30,8,0.0,126.272
2024-05-30T03:00:00Z,2024-05-30,9,0.0,106.604
2024-05-30T03:30:00Z,2024-05-30,10,0.0,155.574
2024-05-30T04:00:00Z,2024-05-30,11,0.0,236.672
2024-05-30T04:30:00Z,2024-05-30,12,0.0,235.35
2024-05-30T05:00:00Z,2024-05-30,13,0.0,247.874
2024-05-30T05:30:00Z,2024-05-30,14,0.0,257.348
2024-05-30T06:00:00Z,2024-05-30,15,0.0,302.352
2024-05-30T06:30:00Z,2024-05-30,16,0.0,395.302
2024-05-30T07:00:00Z,2024-05-30,17,0.0,505.13
2024-05-30T07:30:00Z,2024-05-30,18,0.0,637.68
2024-05-30T08:00:00Z,2024-05-30,19,0.0,684.578
2024-05-30T08:30:00Z,2024-05-30,20,0.0,689.9839999999999
2024-05-30T09:00:00Z,2024-05-30,21,0.0,721.1460000000001
2024-05-30T09:30:00Z,2024-05-30,22,0.0,750.4839999999999
2024-05-30T10:00:00Z,2024-05-30,23,0.0,759.31
2024-05-30T10:30:00Z,2024-05-30,24,0.0,770.136
2024-05-30T11:00:00Z,2024-05-30,25,0.0,770.556
2024-05-30T11:30:00Z,2024-05-30,26,0.0,745.8299999999999
2024-05-30T12:00:00Z,2024-05-30,27,0.0,639.74
2024-05-30T12:30:00Z,2024-05-30,28,0.0,608.27
2024-05-30T13:00:00Z,2024-05-30,29,0.0,590.7940000000001
2024-05-30T13:30:00Z,2024-05-30,30,0.0,660.222
2024-05-30T14:00:00Z,2024-05-30,31,0.0,721.032
2024-05-30T14:30:00Z,2024-05-30,32,0.0,669.544
2024-05-30T15:00:00Z,2024-05-30,33,0.0,658.6959999999999
2024-05-30T15:30:00Z,2024-05-30,34,0.0,681.866
2024-05-30T16:00:00Z,2024-05-30,35,0.0,677.934
2024-05-30T16:30:00Z,2024-05-30,36,0.0,747.41
2024-05-30T17:00:00Z,2024-05-30,37,0.0,762.832
2024-05-30T17:30:00Z,2024-05-30,38,0.0,765.242
2024-05-30T18:00:00Z,2024-05-30,39,0.0,753.012
2024-05-30T18:30:00Z,2024-05-30,40,0.0,769.034
2024-05-30T19:00:00Z,2024-05-30,41,0.0,778.06
2024-05-30T19:30:00Z,2024-05-30,42,0.0,778.24
2024-05-30T20:00:00Z,2024-05-30,43,0.0,778.2139999999999
2024-05-30T20:30:00Z,2024-05-30,44,0.0,778.24
2024-05-30T21:00:00Z,2024-05-30,45,0.0,778.194
2024-05-30T21:30:00Z,2024-05-30,46,0.0,778.7239999999999
2024-05-30T22:00:00Z,2024-05-30,47,0.0,778.5559999999999
2024-05-30T22:30:00Z,2024-05-30,48,0.0,778.322
2024-05-30T23:00:00Z,2024-05-31,1,0.0,778.7479999999999
2024-05-30T23:30:00Z,2024-05-31,2,0.0,778.288
2024-05-31T00:00:00Z,2024-05-31,3,0.0,778.694
2024-05-31T00:30:00Z,2024-05-31,4,0.0,778.662
2024-05-31T01:00:00Z,2024-05-31,5,0.0,778.728
2024-05-31T01:30:00Z,2024-05-31,6,0.0,778.742
2024-05-31T02:00:00Z,2024-05-31,7,0.0,777.816
2024-05-31T02:30:00Z,2024-05-31,8,0.0,775.3220000000001
2024-05-31T03:00:00Z,2024-05-31,9,0.0,658.174
2024-05-31T03:30:00Z,2024-05-31,10,0.0,584.0500000000001
2024-05-31T04:00:00Z,2024-05-31,11,0.0,755.5
2024-05-31T04:30:00Z,2024-05-31,12,0.0,776.892
2024-05-31T05:00:00Z,2024-05-31,13,0.0,777.6320000000001
2024-05-31T05:30:00Z,2024-05-31,14,0.0,775.79
2024-05-31T06:00:00Z,2024-05-31,15,0.0,772.736
2024-05-31T06:30:00Z,2024-05-31,16,0.0,776.826
2024-05-31T07:00:00Z,2024-05-31,17,0.0,777.26
2024-05-31T07:30:00Z,2024-05-31,18,0.0,776.886
2024-05-31T08:00:00Z,2024-05-31,19,0.0,775.8040000000001
2024-05-31T08:30:00Z,2024-05-31,20,0.0,777.0060000000001
2024-05-31T09:00:00Z,2024-05-31,21,0.0,777.4300000000001
2024-05-31T09:30:00Z,2024-05-31,22,0.0,777.4359999999999
2024-05-31T10:00:00Z,2024-05-31,23,0.0,777.256
2024-05-31T10:30:00Z,2024-05-31,24,0.0,776.8900000000001
2024-05-31T11:00:00Z,2024-05-31,25,0.0,777.558
2024-05-31T11:30:00Z,2024-05-31,26,0.0,581.476
2024-05-31T12:00:00Z,2024-05-31,27,0.0,386.484
2024-05-31T12:30:00Z,2024-05-31,28,0.0,386.166
2024-05-31T13:00:00Z,2024-05-31,29,0.0,386.624
2024-05-31T13:30:00Z,2024-05-31,30,0.0,386.394
2024-05-31T14:00:00Z,2024-05-31,31,0.0,386.03
2024-05-31T14:30:00Z,2024-05-31,32,0.0,386.194
2024-05-31T15:00:00Z,2024-05-31,33,0.0,492.906
2024-05-31T15:30:00Z,2024-05-31,34,0.0,780.644
2024-05-31T16:00:00Z,2024-05-31,35,0.0,780.394
2024-05-31T16:30:00Z,2024-05-31,36,0.0,776.328
2024-05-31T17:00:00Z,2024-05-31,37,0.0,776.99
2024-05-31T17:30:00Z,2024-05-31,38,0.0,777.306
2024-05-31T18:00:00Z,2024-05-31,39,0.0,777.972
2024-05-31T18:30:00Z,2024-05-31,40,0.0,777.062
2024-05-31T19:00:00Z,2024-05-31,41,0.0,776.6220000000001
2024-05-31T19:30:00Z,2024-05-31,42,0.0,776.0060000000001
2024-05-31T20:00:00Z,2024-05-31,43,0.0,775.4359999999999
2024-05-31T20:30:00Z,2024-05-31,44,0.0,776.278
2024-05-31T21:00:00Z,2024-05-31,45,0.0,776.7
2024-05-31T21:30:00Z,2024-05-31,46,0.0,776.15
2024-05-31T22:00:00Z,2024-05-31,47,0.0,777.44
2024-05-31T22:30:00Z,2024-05-31,48,0.0,777.662
2024-05-31T23:00:00Z,2024-06-01,1,0.0,777.962
2024-05-31T23:30:00Z,2024-06-01,2,0.0,777.75
2024-06-01T00:00:00Z,2024-06-01,3,0.0,777.954
2024-06-01T00:30:00Z,2024-06-01,4,0.0,777.85
2024-06-01T01:00:00Z,2024-06-01,5,0.0,776.7460000000001
2024-06-01T01:30:00Z,2024-06-01,6,0.0,776.884
2024-06-01T02:00:00Z,2024-06-01,7,0.0,778.286
2024-06-01T02:30:00Z,2024-06-01,8,0.0,778.014
2024-06-01T03:00:00Z,2024-06-01,9,0.0,778.212
2024-06-01T03:30:00Z,2024-06-01,10,0.0,778.21
2024-06-01T04:00:00Z,2024-06-01,11,0.0,778.1279999999999
2024-06-01T04:30:00Z,2024-06-01,12,0.0,778.288
2024-06-01T05:00:00Z,2024-06-01,13,0.0,778.106
2024-06-01T05:30:00Z,2024-06-01,14,0.0,778.3299999999999
2024-06-01T06:00:00Z,2024-06-01,15,0.0,773.2860000000001
2024-06-01T06:30:00Z,2024-06-01,16,0.0,778.1500000000001
2024-06-01T07:00:00Z,2024-06-01,17,0.0,778.092
2024-06-01T07:30:00Z,2024-06-01,18,0.0,778.1120000000001
2024-06-01T08:00:00Z,2024-06-01,19,0.0,778.0260000000001
2024-06-01T08:30:00Z,2024-06-01,20,0.0,778.0260000000001
2024-06-01T09:00:00Z,2024-06-01,21,0.0,777.95
2024-06-01T09:30:00Z,2024-06-01,22,0.0,777.972
2024-06-01T10:00:00Z,2024-06-01,23,0.0,777.828
2024-06-01T10:30:00Z,2024-06-01,24,0.0,777.55
2024-06-01T11:00:00Z,2024-06-01,25,0.0,777.5319999999999
2024-06-01T11:30:00Z,2024-06-01,26,0.0,777.302
2024-06-01T12:00:00Z,2024-06-01,27,0.0,775.36
2024-06-01T12:30:00Z,2024-06-01,28,0.0,719.85
2024-06-01T13:00:00Z,2024-06-01,29,0.0,383.7600000000001
2024-06-01T13:30:00Z,2024-06-01,30,0.0,385.146
2024-06-01T14:00:00Z,2024-06-01,31,0.0,444.2720000000001
2024-06-01T14:30:00Z,2024-06-01,32,0.0,818.1
2024-06-01T15:00:00Z,2024-06-01,33,0.0,863.6220000000001
2024-06-01T15:30:00Z,2024-06-01,34,0.0,852.362
2024-06-01T16:00:00Z,2024-06-01,35,0.0,853.9200000000001
2024-06-01T16:30:00Z,2024-06-01,36,0.0,860.0219999999999
2024-06-01T17:00:00Z,2024-06-01,37,0.0,860.362
2024-06-01T17:30:00Z,2024-06-01,38,0.0,867.082
2024-06-01T18:00:00Z,2024-06-01,39,0.0,906.522
2024-06-01T18:30:00Z,2024-06-01,40,0.0,958.98
2024-06-01T19:00:00Z,2024-06-01,41,0.0,946.9
2024-06-01T19:30:00Z,2024-06-01,42,0.0,929.12
