timestamp_utc,settlement_date,settlement_period,data_provider,price,volume
2024-06-05T00:00:00Z,2024-06-05,3,APXMIDP,47.88,3097.65
2024-06-05T00:30:00Z,2024-06-05,4,APXMIDP,48.26,3202.55
2024-06-05T01:00:00Z,2024-06-05,5,APXMIDP,27.85,2753.9
2024-06-05T01:30:00Z,2024-06-05,6,APXMIDP,22.98,2732.85
2024-06-05T02:00:00Z,2024-06-05,7,APXMIDP,27.88,2063.25
2024-06-05T02:30:00Z,2024-06-05,8,APXMIDP,23.25,2113.1
2024-06-05T03:00:00Z,2024-06-05,9,APXMIDP,32.56,2304.3
2024-06-05T03:30:00Z,2024-06-05,10,APXMIDP,40.82,2583.6
2024-06-05T04:00:00Z,2024-06-05,11,APXMIDP,35.08,1976.05
2024-06-05T04:30:00Z,2024-06-05,12,APXMIDP,50.57,1780.55
2024-06-05T05:00:00Z,2024-06-05,13,APXMIDP,49.2,1644.85
2024-06-05T05:30:00Z,2024-06-05,14,APXMIDP,78.89,1896.35
2024-06-05T06:00:00Z,2024-06-05,15,APXMIDP,73.61,2147.95
2024-06-05T06:30:00Z,2024-06-05,16,APXMIDP,82.01,2211.0
2024-06-05T07:00:00Z,2024-06-05,17,APXMIDP,68.68,2110.85
2024-06-05T07:30:00Z,2024-06-05,18,APXMIDP,47.16,2239.55
2024-06-05T08:00:00Z,2024-06-05,19,APXMIDP,19.41,1731.5
2024-06-05T08:30:00Z,2024-06-05,20,APXMIDP,10.16,1832.65
2024-06-05T09:00:00Z,2024-06-05,21,APXMIDP,11.69,2376.95
2024-06-05T09:30:00Z,2024-06-05,22,APXMIDP,4.7,2725.0
2024-06-05T10:00:00Z,2024-06-05,23,APXMIDP,-10.3,2519.55
2024-06-05T10:30:00Z,2024-06-05,24,APXMIDP,-10.95,2091.0
2024-06-05T11:00:00Z,2024-06-05,25,APXMIDP,-12.83,2397.75
2024-06-05T11:30:00Z,2024-06-05,26,APXMIDP,-19.09,2490.0
2024-06-05T12:00:00Z,2024-06-05,27,APXMIDP,-11.01,2869.65
2024-06-05T12:30:00Z,2024-06-05,28,APXMIDP,-12.44,3107.2
2024-06-05T13:00:00Z,2024-06-05,29,APXMIDP,-35.65,2893.9
2024-06-05T13:30:00Z,2024-06-05,30,APXMIDP,-35.44,3371.0
2024-06-05T14:00:00Z,2024-06-05,31,APXMIDP,0.65,4050.2
2024-06-05T14:30:00Z,2024-06-05,32,APXMIDP,17.58,4502.6
2024-06-05T15:00:00Z,2024-06-05,33,APXMIDP,1.37,4014.1
2024-06-05T15:30:00Z,2024-06-05,34,APXMIDP,10.4,3748.8
2024-06-05T16:00:00Z,2024-06-05,35,APXMIDP,24.03,3283.5
2024-06-05T16:30:00Z,2024-06-05,36,APXMIDP,24.09,3513.45
2024-06-05T17:00:00Z,2024-06-05,37,APXMIDP,47.76,3691.75
2024-06-05T17:30:00Z,2024-06-05,38,APXMIDP,52.27,3585.5
2024-06-05T18:00:00Z,2024-06-05,39,APXMIDP,90.2,2632.1
2024-06-05T18:30:00Z,2024-06-05,40,APXMIDP,94.35,2212.6
2024-06-05T19:00:00Z,2024-06-05,41,APXMIDP,94.84,2592.2
2024-06-05T19:30:00Z,2024-06-05,42,APXMIDP,96.53,2467.9
2024-06-05T20:00:00Z,2024-06-05,43,APXMIDP,88.03,1950.75
2024-06-05T20:30:00Z,2024-06-05,44,APXMIDP,89.83,1679.7
2024-06-05T21:00:00Z,2024-06-05,45,APXMIDP,90.68,1592.0
2024-06-05T21:30:00Z,2024-06-05,46,APXMIDP,91.96,2111.4
2024-06-05T22:00:00Z,2024-06-05,47,APXMIDP,88.15,1645.3
2024-06-05T22:30:00Z,2024-06-05,48,APXMIDP,73.87,1591.65
2024-06-05T23:00:00Z,2024-06-06,1,APXMIDP,85.4,1686.4
2024-06-05T23:30:00Z,2024-06-06,2,APXMIDP,76.04,1873.5
2024-06-06T00:00:00Z,2024-06-06,3,APXMIDP,60.05,1766.95
2024-06-06T00:30:00Z,2024-06-06,4,APXMIDP,60.36,2178.4
2024-06-06T01:00:00Z,2024-06-06,5,APXMIDP,56.92,2521.4
2024-06-06T01:30:00Z,2024-06-06,6,APXMIDP,65.73,1818.3
2024-06-06T02:00:00Z,2024-06-06,7,APXMIDP,72.9,1562.25
2024-06-06T02:30:00Z,2024-06-06,8,APXMIDP,69.1,1697.6
2024-06-06T03:00:00Z,2024-06-06,9,APXMIDP,66.25,1418.65
2024-06-06T03:30:00Z,2024-06-06,10,APXMIDP,64.59,1514.45
2024-06-06T04:00:00Z,2024-06-06,11,APXMIDP,72.76,1805.2
2024-06-06T04:30:00Z,2024-06-06,12,APXMIDP,72.46,1919.7
2024-06-06T05:00:00Z,2024-06-06,13,APXMIDP,72.73,1864.5
2024-06-06T05:30:00Z,2024-06-06,14,APXMIDP,89.12,2154.8
2024-06-06T06:00:00Z,2024-06-06,15,APXMIDP,91.24,2440.35
2024-06-06T06:30:00Z,2024-06-06,16,APXMIDP,99.16,1991.8
2024-06-06T07:00:00Z,2024-06-06,17,APXMIDP,94.33,1936.95
2024-06-06T07:30:00Z,2024-06-06,18,APXMIDP,90.14,2434.1
2024-06-06T08:00:00Z,2024-06-06,19,APXMIDP,85.27,2428.15
2024-06-06T08:30:00Z,2024-06-06,20,APXMIDP,70.41,2151.8
2024-06-06T09:00:00Z,2024-06-06,21,APXMIDP,60.73,2522.3
2024-06-06T09:30:00Z,2024-06-06,22,APXMIDP,69.01,3269.3
2024-06-06T10:00:00Z,2024-06-06,23,APXMIDP,83.81,2426.6
2024-06-06T10:30:00Z,2024-06-06,24,APXMIDP,82.43,2035.9
2024-06-06T11:00:00Z,2024-06-06,25,APXMIDP,82.0,1915.0
2024-06-06T11:30:00Z,2024-06-06,26,APXMIDP,76.08,2139.25
2024-06-06T12:00:00Z,2024-06-06,27,APXMIDP,66.39,2209.25
2024-06-06T12:30:00Z,2024-06-06,28,APXMIDP,56.19,2136.1
2024-06-06T13:00:00Z,2024-06-06,29,APXMIDP,54.04,2158.25
2024-06-06T13:30:00Z,2024-06-06,30,APXMIDP,49.32,2217.55
2024-06-06T14:00:00Z,2024-06-06,31,APXMIDP,29.41,2253.55
2024-06-06T14:30:00Z,2024-06-06,32,APXMIDP,30.61,2252.15
2024-06-06T15:00:00Z,2024-06-06,33,APXMIDP,51.87,2651.9
2024-06-06T15:30:00Z,2024-06-06,34,APXMIDP,57.16,2478.1
2024-06-06T16:00:00Z,2024-06-06,35,APXMIDP,68.15,2406.0
2024-06-06T16:30:00Z,2024-06-06,36,APXMIDP,73.1,1940.8
2024-06-06T17:00:00Z,2024-06-06,37,APXMIDP,85.18,2322.4
2024-06-06T17:30:00Z,2024-06-06,38,APXMIDP,75.35,2454.1
2024-06-06T18:00:00Z,2024-06-06,39,APXMIDP,84.91,2563.25
2024-06-06T18:30:00Z,2024-06-06,40,APXMIDP,93.26,2639.35
2024-06-06T19:00:00Z,2024-06-06,41,APXMIDP,103.76,2249.45
2024-06-06T19:30:00Z,2024-06-06,42,APXMIDP,100.52,2248.9
2024-06-06T20:00:00Z,2024-06-06,43,APXMIDP,84.17,1980.35
2024-06-06T20:30:00Z,2024-06-06,44,APXMIDP,76.45,2009.0
2024-06-06T21:00:00Z,2024-06-06,45,APXMIDP,72.16,1985.15
2024-06-06T21:30:00Z,2024-06-06,46,APXMIDP,72.42,2057.1
2024-06-06T22:00:00Z,2024-06-06,47,APXMIDP,74.99,1842.3
2024-06-06T22:30:00Z,2024-06-06,48,APXMIDP,77.67,1501.75
2024-06-06T23:00:00Z,2024-06-07,1,APXMIDP,56.07,1572.35
2024-06-06T23:30:00Z,2024-06-07,2,APXMIDP,76.04,1901.2
2024-06-07T00:00:00Z,2024-06-07,3,APXMIDP,77.82,1892.9
2024-06-07T00:30:00Z,2024-06-07,4,APXMIDP,74.56,2092.3
2024-06-07T01:00:00Z,2024-06-07,5,APXMIDP,78.95,2075.2
2024-06-07T01:30:00Z,2024-06-07,6,APXMIDP,70.72,1990.4
2024-06-07T02:00:00Z,2024-06-07,7,APXMIDP,64.48,1350.9
2024-06-07T02:30:00Z,2024-06-07,8,APXMIDP,66.67,1285.65
2024-06-07T03:00:00Z,2024-06-07,9,APXMIDP,72.47,1416.9
2024-06-07T03:30:00Z,2024-06-07,10,APXMIDP,66.45,1912.45
2024-06-07T04:00:00Z,2024-06-07,11,APXMIDP,65.75,1640.65
2024-06-07T04:30:00Z,2024-06-07,12,APXMIDP,64.44,1617.9
2024-06-07T05:00:00Z,2024-06-07,13,APXMIDP,76.83,1858.0
2024-06-07T05:30:00Z,2024-06-07,14,APXMIDP,88.71,2523.65
2024-06-07T06:00:00Z,2024-06-07,15,APXMIDP,71.97,2205.5
2024-06-07T06:30:00Z,2024-06-07,16,APXMIDP,81.94,2351.1
2024-06-07T07:00:00Z,2024-06-07,17,APXMIDP,60.55,2147.85
2024-06-07T07:30:00Z,2024-06-07,18,APXMIDP,63.3,2635.4
2024-06-07T08:00:00Z,2024-06-07,19,APXMIDP,66.41,2215.5
2024-06-07T08:30:00Z,2024-06-07,20,APXMIDP,67.15,2427.25
2024-06-07T09:00:00Z,2024-06-07,21,APXMIDP,38.95,2575.65
2024-06-07T09:30:00Z,2024-06-07,22,APXMIDP,21.0,2811.4
2024-06-07T10:00:00Z,2024-06-07,23,APXMIDP,21.42,2557.3
2024-06-07T10:30:00Z,2024-06-07,24,APXMIDP,17.28,2774.7
2024-06-07T11:00:00Z,2024-06-07,25,APXMIDP,23.03,3221.45
2024-06-07T11:30:00Z,2024-06-07,26,APXMIDP,21.84,3145.0
2024-06-07T12:00:00Z,2024-06-07,27,APXMIDP,21.64,3340.35
2024-06-07T12:30:00Z,2024-06-07,28,APXMIDP,15.11,2815.85
2024-06-07T13:00:00Z,2024-06-07,29,APXMIDP,9.21,3574.25
2024-06-07T13:30:00Z,2024-06-07,30,APXMIDP,0.23,3535.1
2024-06-07T14:00:00Z,2024-06-07,31,APXMIDP,8.39,3527.5
2024-06-07T14:30:00Z,2024-06-07,32,APXMIDP,6.45,3766.45
2024-06-07T15:00:00Z,2024-06-07,33,APXMIDP,14.62,4110.45
2024-06-07T15:30:00Z,2024-06-07,34,APXMIDP,30.53,3604.5
2024-06-07T16:00:00Z,2024-06-07,35,APXMIDP,44.66,4028.9
2024-06-07T16:30:00Z,2024-06-07,36,APXMIDP,60.24,3735.35
2024-06-07T17:00:00Z,2024-06-07,37,APXMIDP,55.75,3538.1
2024-06-07T17:30:00Z,2024-06-07,38,APXMIDP,48.2,3500.5
2024-06-07T18:00:00Z,2024-06-07,39,APXMIDP,77.12,3181.4
2024-06-07T18:30:00Z,2024-06-07,40,APXMIDP,80.34,2428.85
2024-06-07T19:00:00Z,2024-06-07,41,APXMIDP,72.65,2778.8
2024-06-07T19:30:00Z,2024-06-07,42,APXMIDP,66.61,2825.35
2024-06-07T20:00:00Z,2024-06-07,43,APXMIDP,69.09,2315.9
2024-06-07T20:30:00Z,2024-06-07,44,APXMIDP,72.54,2160.8
2024-06-07T21:00:00Z,2024-06-07,45,APXMIDP,77.93,1989.65
2024-06-07T21:30:00Z,2024-06-07,46,APXMIDP,74.22,2223.65
2024-06-07T22:00:00Z,2024-06-07,47,APXMIDP,68.81,1423.85
2024-06-07T22:30:00Z,2024-06-07,48,APXMIDP,51.45,1482.9
2024-06-07T23:00:00Z,2024-06-08,1,APXMIDP,35.07,1715.5
2024-06-07T23:30:00Z,2024-06-08,2,APXMIDP,22.88,1949.9
2024-06-08T00:00:00Z,2024-06-08,3,APXMIDP,23.38,2160.7
2024-06-08T00:30:00Z,2024-06-08,4,APXMIDP,22.03,1974.35
2024-06-08T01:00:00Z,2024-06-08,5,APXMIDP,22.41,1882.15
2024-06-08T01:30:00Z,2024-06-08,6,APXMIDP,14.26,1782.6
2024-06-08T02:00:00Z,2024-06-08,7,APXMIDP,18.19,1306.95
2024-06-08T02:30:00Z,2024-06-08,8,APXMIDP,27.86,1334.15
2024-06-08T03:00:00Z,2024-06-08,9,APXMIDP,22.43,1273.5
2024-06-08T03:30:00Z,2024-06-08,10,APXMIDP,26.91,1341.55
2024-06-08T04:00:00Z,2024-06-08,11,APXMIDP,36.96,1554.6
2024-06-08T04:30:00Z,2024-06-08,12,APXMIDP,42.89,1567.6
2024-06-08T05:00:00Z,2024-06-08,13,APXMIDP,49.45,1822.55
2024-06-08T05:30:00Z,2024-06-08,14,APXMIDP,53.97,2165.2
2024-06-08T06:00:00Z,2024-06-08,15,APXMIDP,45.2,1736.75
2024-06-08T06:30:00Z,2024-06-08,16,APXMIDP,62.87,2214.4
2024-06-08T07:00:00Z,2024-06-08,17,APXMIDP,51.13,2523.0
2024-06-08T07:30:00Z,2024-06-08,18,APXMIDP,55.62,2408.9
2024-06-08T08:00:00Z,2024-06-08,19,APXMIDP,59.52,2130.5
2024-06-08T08:30:00Z,2024-06-08,20,APXMIDP,55.97,1904.4
2024-06-08T09:00:00Z,2024-06-08,21,APXMIDP,49.98,1981.65
2024-06-08T09:30:00Z,2024-06-08,22,APXMIDP,27.57,1988.0
2024-06-08T10:00:00Z,2024-06-08,23,APXMIDP,8.8,2765.45
2024-06-08T10:30:00Z,2024-06-08,24,APXMIDP,-1.42,2394.8
2024-06-08T11:00:00Z,2024-06-08,25,APXMIDP,-5.01,2182.95
2024-06-08T11:30:00Z,2024-06-08,26,APXMIDP,-5.36,1905.65
2024-06-08T12:00:00Z,2024-06-08,27,APXMIDP,-8.4,3000.9
2024-06-08T12:30:00Z,2024-06-08,28,APXMIDP,-12.05,2825.1
2024-06-08T13:00:00Z,2024-06-08,29,APXMIDP,-13.26,3366.5
2024-06-08T13:30:00Z,2024-06-08,30,APXMIDP,-13.45,2957.05
2024-06-08T14:00:00Z,2024-06-08,31,APXMIDP,5.55,3263.1
2024-06-08T14:30:00Z,2024-06-08,32,APXMIDP,9.25,2986.65
2024-06-08T15:00:00Z,2024-06-08,33,APXMIDP,16.02,2768.9
2024-06-08T15:30:00Z,2024-06-08,34,APXMIDP,28.23,2396.1
2024-06-08T16:00:00Z,2024-06-08,35,APXMIDP,28.38,2464.4
2024-06-08T16:30:00Z,2024-06-08,36,APXMIDP,47.43,2652.8
2024-06-08T17:00:00Z,2024-06-08,37,APXMIDP,44.91,2499.75
2024-06-08T17:30:00Z,2024-06-08,38,APXMIDP,63.37,2487.75
2024-06-08T18:00:00Z,2024-06-08,39,APXMIDP,80.27,2394.55
2024-06-08T18:30:00Z,2024-06-08,40,APXMIDP,82.36,2524.8
2024-06-08T19:00:00Z,2024-06-08,41,APXMIDP,80.07,2172.9
2024-06-08T19:30:00Z,2024-06-08,42,APXMIDP,79.56,2040.2
2024-06-08T20:00:00Z,2024-06-08,43,APXMIDP,73.02,1413.0
2024-06-08T20:30:00Z,2024-06-08,44,APXMIDP,55.39,1602.7
2024-06-08T21:00:00Z,2024-06-08,45,APXMIDP,39.46,1974.9
2024-06-08T21:30:00Z,2024-06-08,46,APXMIDP,34.0,1761.35
2024-06-08T22:00:00Z,2024-06-08,47,APXMIDP,31.42,1688.05
2024-06-08T22:30:00Z,2024-06-08,48,APXMIDP,-2.82,1620.55
2024-06-08T23:00:00Z,2024-06-09,1,APXMIDP,8.34,1527.8
2024-06-08T23:30:00Z,2024-06-09,2,APXMIDP,-3.82,1394.0
2024-06-09T00:00:00Z,2024-06-09,3,APXMIDP,-1.43,1343.1
2024-06-09T00:30:00Z,2024-06-09,4,APXMIDP,1.29,1494.55
2024-06-09T01:00:00Z,2024-06-09,5,APXMIDP,-0.8,1390.7
2024-06-09T01:30:00Z,2024-06-09,6,APXMIDP,-0.82,1342.5
2024-06-09T02:00:00Z,2024-06-09,7,APXMIDP,1.02,1006.7
2024-06-09T02:30:00Z,2024-06-09,8,APXMIDP,0.84,968.3
2024-06-09T03:00:00Z,2024-06-09,9,APXMIDP,-1.41,722.05
2024-06-09T03:30:00Z,2024-06-09,10,APXMIDP,-6.46,923.7
2024-06-09T04:00:00Z,2024-06-09,11,APXMIDP,-5.98,859.25
2024-06-09T04:30:00Z,2024-06-09,12,APXMIDP,-6.95,719.3
2024-06-09T05:00:00Z,2024-06-09,13,APXMIDP,-11.72,1177.8
2024-06-09T05:30:00Z,2024-06-09,14,APXMIDP,10.92,1766.75
2024-06-09T06:00:00Z,2024-06-09,15,APXMIDP,-8.19,1090.3
2024-06-09T06:30:00Z,2024-06-09,16,APXMIDP,-2.28,1227.45
2024-06-09T07:00:00Z,2024-06-09,17,APXMIDP,-12.01,1012.8
2024-06-09T07:30:00Z,2024-06-09,18,APXMIDP,-3.55,1529.95
2024-06-09T08:00:00Z,2024-06-09,19,APXMIDP,-16.53,1210.6
2024-06-09T08:30:00Z,2024-06-09,20,APXMIDP,-13.71,1339.8
2024-06-09T09:00:00Z,2024-06-09,21,APXMIDP,-19.66,1373.35
2024-06-09T09:30:00Z,2024-06-09,22,APXMIDP,3.66,2014.7
2024-06-09T10:00:00Z,2024-06-09,23,APXMIDP,0.44,1815.85
2024-06-09T10:30:00Z,2024-06-09,24,APXMIDP,-0.22,2184.35
2024-06-09T11:00:00Z,2024-06-09,25,APXMIDP,22.58,1978.35
2024-06-09T11:30:00Z,2024-06-09,26,APXMIDP,34.98,2107.1
2024-06-09T12:00:00Z,2024-06-09,27,APXMIDP,48.22,2364.45
2024-06-09T12:30:00Z,2024-06-09,28,APXMIDP,44.44,2486.0
2024-06-09T13:00:00Z,2024-06-09,29,APXMIDP,46.37,3069.85
2024-06-09T13:30:00Z,2024-06-09,30,APXMIDP,50.31,2742.55
2024-06-09T14:00:00Z,2024-06-09,31,APXMIDP,77.42,2363.95
2024-06-09T14:30:00Z,2024-06-09,32,APXMIDP,83.6,2602.9
2024-06-09T15:00:00Z,2024-06-09,33,APXMIDP,91.43,2997.25
2024-06-09T15:30:00Z,2024-06-09,34,APXMIDP,96.68,2808.6
2024-06-09T16:00:00Z,2024-06-09,35,APXMIDP,104.99,3173.8
2024-06-09T16:30:00Z,2024-06-09,36,APXMIDP,108.18,2918.25
2024-06-09T17:00:00Z,2024-06-09,37,APXMIDP,108.0,3081.0
2024-06-09T17:30:00Z,2024-06-09,38,APXMIDP,108.22,2672.95
2024-06-09T18:00:00Z,2024-06-09,39,APXMIDP,110.07,2571.65
2024-06-09T18:30:00Z,2024-06-09,40,APXMIDP,106.52,2524.35
2024-06-09T19:00:00Z,2024-06-09,41,APXMIDP,113.27,2568.95
2024-06-09T19:30:00Z,2024-06-09,42,APXMIDP,107.97,2697.8
2024-06-09T20:00:00Z,2024-06-09,43,APXMIDP,103.65,1873.9
2024-06-09T20:30:00Z,2024-06-09,44,APXMIDP,96.84,1864.3
2024-06-09T21:00:00Z,2024-06-09,45,APXMIDP,81.74,1844.05
2024-06-09T21:30:00Z,2024-06-09,46,APXMIDP,83.44,1846.1
2024-06-09T22:00:00Z,2024-06-09,47,APXMIDP,67.05,1409.65
2024-06-09T22:30:00Z,2024-06-09,48,APXMIDP,53.2,1376.0
2024-06-09T23:00:00Z,2024-06-10,1,APXMIDP,42.59,1100.2
2024-06-09T23:30:00Z,2024-06-10,2,APXMIDP,25.32,1527.1
2024-06-10T00:00:00Z,2024-06-10,3,APXMIDP,27.94,1658.8
2024-06-10T00:30:00Z,2024-06-10,4,APXMIDP,30.97,1975.05
2024-06-10T01:00:00Z,2024-06-10,5,APXMIDP,28.01,1800.35
2024-06-10T01:30:00Z,2024-06-10,6,APXMIDP,22.58,1952.3
2024-06-10T02:00:00Z,2024-06-10,7,APXMIDP,13.37,2006.95
2024-06-10T02:30:00Z,2024-06-10,8,APXMIDP,9.86,1811.8
2024-06-10T03:00:00Z,2024-06-10,9,APXMIDP,5.14,2608.45
2024-06-10T03:30:00Z,2024-06-10,10,APXMIDP,-7.01,2545.9
2024-06-10T04:00:00Z,2024-06-10,11,APXMIDP,12.33,2532.05
2024-06-10T04:30:00Z,2024-06-10,12,APXMIDP,20.09,2602.95
2024-06-10T05:00:00Z,2024-06-10,13,APXMIDP,39.85,2889.2
2024-06-10T05:30:00Z,2024-06-10,14,APXMIDP,51.85,3140.1
2024-06-10T06:00:00Z,2024-06-10,15,APXMIDP,52.7,2354.9
2024-06-10T06:30:00Z,2024-06-10,16,APXMIDP,65.4,3123.5
2024-06-10T07:00:00Z,2024-06-10,17,APXMIDP,64.25,2666.4
2024-06-10T07:30:00Z,2024-06-10,18,APXMIDP,64.37,2819.7
2024-06-10T08:00:00Z,2024-06-10,19,APXMIDP,57.69,3098.0
2024-06-10T08:30:00Z,2024-06-10,20,APXMIDP,38.2,2702.4
2024-06-10T09:00:00Z,2024-06-10,21,APXMIDP,49.42,2802.2
2024-06-10T09:30:00Z,2024-06-10,22,APXMIDP,51.62,3444.1
2024-06-10T10:00:00Z,2024-06-10,23,APXMIDP,43.79,2550.8
2024-06-10T10:30:00Z,2024-06-10,24,APXMIDP,41.79,2688.95
2024-06-10T11:00:00Z,2024-06-10,25,APXMIDP,42.95,3197.9
2024-06-10T11:30:00Z,2024-06-10,26,APXMIDP,37.81,2824.95
2024-06-10T12:00:00Z,2024-06-10,27,APXMIDP,36.97,2661.55
2024-06-10T12:30:00Z,2024-06-10,28,APXMIDP,29.59,2667.55
2024-06-10T13:00:00Z,2024-06-10,29,APXMIDP,24.74,2949.95
2024-06-10T13:30:00Z,2024-06-10,30,APXMIDP,17.99,3013.65
2024-06-10T14:00:00Z,2024-06-10,31,APXMIDP,26.73,2660.35
2024-06-10T14:30:00Z,2024-06-10,32,APXMIDP,33.72,2829.2
2024-06-10T15:00:00Z,2024-06-10,33,APXMIDP,30.19,3054.95
2024-06-10T15:30:00Z,2024-06-10,34,APXMIDP,51.77,2932.7
2024-06-10T16:00:00Z,2024-06-10,35,APXMIDP,62.46,3053.75
2024-06-10T16:30:00Z,2024-06-10,36,APXMIDP,70.77,2977.2
2024-06-10T17:00:00Z,2024-06-10,37,APXMIDP,82.13,3452.05
2024-06-10T17:30:00Z,2024-06-10,38,APXMIDP,83.65,3135.35
2024-06-10T18:00:00Z,2024-06-10,39,APXMIDP,84.29,2344.55
2024-06-10T18:30:00Z,2024-06-10,40,APXMIDP,91.38,2230.1
2024-06-10T19:00:00Z,2024-06-10,41,APXMIDP,81.78,2243.05
2024-06-10T19:30:00Z,2024-06-10,42,APXMIDP,84.19,1826.3
2024-06-10T20:00:00Z,2024-06-10,43,APXMIDP,80.33,1675.4
2024-06-10T20:30:00Z,2024-06-10,44,APXMIDP,82.13,1563.2
2024-06-10T21:00:00Z,2024-06-10,45,APXMIDP,75.52,1760.4
2024-06-10T21:30:00Z,2024-06-10,46,APXMIDP,67.49,2060.0
2024-06-10T22:00:00Z,2024-06-10,47,APXMIDP,75.07,2375.6
2024-06-10T22:30:00Z,2024-06-10,48,APXMIDP,69.44,2301.95
2024-06-10T23:00:00Z,2024-06-11,1,APXMIDP,60.34,2264.0
2024-06-10T23:30:00Z,2024-06-11,2,APXMIDP,58.26,1973.75
2024-06-11T00:00:00Z,2024-06-11,3,APXMIDP,61.28,2369.2
2024-06-11T00:30:00Z,2024-06-11,4,APXMIDP,61.42,2175.25
2024-06-11T01:00:00Z,2024-06-11,5,APXMIDP,59.06,2233.9
2024-06-11T01:30:00Z,2024-06-11,6,APXMIDP,53.44,2133.5
2024-06-11T02:00:00Z,2024-06-11,7,APXMIDP,43.1,2077.25
2024-06-11T02:30:00Z,2024-06-11,8,APXMIDP,38.98,2295.65
2024-06-11T03:00:00Z,2024-06-11,9,APXMIDP,44.92,2929.5
2024-06-11T03:30:00Z,2024-06-11,10,APXMIDP,43.18,2451.6
2024-06-11T04:00:00Z,2024-06-11,11,APXMIDP,54.29,2129.35
2024-06-11T04:30:00Z,2024-06-11,12,APXMIDP,53.24,2494.0
2024-06-11T05:00:00Z,2024-06-11,13,APXMIDP,53.86,2395.75
2024-06-11T05:30:00Z,2024-06-11,14,APXMIDP,73.45,2490.1
2024-06-11T06:00:00Z,2024-06-11,15,APXMIDP,75.28,2911.4
2024-06-11T06:30:00Z,2024-06-11,16,APXMIDP,79.38,3331.85
2024-06-11T07:00:00Z,2024-06-11,17,APXMIDP,75.15,3073.8
2024-06-11T07:30:00Z,2024-06-11,18,APXMIDP,73.1,2991.25
2024-06-11T08:00:00Z,2024-06-11,19,APXMIDP,73.54,2578.6
2024-06-11T08:30:00Z,2024-06-11,20,APXMIDP,73.08,2548.05
2024-06-11T09:00:00Z,2024-06-11,21,APXMIDP,77.58,2588.05
2024-06-11T09:30:00Z,2024-06-11,22,APXMIDP,78.03,2735.25
2024-06-11T10:00:00Z,2024-06-11,23,APXMIDP,81.94,1993.85
2024-06-11T10:30:00Z,2024-06-11,24,APXMIDP,83.77,1788.15
2024-06-11T11:00:00Z,2024-06-11,25,APXMIDP,85.16,1950.5
2024-06-11T11:30:00Z,2024-06-11,26,APXMIDP,82.72,2102.9
2024-06-11T12:00:00Z,2024-06-11,27,APXMIDP,80.42,1705.3
2024-06-11T12:30:00Z,2024-06-11,28,APXMIDP,77.76,1963.7
2024-06-11T13:00:00Z,2024-06-11,29,APXMIDP,79.0,1957.95
2024-06-11T13:30:00Z,2024-06-11,30,APXMIDP,80.86,2487.45
2024-06-11T14:00:00Z,2024-06-11,31,APXMIDP,74.2,2482.55
2024-06-11T14:30:00Z,2024-06-11,32,APXMIDP,78.24,2256.75
2024-06-11T15:00:00Z,2024-06-11,33,APXMIDP,80.28,2269.8
2024-06-11T15:30:00Z,2024-06-11,34,APXMIDP,83.21,3184.25
2024-06-11T16:00:00Z,2024-06-11,35,APXMIDP,94.31,2195.35
2024-06-11T16:30:00Z,2024-06-11,36,APXMIDP,99.12,2426.35
2024-06-11T17:00:00Z,2024-06-11,37,APXMIDP,95.65,2636.25
2024-06-11T17:30:00Z,2024-06-11,38,APXMIDP,97.39,2419.1
2024-06-11T18:00:00Z,2024-06-11,39,APXMIDP,109.6,2405.1
2024-06-11T18:30:00Z,2024-06-11,40,APXMIDP,109.24,2190.3
2024-06-11T19:00:00Z,2024-06-11,41,APXMIDP,106.99,1914.4
2024-06-11T19:30:00Z,2024-06-11,42,APXMIDP,104.17,2158.05
2024-06-11T20:00:00Z,2024-06-11,43,APXMIDP,102.92,2313.15
2024-06-11T20:30:00Z,2024-06-11,44,APXMIDP,94.9,2345.25
2024-06-11T21:00:00Z,2024-06-11,45,APXMIDP,89.02,1983.2
2024-06-11T21:30:00Z,2024-06-11,46,APXMIDP,88.61,2251.2
2024-06-11T22:00:00Z,2024-06-11,47,APXMIDP,73.98,1167.25
2024-06-11T22:30:00Z,2024-06-11,48,APXMIDP,66.42,1300.7
2024-06-11T23:00:00Z,2024-06-12,1,APXMIDP,62.71,1162.5
2024-06-11T23:30:00Z,2024-06-12,2,APXMIDP,61.49,1359.85
2024-06-12T00:00:00Z,2024-06-12,3,APXMIDP,65.94,1700.0
2024-06-12T00:30:00Z,2024-06-12,4,APXMIDP,64.4,1532.9
2024-06-12T01:00:00Z,2024-06-12,5,APXMIDP,60.15,1167.7
2024-06-12T01:30:00Z,2024-06-12,6,APXMIDP,63.43,1622.5
2024-06-12T02:00:00Z,2024-06-12,7,APXMIDP,66.85,1309.8
2024-06-12T02:30:00Z,2024-06-12,8,APXMIDP,66.88,1346.7
2024-06-12T03:00:00Z,2024-06-12,9,APXMIDP,69.58,1369.8
2024-06-12T03:30:00Z,2024-06-12,10,APXMIDP,68.56,1641.0
2024-06-12T04:00:00Z,2024-06-12,11,APXMIDP,87.34,1793.0
2024-06-12T04:30:00Z,2024-06-12,12,APXMIDP,91.03,1643.45
2024-06-12T05:00:00Z,2024-06-12,13,APXMIDP,91.2,1752.85
2024-06-12T05:30:00Z,2024-06-12,14,APXMIDP,85.3,2208.15
