timestamp_utc,settlement_date,settlement_period,solar_mw,wind_offshore_mw,wind_onshore_mw
2024-05-20T01:00:00Z,2024-05-20,5,0.0,3506.587,1270.563
2024-05-20T01:30:00Z,2024-05-20,6,0.0,3506.587,1270.563
2024-05-20T02:00:00Z,2024-05-20,7,0.0,3476.672,1210.351
2024-05-20T02:30:00Z,2024-05-20,8,0.0,3476.672,1210.351
2024-05-20T03:00:00Z,2024-05-20,9,0.0,3476.698,1139.959
2024-05-20T03:30:00Z,2024-05-20,10,0.0,3476.698,1139.959
2024-05-20T04:00:00Z,2024-05-20,11,69.0,3531.132,1149.673
2024-05-20T04:30:00Z,2024-05-20,12,251.0,3531.132,1149.673
2024-05-20T05:00:00Z,2024-05-20,13,600.0,3529.422,1184.976
2024-05-20T05:30:00Z,2024-05-20,14,1061.0,3529.422,1184.976
2024-05-20T06:00:00Z,2024-05-20,15,1582.0,3507.105,1218.932
2024-05-20T06:30:00Z,2024-05-20,16,2210.0,3507.105,1218.932
2024-05-20T07:00:00Z,2024-05-20,17,3012.0,3315.608,1254.375
2024-05-20T07:30:00Z,2024-05-20,18,3876.0,3315.608,1254.375
2024-05-20T08:00:00Z,2024-05-20,19,4795.0,3193.2855,1299.8635
2024-05-20T08:30:00Z,2024-05-20,20,5750.5,3193.2855,1299.8635
2024-05-20T09:00:00Z,2024-05-20,21,6716.0,3067.2725,1339.721
2024-05-20T09:30:00Z,2024-05-20,22,7614.0,3067.2725,1339.721
2024-05-20T10:00:00Z,2024-05-20,23,8375.5,2940.0935,1366.6195
2024-05-20T10:30:00Z,2024-05-20,24,9011.5,2940.0935,1366.6195
2024-05-20T11:00:00Z,2024-05-20,25,9474.0,2876.5533333333333,1402.8686666666665
2024-05-20T11:30:00Z,2024-05-20,26,9768.333333333334,2876.5533333333333,1402.8686666666665
2024-05-20T12:00:00Z,2024-05-20,27,9807.0,3004.184,1406.7183333333332
2024-05-20T12:30:00Z,2024-05-20,28,9634.0,3004.184,1406.7183333333332
2024-05-20T13:00:00Z,2024-05-20,29,9299.0,3291.9553333333333,1443.1576666666667
2024-05-20T13:30:00Z,2024-05-20,30,8785.0,3291.9553333333333,1443.1576666666667
2024-05-20T14:00:00Z,2024-05-20,31,8080.333333333333,3652.4303333333337,1471.4263333333336
2024-05-20T14:30:00Z,2024-05-20,32,7248.0,3652.4303333333337,1471.4263333333336
2024-05-20T15:00:00Z,2024-05-20,33,6358.0,4005.652333333333,1521.0783333333336
2024-05-20T15:30:00Z,2024-05-20,34,5427.0,4005.652333333333,1521.0783333333336
2024-05-20T16:00:00Z,2024-05-20,35,4470.333333333333,4239.8043333333335,1604.1426666666666
2024-05-20T16:30:00Z,2024-05-20,36,3542.6666666666665,4239.8043333333335,1604.1426666666666
2024-05-20T17:00:00Z,2024-05-20,37,2700.333333333333,4293.824,1607.945
2024-05-20T17:30:00Z,2024-05-20,38,1952.0,4293.824,1607.945
2024-05-20T18:00:00Z,2024-05-20,39,1296.6666666666667,4140.871,1564.4219999999998
2024-05-20T18:30:00Z,2024-05-20,40,743.6666666666666,4140.871,1564.4219999999998
2024-05-20T19:00:00Z,2024-05-20,41,311.6666666666667,3849.85,1439.678
2024-05-20T19:30:00Z,2024-05-20,42,48.0,3849.85,1439.678
2024-05-20T20:00:00Z,2024-05-20,43,0.0,3546.284,1408.2883333333332
2024-05-20T20:30:00Z,2024-05-20,44,0.0,3546.284,1408.2883333333332
2024-05-20T21:00:00Z,2024-05-20,45,0.0,3425.190666666667,1400.7683333333334
2024-05-20T21:30:00Z,2024-05-20,46,0.0,3425.190666666667,1400.7683333333334
2024-05-20T22:00:00Z,2024-05-20,47,0.0,3339.4480000000003,1289.693
2024-05-20T22:30:00Z,2024-05-20,48,0.0,3339.4480000000003,1289.693
2024-05-20T23:00:00Z,2024-05-21,1,0.0,3010.164,1190.206
2024-05-20T23:30:00Z,2024-05-21,2,0.0,3010.164,1190.206
2024-05-21T00:00:00Z,2024-05-21,3,0.0,2878.416,1223.93
2024-05-21T00:30:00Z,2024-05-21,4,0.0,2878.416,1223.93
2024-05-21T01:00:00Z,2024-05-21,5,0.0,2651.818,1108.611
2024-05-21T01:30:00Z,2024-05-21,6,0.0,2651.818,1108.611
2024-05-21T02:00:00Z,2024-05-21,7,0.0,2469.178,1040.652
2024-05-21T02:30:00Z,2024-05-21,8,0.0,2469.178,1040.652
2024-05-21T03:00:00Z,2024-05-21,9,0.0,2265.196,1008.848
2024-05-21T03:30:00Z,2024-05-21,10,0.0,2265.196,1008.848
2024-05-21T04:00:00Z,2024-05-21,11,71.0,1989.916,980.681
2024-05-21T04:30:00Z,2024-05-21,12,208.0,1989.916,980.681
2024-05-21T05:00:00Z,2024-05-21,13,417.0,1755.808,937.95
2024-05-21T05:30:00Z,2024-05-21,14,701.0,1755.808,937.95
2024-05-21T06:00:00Z,2024-05-21,15,1064.0,1518.085,826.339
2024-05-21T06:30:00Z,2024-05-21,16,1506.0,1518.085,826.339
2024-05-21T07:00:00Z,2024-05-21,17,1931.5,1393.0855,788.357
2024-05-21T07:30:00Z,2024-05-21,18,2415.0,1393.0855,788.357
2024-05-21T08:00:00Z,2024-05-21,19,2861.0,1232.228,803.9960000000001
2024-05-21T08:30:00Z,2024-05-21,20,3295.0,1232.228,803.9960000000001
2024-05-21T09:00:00Z,2024-05-21,21,3742.0,1056.2415,820.162
2024-05-21T09:30:00Z,2024-05-21,22,4140.0,1056.2415,820.162
2024-05-21T10:00:00Z,2024-05-21,23,4423.5,959.573,852.2075
2024-05-21T10:30:00Z,2024-05-21,24,4588.0,959.573,852.2075
2024-05-21T11:00:00Z,2024-05-21,25,4772.666666666667,1028.7573333333332,952.2773333333332
2024-05-21T11:30:00Z,2024-05-21,26,4735.333333333333,1028.7573333333332,952.2773333333332
2024-05-21T12:00:00Z,2024-05-21,27,4615.333333333333,1191.58,1056.6103333333333
2024-05-21T12:30:00Z,2024-05-21,28,4432.666666666667,1191.58,1056.6103333333333
2024-05-21T13:00:00Z,2024-05-21,29,4209.0,1562.5976666666666,1138.5983333333334
2024-05-21T13:30:00Z,2024-05-21,30,3962.6666666666665,1562.5976666666666,1138.5983333333334
2024-05-21T14:00:00Z,2024-05-21,31,3705.0,1885.602666666667,1194.2113333333334
2024-05-21T14:30:00Z,2024-05-21,32,3404.0,1885.602666666667,1194.2113333333334
2024-05-21T15:00:00Z,2024-05-21,33,3035.0,2150.685,1238.8796666666667
2024-05-21T15:30:00Z,2024-05-21,34,2636.0,2150.685,1238.8796666666667
2024-05-21T16:00:00Z,2024-05-21,35,2249.0,2367.915333333333,1214.8333333333333
2024-05-21T16:30:00Z,2024-05-21,36,1868.3333333333333,2367.915333333333,1214.8333333333333
2024-05-21T17:00:00Z,2024-05-21,37,1480.3333333333333,2453.0156666666667,1154.7536666666665
2024-05-21T17:30:00Z,2024-05-21,38,1080.6666666666667,2453.0156666666667,1154.7536666666665
2024-05-21T18:00:00Z,2024-05-21,39,680.3333333333334,2465.139333333333,1084.8333333333333
2024-05-21T18:30:00Z,2024-05-21,40,342.0,2465.139333333333,1084.8333333333333
2024-05-21T19:00:00Z,2024-05-21,41,126.33333333333331,2326.458,992.272
2024-05-21T19:30:00Z,2024-05-21,42,20.666666666666668,2326.458,992.272
2024-05-21T20:00:00Z,2024-05-21,43,0.0,2104.535,913.527
2024-05-21T20:30:00Z,2024-05-21,44,0.0,2104.535,913.527
2024-05-21T21:00:00Z,2024-05-21,45,0.0,1925.9016666666664,870.884
2024-05-21T21:30:00Z,2024-05-21,46,0.0,1925.9016666666664,870.884
2024-05-21T22:00:00Z,2024-05-21,47,0.0,1805.8613333333333,797.0583333333334
2024-05-21T22:30:00Z,2024-05-21,48,0.0,1805.8613333333333,797.0583333333334
2024-05-21T23:00:00Z,2024-05-22,1,0.0,1725.6966666666667,754.274
2024-05-21T23:30:00Z,2024-05-22,2,0.0,1725.6966666666667,754.274
2024-05-22T00:00:00Z,2024-05-22,3,0.0,1949.742,780.07
2024-05-22T00:30:00Z,2024-05-22,4,0.0,1949.742,780.07
2024-05-22T01:00:00Z,2024-05-22,5,0.0,2003.537,760.229
2024-05-22T01:30:00Z,2024-05-22,6,0.0,2003.537,760.229
2024-05-22T02:00:00Z,2024-05-22,7,0.0,2126.787,773.295
2024-05-22T02:30:00Z,2024-05-22,8,0.0,2126.787,773.295
2024-05-22T03:00:00Z,2024-05-22,9,0.0,2231.273,813.958
2024-05-22T03:30:00Z,2024-05-22,10,0.0,2231.273,813.958
2024-05-22T04:00:00Z,2024-05-22,11,0.0,2455.566,844.008
2024-05-22T04:30:00Z,2024-05-22,12,61.0,2455.566,844.008
2024-05-22T05:00:00Z,2024-05-22,13,168.0,2709.951,880.992
2024-05-22T05:30:00Z,2024-05-22,14,307.0,2709.951,880.992
2024-05-22T06:00:00Z,2024-05-22,15,453.0,3090.62,957.435
2024-05-22T06:30:00Z,2024-05-22,16,650.0,3090.62,957.435
2024-05-22T07:00:00Z,2024-05-22,17,703.0,3640.995,1205.037
2024-05-22T07:30:00Z,2024-05-22,18,965.5,3640.995,1205.037
2024-05-22T08:00:00Z,2024-05-22,19,1235.5,4231.4985,1426.696
2024-05-22T08:30:00Z,2024-05-22,20,1505.0,4231.4985,1426.696
2024-05-22T09:00:00Z,2024-05-22,21,1771.5,4729.1415,1708.9385
2024-05-22T09:30:00Z,2024-05-22,22,2044.5,4729.1415,1708.9385
2024-05-22T10:00:00Z,2024-05-22,23,2333.0,5238.609,2006.117
2024-05-22T10:30:00Z,2024-05-22,24,2624.5,5238.609,2006.117
2024-05-22T11:00:00Z,2024-05-22,25,2800.6666666666665,5663.146,2393.143
2024-05-22T11:30:00Z,2024-05-22,26,3025.0,5663.146,2393.143
2024-05-22T12:00:00Z,2024-05-22,27,3148.0,6019.823333333334,2763.7166666666667
2024-05-22T12:30:00Z,2024-05-22,28,3189.0,6019.823333333334,2763.7166666666667
2024-05-22T13:00:00Z,2024-05-22,29,3170.6666666666665,6603.168666666667,3175.07
2024-05-22T13:30:00Z,2024-05-22,30,3078.6666666666665,6603.168666666667,3175.07
2024-05-22T14:00:00Z,2024-05-22,31,2897.333333333333,7086.312000000001,3587.3523333333337
2024-05-22T14:30:00Z,2024-05-22,32,2649.0,7086.312000000001,3587.3523333333337
2024-05-22T15:00:00Z,2024-05-22,33,2361.6666666666665,7485.12,4011.0013333333336
2024-05-22T15:30:00Z,2024-05-22,34,2052.333333333333,7485.12,4011.0013333333336
2024-05-22T16:00:00Z,2024-05-22,35,1733.6666666666667,7873.997,4517.863666666667
2024-05-22T16:30:00Z,2024-05-22,36,1407.0,7873.997,4517.863666666667
2024-05-22T17:00:00Z,2024-05-22,37,1077.6666666666667,8188.601333333333,5009.017333333333
2024-05-22T17:30:00Z,2024-05-22,38,768.0,8188.601333333333,5009.017333333333
2024-05-22T18:00:00Z,2024-05-22,39,499.0,8622.878,5469.370666666667
2024-05-22T18:30:00Z,2024-05-22,40,276.3333333333333,8622.878,5469.370666666667
2024-05-22T19:00:00Z,2024-05-22,41,104.33333333333331,9081.482333333332,5972.650666666667
2024-05-22T19:30:00Z,2024-05-22,42,0.0,9081.482333333332,5972.650666666667
2024-05-22T20:00:00Z,2024-05-22,43,0.0,9475.463333333331,6442.628
2024-05-22T20:30:00Z,2024-05-22,44,0.0,9475.463333333331,6442.628
2024-05-22T21:00:00Z,2024-05-22,45,0.0,9803.381666666666,6814.41
2024-05-22T21:30:00Z,2024-05-22,46,0.0,9803.381666666666,6814.41
2024-05-22T22:00:00Z,2024-05-22,47,0.0,9940.687333333331,7032.552333333333
2024-05-22T22:30:00Z,2024-05-22,48,0.0,9940.687333333331,7032.552333333333
2024-05-22T23:00:00Z,2024-05-23,1,0.0,10117.636333333334,7173.400333333334
2024-05-22T23:30:00Z,2024-05-23,2,0.0,10117.636333333334,7173.400333333334
2024-05-23T00:00:00Z,2024-05-23,3,0.0,10160.254,7399.716
2024-05-23T00:30:00Z,2024-05-23,4,0.0,10160.254,7399.716
2024-05-23T01:00:00Z,2024-05-23,5,0.0,10027.823,7329.557
2024-05-23T01:30:00Z,2024-05-23,6,0.0,10027.823,7329.557
2024-05-23T02:00:00Z,2024-05-23,7,0.0,9879.892,7195.76
2024-05-23T02:30:00Z,2024-05-23,8,0.0,9879.892,7195.76
2024-05-23T03:00:00Z,2024-05-23,9,0.0,9700.402,7086.573
2024-05-23T03:30:00Z,2024-05-23,10,0.0,9700.402,7086.573
2024-05-23T04:00:00Z,2024-05-23,11,75.0,9587.952,6921.025
2024-05-23T04:30:00Z,2024-05-23,12,207.0,9587.952,6921.025
2024-05-23T05:00:00Z,2024-05-23,13,401.0,9492.002,6757.093
2024-05-23T05:30:00Z,2024-05-23,14,690.0,9492.002,6757.093
2024-05-23T06:00:00Z,2024-05-23,15,1099.0,9373.664,6641.399
2024-05-23T06:30:00Z,2024-05-23,16,1618.0,9373.664,6641.399
2024-05-23T07:00:00Z,2024-05-23,17,2053.5,9167.7645,6841.1015
2024-05-23T07:30:00Z,2024-05-23,18,2688.0,9167.7645,6841.1015
2024-05-23T08:00:00Z,2024-05-23,19,3363.5,9044.653,6779.039
2024-05-23T08:30:00Z,2024-05-23,20,4073.0,9044.653,6779.039
2024-05-23T09:00:00Z,2024-05-23,21,4798.5,8871.447499999998,6653.7565
2024-05-23T09:30:00Z,2024-05-23,22,5487.5,8871.447499999998,6653.7565
2024-05-23T10:00:00Z,2024-05-23,23,6078.0,8703.6255,6488.2125
2024-05-23T10:30:00Z,2024-05-23,24,6495.0,8703.6255,6488.2125
2024-05-23T11:00:00Z,2024-05-23,25,6647.666666666667,8619.553,6488.308
2024-05-23T11:30:00Z,2024-05-23,26,6700.0,8619.553,6488.308
2024-05-23T12:00:00Z,2024-05-23,27,6655.666666666667,8501.418333333333,6283.187999999999
2024-05-23T12:30:00Z,2024-05-23,28,6540.333333333333,8501.418333333333,6283.187999999999
2024-05-23T13:00:00Z,2024-05-23,29,6356.333333333333,8339.109333333334,6053.989333333334
2024-05-23T13:30:00Z,2024-05-23,30,6050.0,8339.109333333334,6053.989333333334
2024-05-23T14:00:00Z,2024-05-23,31,5575.666666666667,8129.679,5819.66
2024-05-23T14:30:00Z,2024-05-23,32,4983.333333333333,8129.679,5819.66
2024-05-23T15:00:00Z,2024-05-23,33,4338.666666666667,7991.144,5563.470666666667
2024-05-23T15:30:00Z,2024-05-23,34,3670.3333333333335,7991.144,5563.470666666667
2024-05-23T16:00:00Z,2024-05-23,35,3007.0,7993.733,5241.633666666667
2024-05-23T16:30:00Z,2024-05-23,36,2397.6666666666665,7993.733,5241.633666666667
2024-05-23T17:00:00Z,2024-05-23,37,1876.6666666666667,7852.077,4831.419333333333
2024-05-23T17:30:00Z,2024-05-23,38,1400.3333333333333,7852.077,4831.419333333333
2024-05-23T18:00:00Z,2024-05-23,39,926.3333333333334,7691.094,4342.493333333333
2024-05-23T18:30:00Z,2024-05-23,40,504.6666666666667,7691.094,4342.493333333333
2024-05-23T19:00:00Z,2024-05-23,41,196.66666666666663,7436.291666666667,3768.958
2024-05-23T19:30:00Z,2024-05-23,42,19.666666666666668,7436.291666666667,3768.958
2024-05-23T20:00:00Z,2024-05-23,43,0.0,7066.464,3278.414
2024-05-23T20:30:00Z,2024-05-23,44,0.0,7066.464,3278.414
2024-05-23T21:00:00Z,2024-05-23,45,0.0,6624.095,2836.4186666666665
2024-05-23T21:30:00Z,2024-05-23,46,0.0,6624.095,2836.4186666666665
2024-05-23T22:00:00Z,2024-05-23,47,0.0,6244.375333333333,2430.2216666666664
2024-05-23T22:30:00Z,2024-05-23,48,0.0,6244.375333333333,2430.2216666666664
2024-05-23T23:00:00Z,2024-05-24,1,0.0,5739.374666666667,2116.8250000000003
2024-05-23T23:30:00Z,2024-05-24,2,0.0,5739.374666666667,2116.8250000000003
2024-05-24T00:00:00Z,2024-05-24,3,0.0,5243.251,1843.983
2024-05-24T00:30:00Z,2024-05-24,4,0.0,5243.251,1843.983
2024-05-24T01:00:00Z,2024-05-24,5,0.0,4679.069,1601.477
2024-05-24T01:30:00Z,2024-05-24,6,0.0,4679.069,1601.477
2024-05-24T02:00:00Z,2024-05-24,7,0.0,4208.943,1392.054
2024-05-24T02:30:00Z,2024-05-24,8,0.0,4208.943,1392.054
2024-05-24T03:00:00Z,2024-05-24,9,0.0,3759.378,1217.521
2024-05-24T03:30:00Z,2024-05-24,10,0.0,3759.378,1217.521
2024-05-24T04:00:00Z,2024-05-24,11,94.0,3359.219,1051.781
2024-05-24T04:30:00Z,2024-05-24,12,288.0,3359.219,1051.781
2024-05-24T05:00:00Z,2024-05-24,13,589.0,2925.379,912.864
2024-05-24T05:30:00Z,2024-05-24,14,972.0,2925.379,912.864
2024-05-24T06:00:00Z,2024-05-24,15,1415.0,2565.948,815.13
2024-05-24T06:30:00Z,2024-05-24,16,1928.0,2565.948,815.13
2024-05-24T07:00:00Z,2024-05-24,17,2272.5,2055.021,709.5
2024-05-24T07:30:00Z,2024-05-24,18,2824.5,2055.021,709.5
2024-05-24T08:00:00Z,2024-05-24,19,3371.0,1796.3425000000002,702.4314999999999
2024-05-24T08:30:00Z,2024-05-24,20,3885.0,1796.3425000000002,702.4314999999999
2024-05-24T09:00:00Z,2024-05-24,21,4341.5,1514.0205,713.4845
2024-05-24T09:30:00Z,2024-05-24,22,4710.5,1514.0205,713.4845
2024-05-24T10:00:00Z,2024-05-24,23,4975.0,1357.9295000000002,746.394
2024-05-24T10:30:00Z,2024-05-24,24,5176.0,1357.9295000000002,746.394
2024-05-24T11:00:00Z,2024-05-24,25,5369.666666666667,1189.138333333333,773.6283333333334
2024-05-24T11:30:00Z,2024-05-24,26,5483.0,1189.138333333333,773.6283333333334
2024-05-24T12:00:00Z,2024-05-24,27,5521.333333333333,1172.5753333333332,834.9549999999999
2024-05-24T12:30:00Z,2024-05-24,28,5473.333333333333,1172.5753333333332,834.9549999999999
2024-05-24T13:00:00Z,2024-05-24,29,5336.333333333333,1166.457666666667,872.1486666666666
2024-05-24T13:30:00Z,2024-05-24,30,5121.0,1166.457666666667,872.1486666666666
2024-05-24T14:00:00Z,2024-05-24,31,4840.333333333333,1151.4566666666667,886.0753333333333
2024-05-24T14:30:00Z,2024-05-24,32,4509.0,1151.4566666666667,886.0753333333333
2024-05-24T15:00:00Z,2024-05-24,33,4136.0,1132.5356666666669,890.54
2024-05-24T15:30:00Z,2024-05-24,34,3697.0,1132.5356666666669,890.54
2024-05-24T16:00:00Z,2024-05-24,35,3177.333333333333,1157.6033333333332,878.5606666666666
2024-05-24T16:30:00Z,2024-05-24,36,2623.333333333333,1157.6033333333332,878.5606666666666
2024-05-24T17:00:00Z,2024-05-24,37,2083.0,1217.758,851.3523333333333
2024-05-24T17:30:00Z,2024-05-24,38,1553.3333333333333,1217.758,851.3523333333333
2024-05-24T18:00:00Z,2024-05-24,39,1033.0,1301.1893333333337,813.6603333333333
2024-05-24T18:30:00Z,2024-05-24,40,576.6666666666666,1301.1893333333337,813.6603333333333
2024-05-24T19:00:00Z,2024-05-24,41,243.33333333333331,1408.1233333333332,760.6709999999999
2024-05-24T19:30:00Z,2024-05-24,42,50.333333333333336,1408.1233333333332,760.6709999999999
2024-05-24T20:00:00Z,2024-05-24,43,0.0,1577.859333333333,767.6453333333334
2024-05-24T20:30:00Z,2024-05-24,44,0.0,1577.859333333333,767.6453333333334
2024-05-24T21:00:00Z,2024-05-24,45,0.0,1846.201,827.239
2024-05-24T21:30:00Z,2024-05-24,46,0.0,1846.201,827.239
2024-05-24T22:00:00Z,2024-05-24,47,0.0,1983.1156666666664,873.9810000000001
2024-05-24T22:30:00Z,2024-05-24,48,0.0,1983.1156666666664,873.9810000000001
2024-05-24T23:00:00Z,2024-05-25,1,0.0,2004.8106666666663,913.5606666666666
2024-05-24T23:30:00Z,2024-05-25,2,0.0,2004.8106666666663,913.5606666666666
2024-05-25T00:00:00Z,2024-05-25,3,0.0,1874.586,980.504
2024-05-25T00:30:00Z,2024-05-25,4,0.0,1874.586,980.504
2024-05-25T01:00:00Z,2024-05-25,5,0.0,1691.837,1016.535
2024-05-25T01:30:00Z,2024-05-25,6,0.0,1691.837,1016.535
2024-05-25T02:00:00Z,2024-05-25,7,0.0,1568.977,1058.301
2024-05-25T02:30:00Z,2024-05-25,8,0.0,1568.977,1058.301
2024-05-25T03:00:00Z,2024-05-25,9,0.0,1482.391,1119.49
2024-05-25T03:30:00Z,2024-05-25,10,0.0,1482.391,1119.49
2024-05-25T04:00:00Z,2024-05-25,11,174.0,1478.85,1187.835
2024-05-25T04:30:00Z,2024-05-25,12,513.0,1478.85,1187.835
2024-05-25T05:00:00Z,2024-05-25,13,1009.0,1562.14,1245.895
2024-05-25T05:30:00Z,2024-05-25,14,1630.0,1562.14,1245.895
2024-05-25T06:00:00Z,2024-05-25,15,2343.0,1824.192,1285.036
2024-05-25T06:30:00Z,2024-05-25,16,3120.0,1824.192,1285.036
2024-05-25T07:00:00Z,2024-05-25,17,3767.0,2035.253,1494.785
2024-05-25T07:30:00Z,2024-05-25,18,4538.0,2035.253,1494.785
2024-05-25T08:00:00Z,2024-05-25,19,5194.5,2274.1575000000003,1799.326
2024-05-25T08:30:00Z,2024-05-25,20,5735.5,2274.1575000000003,1799.326
2024-05-25T09:00:00Z,2024-05-25,21,6172.0,2607.4165000000003,2180.9535
2024-05-25T09:30:00Z,2024-05-25,22,6477.5,2607.4165000000003,2180.9535
2024-05-25T10:00:00Z,2024-05-25,23,6633.5,2851.1825,2588.8175
2024-05-25T10:30:00Z,2024-05-25,24,6684.5,2851.1825,2588.8175
2024-05-25T11:00:00Z,2024-05-25,25,6618.333333333333,3077.1643333333336,2861.1396666666665
2024-05-25T11:30:00Z,2024-05-25,26,6576.0,3077.1643333333336,2861.1396666666665
2024-05-25T12:00:00Z,2024-05-25,27,6523.666666666667,3152.1896666666667,3114.8656666666666
2024-05-25T12:30:00Z,2024-05-25,28,6433.333333333333,3152.1896666666667,3114.8656666666666
2024-05-25T13:00:00Z,2024-05-25,29,6274.0,3206.849333333333,3200.762666666667
2024-05-25T13:30:00Z,2024-05-25,30,6033.666666666667,3206.849333333333,3200.762666666667
2024-05-25T14:00:00Z,2024-05-25,31,5702.333333333333,3283.734,3127.301
2024-05-25T14:30:00Z,2024-05-25,32,5246.0,3283.734,3127.301
2024-05-25T15:00:00Z,2024-05-25,33,4649.666666666667,3457.1800000000003,3015.4436666666666
2024-05-25T15:30:00Z,2024-05-25,34,3984.6666666666665,3457.1800000000003,3015.4436666666666
2024-05-25T16:00:00Z,2024-05-25,35,3327.333333333333,3783.691666666667,2918.404666666667
2024-05-25T16:30:00Z,2024-05-25,36,2698.333333333333,3783.691666666667,2918.404666666667
2024-05-25T17:00:00Z,2024-05-25,37,2102.0,4176.932,2804.447333333333
2024-05-25T17:30:00Z,2024-05-25,38,1545.0,4176.932,2804.447333333333
2024-05-25T18:00:00Z,2024-05-25,39,1039.3333333333333,4521.849999999999,2786.324333333333
2024-05-25T18:30:00Z,2024-05-25,40,604.0,4521.849999999999,2786.324333333333
2024-05-25T19:00:00Z,2024-05-25,41,261.0,4678.584666666667,2895.371
2024-05-25T19:30:00Z,2024-05-25,42,49.66666666666666,4678.584666666667,2895.371
2024-05-25T20:00:00Z,2024-05-25,43,0.0,4634.977,3107.6386666666663
2024-05-25T20:30:00Z,2024-05-25,44,0.0,4634.977,3107.6386666666663
2024-05-25T21:00:00Z,2024-05-25,45,0.0,4425.823666666666,3210.369666666667
2024-05-25T21:30:00Z,2024-05-25,46,0.0,4425.823666666666,3210.369666666667
2024-05-25T22:00:00Z,2024-05-25,47,0.0,3983.5236666666665,3143.5526666666665
2024-05-25T22:30:00Z,2024-05-25,48,0.0,3983.5236666666665,3143.5526666666665
2024-05-25T23:00:00Z,2024-05-26,1,0.0,3690.122666666666,3108.4593333333337
2024-05-25T23:30:00Z,2024-05-26,2,0.0,3690.122666666666,3108.4593333333337
2024-05-26T00:00:00Z,2024-05-26,3,0.0,3288.95,2671.617
2024-05-26T00:30:00Z,2024-05-26,4,0.0,3288.95,2671.617
2024-05-26T01:00:00Z,2024-05-26,5,0.0,3154.701,2555.054
2024-05-26T01:30:00Z,2024-05-26,6,0.0,3154.701,2555.054
2024-05-26T02:00:00Z,2024-05-26,7,0.0,2994.198,2408.171
2024-05-26T02:30:00Z,2024-05-26,8,0.0,2994.198,2408.171
2024-05-26T03:00:00Z,2024-05-26,9,0.0,2737.116,2283.077
2024-05-26T03:30:00Z,2024-05-26,10,0.0,2737.116,2283.077
2024-05-26T04:00:00Z,2024-05-26,11,45.0,2566.71,2194.849
2024-05-26T04:30:00Z,2024-05-26,12,120.0,2566.71,2194.849
2024-05-26T05:00:00Z,2024-05-26,13,244.0,2542.892,2107.775
2024-05-26T05:30:00Z,2024-05-26,14,462.0,2542.892,2107.775
2024-05-26T06:00:00Z,2024-05-26,15,805.0,2831.284,2007.367
2024-05-26T06:30:00Z,2024-05-26,16,1237.0,2831.284,2007.367
2024-05-26T07:00:00Z,2024-05-26,17,1562.5,3219.8725000000004,2016.8775
2024-05-26T07:30:00Z,2024-05-26,18,2092.5,3219.8725000000004,2016.8775
2024-05-26T08:00:00Z,2024-05-26,19,2690.5,3743.414,2063.0455
2024-05-26T08:30:00Z,2024-05-26,20,3321.0,3743.414,2063.0455
2024-05-26T09:00:00Z,2024-05-26,21,3954.0,4014.376,2143.326
2024-05-26T09:30:00Z,2024-05-26,22,4636.0,4014.376,2143.326
2024-05-26T10:00:00Z,2024-05-26,23,5388.0,4307.183,2231.8035
2024-05-26T10:30:00Z,2024-05-26,24,6061.5,4307.183,2231.8035
2024-05-26T11:00:00Z,2024-05-26,25,6561.333333333333,4705.43,2371.811
2024-05-26T11:30:00Z,2024-05-26,26,6865.666666666667,4705.43,2371.811
2024-05-26T12:00:00Z,2024-05-26,27,7035.0,5281.183,2471.5636666666664
2024-05-26T12:30:00Z,2024-05-26,28,7039.0,5281.183,2471.5636666666664
2024-05-26T13:00:00Z,2024-05-26,29,6846.333333333333,5566.376333333334,2604.098
2024-05-26T13:30:00Z,2024-05-26,30,6492.333333333333,5566.376333333334,2604.098
2024-05-26T14:00:00Z,2024-05-26,31,6026.333333333333,5826.754,2712.2233333333334
2024-05-26T14:30:00Z,2024-05-26,32,5485.0,5826.754,2712.2233333333334
2024-05-26T15:00:00Z,2024-05-26,33,4901.0,5944.292666666667,2773.534
2024-05-26T15:30:00Z,2024-05-26,34,4297.0,5944.292666666667,2773.534
2024-05-26T16:00:00Z,2024-05-26,35,3686.0,5994.731333333333,2745.931
2024-05-26T16:30:00Z,2024-05-26,36,3065.333333333333,5994.731333333333,2745.931
2024-05-26T17:00:00Z,2024-05-26,37,2434.0,6004.818333333334,2691.351
2024-05-26T17:30:00Z,2024-05-26,38,1822.3333333333333,6004.818333333334,2691.351
2024-05-26T18:00:00Z,2024-05-26,39,1262.3333333333333,5916.414666666667,2593.5866666666666
2024-05-26T18:30:00Z,2024-05-26,40,764.3333333333334,5916.414666666667,2593.5866666666666
2024-05-26T19:00:00Z,2024-05-26,41,344.3333333333333,5862.460666666666,2397.87
2024-05-26T19:30:00Z,2024-05-26,42,70.33333333333333,5862.460666666666,2397.87
2024-05-26T20:00:00Z,2024-05-26,43,0.0,5892.1213333333335,2229.7876666666666
2024-05-26T20:30:00Z,2024-05-26,44,0.0,5892.1213333333335,2229.7876666666666
2024-05-26T21:00:00Z,2024-05-26,45,0.0,6118.822,2197.6476666666667
2024-05-26T21:30:00Z,2024-05-26,46,0.0,6118.822,2197.6476666666667
2024-05-26T22:00:00Z,2024-05-26,47,0.0,6233.506333333334,2087.395666666667
