ref_datetime,valid_datetime,"Temperature, WindSpeed, WindSpeed:100, WindDirection:100, CloudCover, RelativeHumidity, PressureReducedMSL, SolarDownwardRadiation, TotalPrecipitation",latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-02T06:00:00Z,2024-10-07T02:00:00Z,,52.4880497,-0.1267052,14.3,2.7,4.69,273.48,0.5,97.54,100070.18,0.0,0.0
2024-10-02T06:00:00Z,2024-10-07T03:00:00Z,,52.4880497,-0.1267052,13.55,2.89,4.66,276.84,0.84,94.36,100112.63,0.0,0.0
2024-10-02T06:00:00Z,2024-10-07T04:00:00Z,,52.4880497,-0.1267052,13.13,2.67,4.68,268.26,0.69,89.45,100133.86,0.0,0.0
2024-10-02T06:00:00Z,2024-10-07T05:00:00Z,,52.4880497,-0.1267052,12.8,2.35,4.42,253.34,0.32,87.57,100155.08,0.0,0.0
2024-10-02T06:00:00Z,2024-10-07T06:00:00Z,,52.4880497,-0.1267052,11.81,2.57,4.4,243.34,0.0,89.3,100165.7,0.0,0.0
2024-10-02T06:00:00Z,2024-10-07T09:00:00Z,,52.4880497,-0.1267052,14.21,3.23,4.42,209.36,0.03,77.8,100303.65,315.36,0.0
2024-10-02T06:00:00Z,2024-10-07T12:00:00Z,,52.4880497,-0.1267052,16.45,3.77,5.16,202.42,1.0,67.92,100271.81,307.31,0.0
2024-10-02T06:00:00Z,2024-10-07T15:00:00Z,,52.4880497,-0.1267052,17.03,4.57,6.8,207.01,1.0,67.48,100218.75,227.89,0.01
2024-10-02T06:00:00Z,2024-10-07T18:00:00Z,,52.4880497,-0.1267052,14.46,3.13,6.34,174.16,1.0,78.4,100144.47,0.0,0.16
2024-10-02T06:00:00Z,2024-10-07T21:00:00Z,,52.4880497,-0.1267052,13.55,4.26,7.08,175.4,1.0,94.51,100006.51,0.0,1.68
2024-10-02T06:00:00Z,2024-10-08T00:00:00Z,,52.4880497,-0.1267052,13.71,5.97,9.57,198.82,0.63,90.89,100027.73,0.0,0.19
2024-10-02T06:00:00Z,2024-10-08T03:00:00Z,,52.4880497,-0.1267052,11.89,5.35,8.78,223.32,0.06,91.47,100133.86,0.0,0.0
2024-10-02T06:00:00Z,2024-10-08T06:00:00Z,,52.4880497,-0.1267052,11.31,4.52,7.62,200.46,0.43,94.65,100314.27,0.0,0.0
2024-10-02T06:00:00Z,2024-10-08T09:00:00Z,,52.4880497,-0.1267052,13.88,5.99,8.59,210.67,0.59,85.84,100484.06,210.8,0.0
2024-10-02T06:00:00Z,2024-10-08T12:00:00Z,,52.4880497,-0.1267052,17.53,7.0,10.04,215.82,0.28,68.13,100558.34,478.21,0.02
2024-10-02T06:00:00Z,2024-10-08T15:00:00Z,,52.4880497,-0.1267052,17.7,6.04,8.93,207.93,0.03,71.02,100553.04,279.16,0.25
2024-10-02T06:00:00Z,2024-10-08T18:00:00Z,,52.4880497,-0.1267052,14.54,4.93,8.46,201.05,0.04,84.82,100659.16,0.0,0.0
2024-10-02T06:00:00Z,2024-10-08T21:00:00Z,,52.4880497,-0.1267052,13.22,5.11,8.47,204.29,0.72,91.76,100770.59,0.0,0.0
2024-10-02T06:00:00Z,2024-10-09T00:00:00Z,,52.4880497,-0.1267052,12.64,5.16,8.47,204.29,1.0,91.47,100696.3,0.0,0.0
2024-10-02T06:00:00Z,2024-10-09T03:00:00Z,,52.4880497,-0.1267052,12.39,5.38,8.88,200.69,0.83,92.05,100632.63,0.0,0.0
2024-10-02T06:00:00Z,2024-10-09T06:00:00Z,,52.4880497,-0.1267052,12.3,6.06,9.9,182.48,0.83,93.64,100452.23,0.0,0.0
2024-10-02T06:00:00Z,2024-10-09T09:00:00Z,,52.4880497,-0.1267052,14.13,8.39,13.1,175.31,0.98,87.14,100229.37,21.81,0.0
2024-10-02T06:00:00Z,2024-10-09T12:00:00Z,,52.4880497,-0.1267052,15.21,10.07,15.95,184.84,1.0,85.62,100038.34,30.85,0.02
2024-10-02T06:00:00Z,2024-10-09T15:00:00Z,,52.4880497,-0.1267052,15.79,9.06,14.21,195.03,1.0,89.74,99836.71,17.79,0.03
2024-10-02T06:00:00Z,2024-10-09T18:00:00Z,,52.4880497,-0.1267052,15.37,9.04,14.25,200.03,0.32,84.32,99794.27,0.0,0.0
2024-10-02T06:00:00Z,2024-10-09T21:00:00Z,,52.4880497,-0.1267052,14.05,8.46,13.43,202.69,0.59,85.62,99857.94,0.0,0.01
2024-10-02T06:00:00Z,2024-10-10T00:00:00Z,,52.4880497,-0.1267052,14.71,8.76,13.76,207.36,0.22,71.02,99773.04,0.0,0.0
2024-10-02T06:00:00Z,2024-10-10T03:00:00Z,,52.4880497,-0.1267052,14.3,8.85,13.96,200.69,1.0,74.6,99603.24,0.0,0.0
2024-10-02T06:00:00Z,2024-10-10T06:00:00Z,,52.4880497,-0.1267052,14.38,9.5,14.68,204.23,0.36,74.6,99433.45,0.0,0.01
2024-10-02T06:00:00Z,2024-10-10T09:00:00Z,,52.4880497,-0.1267052,15.46,9.9,15.04,202.58,0.07,74.89,99348.55,297.26,0.0
2024-10-02T06:00:00Z,2024-10-10T12:00:00Z,,52.4880497,-0.1267052,17.37,10.53,15.58,205.56,0.03,69.0,99242.43,482.24,0.04
2024-10-02T06:00:00Z,2024-10-10T15:00:00Z,,52.4880497,-0.1267052,16.45,10.27,15.6,209.66,0.58,73.12,99115.09,268.11,0.38
2024-10-02T06:00:00Z,2024-10-10T18:00:00Z,,52.4880497,-0.1267052,14.54,9.23,14.3,207.15,0.99,78.4,99072.63,0.0,0.0
2024-10-02T06:00:00Z,2024-10-10T21:00:00Z,,52.4880497,-0.1267052,12.97,8.06,12.74,209.77,0.0,81.79,99072.63,0.0,0.0
2024-10-02T06:00:00Z,2024-10-11T00:00:00Z,,52.4880497,-0.1267052,12.14,8.52,13.54,212.73,0.07,80.99,99051.41,0.0,0.0
2024-10-02T06:00:00Z,2024-10-11T03:00:00Z,,52.4880497,-0.1267052,11.31,8.57,13.7,217.91,0.0,77.6,99008.96,0.0,0.0
2024-10-02T06:00:00Z,2024-10-11T06:00:00Z,,52.4880497,-0.1267052,11.02,8.81,13.96,211.62,0.08,75.9,98987.73,0.0,0.0
2024-10-02T06:00:00Z,2024-10-11T09:00:00Z,,52.4880497,-0.1267052,12.8,9.86,15.03,207.0,0.19,72.03,98945.29,269.11,0.0
2024-10-02T06:00:00Z,2024-10-11T12:00:00Z,,52.4880497,-0.1267052,13.96,9.61,14.74,211.58,1.0,76.9,98860.39,162.68,0.01
2024-10-02T06:00:00Z,2024-10-11T15:00:00Z,,52.4880497,-0.1267052,14.13,9.85,14.9,212.56,1.0,77.3,98754.27,176.12,0.17
2024-10-02T06:00:00Z,2024-10-11T18:00:00Z,,52.4880497,-0.1267052,12.72,9.25,14.47,222.17,0.23,82.37,98966.52,0.0,0.0
2024-10-02T06:00:00Z,2024-10-11T21:00:00Z,,52.4880497,-0.1267052,12.3,8.04,12.9,224.34,0.2,79.91,99115.09,0.0,0.0
2024-10-02T06:00:00Z,2024-10-12T00:00:00Z,,52.4880497,-0.1267052,12.39,6.77,10.79,234.77,0.49,78.3,99157.53,0.0,0.01
2024-10-02T06:00:00Z,2024-10-12T03:00:00Z,,52.4880497,-0.1267052,11.14,6.86,11.03,247.72,0.8,76.01,99263.66,0.0,0.0
2024-10-02T06:00:00Z,2024-10-12T06:00:00Z,,52.4880497,-0.1267052,10.81,7.03,11.14,255.95,1.0,79.1,99518.34,0.0,0.0
2024-10-02T06:00:00Z,2024-10-12T09:00:00Z,,52.4880497,-0.1267052,12.05,7.3,10.96,250.14,0.35,73.91,99773.04,139.68,0.01
2024-10-02T06:00:00Z,2024-10-12T12:00:00Z,,52.4880497,-0.1267052,13.8,8.63,12.58,254.16,0.12,57.65,99921.61,462.13,0.05
2024-10-02T06:00:00Z,2024-10-12T15:00:00Z,,52.4880497,-0.1267052,13.38,8.17,12.15,249.86,0.01,59.53,100027.73,266.1,0.1
2024-10-02T06:00:00Z,2024-10-12T18:00:00Z,,52.4880497,-0.1267052,10.48,6.28,10.31,239.83,0.05,67.05,100229.37,0.0,0.0
2024-10-02T06:00:00Z,2024-10-12T21:00:00Z,,52.4880497,-0.1267052,8.96,4.71,7.95,216.51,0.98,83.88,100261.2,0.0,0.0
2024-10-02T06:00:00Z,2024-10-13T00:00:00Z,,52.4880497,-0.1267052,8.3,3.35,6.6,194.42,1.0,90.03,100186.91,0.0,0.0
2024-10-02T06:00:00Z,2024-10-13T03:00:00Z,,52.4880497,-0.1267052,9.52,4.01,7.15,146.63,1.0,87.28,99868.55,0.0,0.22
2024-10-02T06:00:00Z,2024-10-13T06:00:00Z,,52.4880497,-0.1267052,11.06,6.79,10.91,146.14,1.0,91.18,99539.57,0.0,1.07
2024-10-02T06:00:00Z,2024-10-13T09:00:00Z,,52.4880497,-0.1267052,12.39,7.51,11.75,160.18,1.0,92.34,99391.0,17.79,0.27
2024-10-02T06:00:00Z,2024-10-13T12:00:00Z,,52.4880497,-0.1267052,13.96,5.67,9.17,171.01,1.0,87.28,99306.1,66.04,0.04
2024-10-02T06:00:00Z,2024-10-13T15:00:00Z,,52.4880497,-0.1267052,12.88,6.95,10.99,157.34,1.0,86.85,99284.88,21.81,0.09
2024-10-02T06:00:00Z,2024-10-13T18:00:00Z,,52.4880497,-0.1267052,12.72,5.27,8.57,127.22,1.0,89.45,99263.66,0.0,0.25
2024-10-02T06:00:00Z,2024-10-13T21:00:00Z,,52.4880497,-0.1267052,11.97,4.23,7.36,112.07,0.45,85.33,99242.43,0.0,0.02
2024-10-02T06:00:00Z,2024-10-14T00:00:00Z,,52.4880497,-0.1267052,10.44,4.46,7.43,87.16,1.0,90.46,99178.76,0.0,0.17
2024-10-02T06:00:00Z,2024-10-14T03:00:00Z,,52.4880497,-0.1267052,10.44,4.16,6.7,41.43,0.54,88.87,99072.63,0.0,0.0
2024-10-02T06:00:00Z,2024-10-14T06:00:00Z,,52.4880497,-0.1267052,9.98,5.84,8.87,340.33,0.96,94.36,99008.96,0.0,1.77
2024-10-02T06:00:00Z,2024-10-14T09:00:00Z,,52.4880497,-0.1267052,10.35,5.9,9.05,313.88,1.0,93.35,99136.3,13.76,0.32
2024-10-02T06:00:00Z,2024-10-14T12:00:00Z,,52.4880497,-0.1267052,13.63,6.16,8.51,278.33,0.09,73.7,99263.66,446.05,0.0
2024-10-02T06:00:00Z,2024-10-14T15:00:00Z,,52.4880497,-0.1267052,12.97,6.86,10.04,253.26,0.67,80.89,99306.1,235.94,0.21
2024-10-02T06:00:00Z,2024-10-14T18:00:00Z,,52.4880497,-0.1267052,10.15,5.15,8.23,245.99,0.65,90.46,99433.45,0.0,0.06
2024-10-02T06:00:00Z,2024-10-14T21:00:00Z,,52.4880497,-0.1267052,10.56,4.96,8.05,234.09,0.72,90.46,99497.12,0.0,0.02
2024-10-02T06:00:00Z,2024-10-15T00:00:00Z,,52.4880497,-0.1267052,10.19,5.0,8.03,234.33,0.9,90.6,99518.34,0.0,0.25
2024-10-02T06:00:00Z,2024-10-15T03:00:00Z,,52.4880497,-0.1267052,10.19,5.18,8.27,234.43,0.85,89.45,99539.57,0.0,0.04
2024-10-02T06:00:00Z,2024-10-15T06:00:00Z,,52.4880497,-0.1267052,8.65,5.14,8.52,230.0,0.84,90.89,99624.47,0.0,0.0
2024-10-02T06:00:00Z,2024-10-15T09:00:00Z,,52.4880497,-0.1267052,10.85,5.35,8.53,241.89,0.93,84.53,99794.27,82.13,0.0
2024-10-02T06:00:00Z,2024-10-15T12:00:00Z,,52.4880497,-0.1267052,13.96,6.61,9.25,254.61,0.42,69.87,99900.39,450.07,0.06
2024-10-02T06:00:00Z,2024-10-15T15:00:00Z,,52.4880497,-0.1267052,13.8,5.38,8.0,252.29,0.98,69.87,99953.45,223.87,0.09
2024-10-02T06:00:00Z,2024-10-15T18:00:00Z,,52.4880497,-0.1267052,10.15,3.53,7.74,232.36,0.51,84.82,100080.8,0.0,0.0
2024-10-02T06:00:00Z,2024-10-15T21:00:00Z,,52.4880497,-0.1267052,10.35,2.94,5.68,241.31,0.44,89.74,100112.63,0.0,0.0
2024-10-02T06:00:00Z,2024-10-16T00:00:00Z,,52.4880497,-0.1267052,10.44,3.02,5.72,237.66,0.05,90.6,100155.08,0.0,0.0
2024-10-02T06:00:00Z,2024-10-16T03:00:00Z,,52.4880497,-0.1267052,8.9,2.65,5.07,244.73,0.05,94.94,100155.08,0.0,0.0
2024-10-02T06:00:00Z,2024-10-16T06:00:00Z,,52.4880497,-0.1267052,8.38,2.35,4.78,251.49,0.18,94.94,100155.08,0.0,0.0
2024-10-02T06:00:00Z,2024-10-16T09:00:00Z,,52.4880497,-0.1267052,11.39,3.89,5.38,218.3,0.05,84.97,100218.75,235.94,0.0
2024-10-02T06:00:00Z,2024-10-16T12:00:00Z,,52.4880497,-0.1267052,14.63,3.91,5.16,231.36,1.0,70.73,100229.37,407.84,0.04
2024-10-02T06:00:00Z,2024-10-16T15:00:00Z,,52.4880497,-0.1267052,14.71,1.82,2.73,213.82,0.97,71.17,100176.3,150.45,0.0
2024-10-02T06:00:00Z,2024-10-16T18:00:00Z,,52.4880497,-0.1267052,12.3,1.97,2.57,98.1,1.0,79.49,100218.75,0.0,0.0
2024-10-02T06:00:00Z,2024-10-16T21:00:00Z,,52.4880497,-0.1267052,11.97,2.04,3.45,114.39,1.0,85.11,100261.2,0.0,0.09
2024-10-02T06:00:00Z,2024-10-17T00:00:00Z,,52.4880497,-0.1267052,11.68,1.36,1.67,111.33,1.0,93.06,100229.37,0.0,0.06
2024-10-02T06:00:00Z,2024-10-17T03:00:00Z,,52.4880497,-0.1267052,11.52,2.72,4.73,89.2,0.96,94.65,100133.86,0.0,0.01
2024-10-02T06:00:00Z,2024-10-17T06:00:00Z,,52.4880497,-0.1267052,10.93,4.67,7.63,80.54,1.0,94.07,100038.34,0.0,0.04
2024-10-02T06:00:00Z,2024-10-17T09:00:00Z,,52.4880497,-0.1267052,11.68,5.91,9.22,107.05,1.0,91.76,100059.57,13.76,0.11
2024-10-02T06:00:00Z,2024-10-17T12:00:00Z,,52.4880497,-0.1267052,14.54,5.03,7.37,161.07,1.0,77.0,99985.28,244.98,0.18
2024-10-02T06:00:00Z,2024-10-17T15:00:00Z,,52.4880497,-0.1267052,13.96,2.7,4.71,148.45,0.98,84.32,99932.23,53.98,0.48
2024-10-02T06:00:00Z,2024-10-17T18:00:00Z,,52.4880497,-0.1267052,12.3,2.54,4.49,151.14,0.83,91.04,99995.9,0.0,0.73
2024-10-02T06:00:00Z,2024-10-17T21:00:00Z,,52.4880497,-0.1267052,11.18,2.57,4.56,137.32,0.89,94.36,100144.47,0.0,0.0
2024-10-02T06:00:00Z,2024-10-18T00:00:00Z,,52.4880497,-0.1267052,10.64,2.62,4.48,117.08,0.31,93.49,100229.37,0.0,0.0
2024-10-02T06:00:00Z,2024-10-18T03:00:00Z,,52.4880497,-0.1267052,10.19,2.76,5.01,95.64,0.65,94.07,100293.04,0.0,0.01
2024-10-02T06:00:00Z,2024-10-18T06:00:00Z,,52.4880497,-0.1267052,11.27,2.62,5.6,81.08,0.97,92.77,100377.94,0.0,0.01
2024-10-02T06:00:00Z,2024-10-02T06:00:00Z,,51.9563696,0.6588173,12.39,5.79,9.44,7.81,0.6,93.49,100977.53,0.0,0.0
2024-10-02T06:00:00Z,2024-10-02T07:00:00Z,,51.9563696,0.6588173,13.22,6.56,10.47,40.68,0.28,89.59,101067.73,50.96,0.04
2024-10-02T06:00:00Z,2024-10-02T08:00:00Z,,51.9563696,0.6588173,13.71,6.16,9.45,38.86,0.31,86.49,101168.88,166.32,0.04
2024-10-02T06:00:00Z,2024-10-02T09:00:00Z,,51.9563696,0.6588173,14.71,6.81,9.93,39.22,0.25,79.49,101249.47,309.32,0.04
2024-10-02T06:00:00Z,2024-10-02T10:00:00Z,,51.9563696,0.6588173,15.37,7.21,10.3,43.75,0.72,74.38,101302.52,442.02,0.18
2024-10-02T06:00:00Z,2024-10-02T11:00:00Z,,51.9563696,0.6588173,15.46,6.79,9.49,48.63,0.98,71.38,101343.65,295.25,0.19
2024-10-02T12:00:00Z,2024-10-02T12:00:00Z,,51.9563696,0.6588173,15.62,7.36,10.33,48.39,0.86,68.93,101380.79,287.21,0.31
2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,,51.9563696,0.6588173,15.13,7.37,10.82,44.06,0.24,73.59,101420.59,236.94,0.34
2024-10-02T12:00:00Z,2024-10-02T14:00:00Z,,51.9563696,0.6588173,14.71,7.47,11.19,42.94,0.1,74.6,101460.38,190.7,0.3
2024-10-02T12:00:00Z,2024-10-02T15:00:00Z,,51.9563696,0.6588173,14.46,7.69,11.38,42.74,0.67,76.8,101505.48,275.14,0.1
2024-10-02T12:00:00Z,2024-10-02T16:00:00Z,,51.9563696,0.6588173,13.63,7.27,11.05,35.25,0.28,78.4,101561.2,107.76,0.08
2024-10-02T12:00:00Z,2024-10-02T17:00:00Z,,51.9563696,0.6588173,12.72,7.49,11.56,32.29,0.28,80.31,101635.48,41.91,0.01
2024-10-02T12:00:00Z,2024-10-02T18:00:00Z,,51.9563696,0.6588173,12.39,7.2,11.35,32.97,1.0,80.31,101699.16,0.0,0.01
2024-10-02T12:00:00Z,2024-10-02T19:00:00Z,,51.9563696,0.6588173,12.47,7.26,11.42,34.24,0.5,78.9,101752.22,0.0,0.01
2024-10-02T12:00:00Z,2024-10-02T20:00:00Z,,51.9563696,0.6588173,11.72,6.79,10.88,32.38,1.0,79.6,101810.59,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T21:00:00Z,,51.9563696,0.6588173,11.89,6.59,10.49,31.51,1.0,76.5,101863.65,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T22:00:00Z,,51.9563696,0.6588173,11.81,6.1,9.98,33.99,0.98,75.3,101895.48,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T23:00:00Z,,51.9563696,0.6588173,11.72,5.77,9.27,33.97,0.98,76.2,101916.71,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T00:00:00Z,,51.9563696,0.6588173,11.81,5.34,8.74,35.56,0.99,74.6,101916.71,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T01:00:00Z,,51.9563696,0.6588173,11.64,5.25,8.5,37.14,0.65,75.2,101927.32,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T02:00:00Z,,51.9563696,0.6588173,11.64,4.69,7.84,35.79,0.83,76.7,101937.93,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T03:00:00Z,,51.9563696,0.6588173,11.64,4.52,7.56,39.23,0.9,78.81,101959.16,0.0,0.05
2024-10-02T12:00:00Z,2024-10-03T04:00:00Z,,51.9563696,0.6588173,11.56,4.69,7.82,39.59,0.99,81.21,101980.38,0.0,0.15
2024-10-02T12:00:00Z,2024-10-03T05:00:00Z,,51.9563696,0.6588173,11.56,5.13,8.49,38.02,1.0,79.69,102022.83,0.0,0.1
2024-10-02T12:00:00Z,2024-10-03T06:00:00Z,,51.9563696,0.6588173,11.35,5.13,8.33,39.35,1.0,77.2,102065.28,0.0,0.1
2024-10-02T12:00:00Z,2024-10-03T07:00:00Z,,51.9563696,0.6588173,11.14,4.67,7.94,40.7,0.3,77.1,102128.95,5.72,0.04
2024-10-02T12:00:00Z,2024-10-03T08:00:00Z,,51.9563696,0.6588173,11.97,4.54,7.38,43.49,0.05,74.6,102192.62,133.4,0.01
2024-10-02T12:00:00Z,2024-10-03T09:00:00Z,,51.9563696,0.6588173,13.47,5.14,7.46,45.04,0.05,63.44,102213.85,317.37,0.0
2024-10-02T12:00:00Z,2024-10-03T10:00:00Z,,51.9563696,0.6588173,14.54,5.48,7.49,47.02,0.05,53.9,102235.08,450.07,0.0
2024-10-02T12:00:00Z,2024-10-03T11:00:00Z,,51.9563696,0.6588173,14.79,5.09,6.82,47.52,0.1,52.74,102235.08,486.26,0.0
2024-10-02T12:00:00Z,2024-10-03T12:00:00Z,,51.9563696,0.6588173,14.54,4.95,6.55,51.61,0.0,55.34,102203.24,389.75,0.0
2024-10-02T12:00:00Z,2024-10-03T13:00:00Z,,51.9563696,0.6588173,15.29,4.57,6.11,59.86,0.09,54.19,102150.18,518.43,0.01
2024-10-02T12:00:00Z,2024-10-03T14:00:00Z,,51.9563696,0.6588173,15.54,5.27,7.13,54.83,0.0,50.72,102107.73,438.0,0.01
2024-10-02T12:00:00Z,2024-10-03T15:00:00Z,,51.9563696,0.6588173,14.88,5.39,7.43,63.13,0.1,51.01,102107.73,325.41,0.0
2024-10-02T12:00:00Z,2024-10-03T16:00:00Z,,51.9563696,0.6588173,14.38,3.94,5.72,68.62,0.04,57.65,102128.95,185.17,0.01
2024-10-02T12:00:00Z,2024-10-03T17:00:00Z,,51.9563696,0.6588173,12.64,3.04,5.66,70.39,0.0,66.9,102171.41,44.93,0.01
2024-10-02T12:00:00Z,2024-10-03T18:00:00Z,,51.9563696,0.6588173,11.18,2.81,5.62,67.27,0.03,72.4,102213.85,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T19:00:00Z,,51.9563696,0.6588173,10.6,2.77,5.43,56.66,0.0,74.49,102245.69,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T20:00:00Z,,51.9563696,0.6588173,10.23,2.87,5.64,60.02,0.0,75.59,102256.3,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T21:00:00Z,,51.9563696,0.6588173,9.9,2.83,5.42,65.44,0.0,75.9,102256.3,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T22:00:00Z,,51.9563696,0.6588173,9.69,2.61,4.8,61.98,0.03,76.8,102256.3,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T23:00:00Z,,51.9563696,0.6588173,9.52,2.44,3.88,54.54,0.01,77.3,102235.08,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T00:00:00Z,,51.9563696,0.6588173,9.44,2.42,3.46,44.23,0.23,77.7,102213.85,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T01:00:00Z,,51.9563696,0.6588173,9.57,2.12,3.01,40.87,0.9,76.9,102213.85,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T02:00:00Z,,51.9563696,0.6588173,10.81,1.8,2.8,62.91,0.99,71.67,102182.02,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T03:00:00Z,,51.9563696,0.6588173,11.47,1.51,3.09,83.15,0.98,66.76,102139.56,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T04:00:00Z,,51.9563696,0.6588173,11.52,1.86,3.69,89.05,0.68,66.76,102118.34,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T05:00:00Z,,51.9563696,0.6588173,10.44,2.61,4.8,95.53,0.97,74.2,102139.56,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T06:00:00Z,,51.9563696,0.6588173,9.57,2.77,5.07,96.8,0.74,78.81,102160.79,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T07:00:00Z,,51.9563696,0.6588173,10.1,2.51,4.54,93.19,0.05,78.0,102203.24,62.02,0.0
2024-10-02T12:00:00Z,2024-10-04T08:00:00Z,,51.9563696,0.6588173,11.72,2.24,3.85,100.58,0.0,73.52,102213.85,212.31,0.0
2024-10-02T12:00:00Z,2024-10-04T09:00:00Z,,51.9563696,0.6588173,13.63,2.84,3.87,119.63,0.0,66.04,102213.85,349.54,0.01
2024-10-02T12:00:00Z,2024-10-04T10:00:00Z,,51.9563696,0.6588173,14.63,3.71,4.82,130.06,0.05,59.53,102192.62,458.11,0.01
2024-10-02T12:00:00Z,2024-10-04T11:00:00Z,,51.9563696,0.6588173,15.13,4.27,5.3,135.93,0.17,56.21,102160.79,482.24,0.0
2024-10-02T12:00:00Z,2024-10-04T12:00:00Z,,51.9563696,0.6588173,15.37,3.75,4.57,138.72,0.01,54.19,102139.56,542.55,0.0
2024-10-02T12:00:00Z,2024-10-04T13:00:00Z,,51.9563696,0.6588173,15.46,3.77,4.52,141.08,0.01,53.61,102097.12,510.38,0.0
2024-10-02T12:00:00Z,2024-10-04T14:00:00Z,,51.9563696,0.6588173,15.37,3.66,4.36,142.77,0.02,54.19,102054.66,433.98,0.0
2024-10-02T12:00:00Z,2024-10-04T15:00:00Z,,51.9563696,0.6588173,14.96,3.69,4.56,137.32,0.78,56.5,102022.83,319.38,0.0
2024-10-02T12:00:00Z,2024-10-04T16:00:00Z,,51.9563696,0.6588173,14.05,3.31,4.47,139.33,1.0,62.57,102022.83,155.89,0.0
2024-10-02T12:00:00Z,2024-10-04T17:00:00Z,,51.9563696,0.6588173,12.3,3.06,5.43,132.74,1.0,71.53,102065.28,31.86,0.0
2024-10-02T12:00:00Z,2024-10-04T18:00:00Z,,51.9563696,0.6588173,11.06,3.04,5.76,128.13,1.0,75.79,102086.51,0.0,0.0
2024-10-02T06:00:00Z,2024-10-04T19:00:00Z,,51.9563696,0.6588173,10.48,2.8,5.27,124.65,1.0,76.8,102086.51,0.0,0.0
2024-10-02T06:00:00Z,2024-10-04T20:00:00Z,,51.9563696,0.6588173,10.06,2.85,5.65,125.82,0.99,76.6,102086.51,0.0,0.0
2024-10-02T06:00:00Z,2024-10-04T21:00:00Z,,51.9563696,0.6588173,9.86,2.86,6.15,129.73,1.0,76.5,102086.51,0.0,0.0
2024-10-02T06:00:00Z,2024-10-04T22:00:00Z,,51.9563696,0.6588173,9.77,2.47,5.67,140.1,1.0,77.9,102054.66,0.0,0.0
2024-10-02T06:00:00Z,2024-10-04T23:00:00Z,,51.9563696,0.6588173,9.77,2.3,5.43,154.18,0.05,78.5,102022.83,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T00:00:00Z,,51.9563696,0.6588173,9.44,2.31,5.05,167.88,0.05,79.69,102012.22,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T01:00:00Z,,51.9563696,0.6588173,9.32,2.34,4.97,169.82,0.05,81.1,101980.38,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T02:00:00Z,,51.9563696,0.6588173,9.19,2.37,5.16,163.01,0.96,81.9,101937.93,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T03:00:00Z,,51.9563696,0.6588173,9.15,2.51,5.58,168.8,0.9,82.22,101916.71,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T04:00:00Z,,51.9563696,0.6588173,9.05,2.57,5.85,168.2,0.82,83.52,101906.09,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T05:00:00Z,,51.9563696,0.6588173,9.11,2.71,5.75,165.3,0.83,85.11,101906.09,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T06:00:00Z,,51.9563696,0.6588173,9.07,3.03,6.54,157.85,0.7,86.49,101853.04,0.0,0.0
2024-10-02T06:00:00Z,2024-10-05T07:00:00Z,,51.9563696,0.6588173,9.77,2.96,6.7,160.23,0.96,84.9,101853.04,56.99,0.0
2024-10-02T06:00:00Z,2024-10-05T08:00:00Z,,51.9563696,0.6588173,11.68,3.36,5.89,158.4,0.87,78.0,101863.65,183.91,0.0
2024-10-02T06:00:00Z,2024-10-05T09:00:00Z,,51.9563696,0.6588173,13.05,4.68,6.62,172.32,0.46,69.29,101927.32,275.14,0.0
2024-10-02T06:00:00Z,2024-10-05T10:00:00Z,,51.9563696,0.6588173,13.96,5.27,6.96,162.51,0.99,63.72,101842.42,417.9,0.0
2024-10-02T06:00:00Z,2024-10-05T11:00:00Z,,51.9563696,0.6588173,14.3,5.59,7.53,163.66,0.98,61.7,101794.67,429.96,0.0
