timestamp_utc,settlement_date,settlement_period,imbalance_price
2024-05-30T07:30:00Z,2024-05-30,18,104.9
2024-05-30T08:00:00Z,2024-05-30,19,100.0
2024-05-30T08:30:00Z,2024-05-30,20,76.59
2024-05-30T09:00:00Z,2024-05-30,21,68.48
2024-05-30T09:30:00Z,2024-05-30,22,63.41
2024-05-30T10:00:00Z,2024-05-30,23,55.12
2024-05-30T10:30:00Z,2024-05-30,24,94.96
2024-05-30T11:00:00Z,2024-05-30,25,58.49
2024-05-30T11:30:00Z,2024-05-30,26,31.65
2024-05-30T12:00:00Z,2024-05-30,27,99.0
2024-05-30T12:30:00Z,2024-05-30,28,50.43009900990099
2024-05-30T13:00:00Z,2024-05-30,29,99.0
2024-05-30T13:30:00Z,2024-05-30,30,62.83
2024-05-30T14:00:00Z,2024-05-30,31,91.5
2024-05-30T14:30:00Z,2024-05-30,32,102.0
2024-05-30T15:00:00Z,2024-05-30,33,43.0
2024-05-30T15:30:00Z,2024-05-30,34,43.0
2024-05-30T16:00:00Z,2024-05-30,35,43.0
2024-05-30T16:30:00Z,2024-05-30,36,75.86
2024-05-30T17:00:00Z,2024-05-30,37,109.0
2024-05-30T17:30:00Z,2024-05-30,38,62.0
2024-05-30T18:00:00Z,2024-05-30,39,109.0
2024-05-30T18:30:00Z,2024-05-30,40,55.0
2024-05-30T19:00:00Z,2024-05-30,41,43.0
2024-05-30T19:30:00Z,2024-05-30,42,43.0
2024-05-30T20:00:00Z,2024-05-30,43,80.05
2024-05-30T20:30:00Z,2024-05-30,44,43.0
2024-05-30T21:00:00Z,2024-05-30,45,99.0
2024-05-30T21:30:00Z,2024-05-30,46,99.0
2024-05-30T22:00:00Z,2024-05-30,47,98.5
2024-05-30T22:30:00Z,2024-05-30,48,74.93
2024-05-30T23:00:00Z,2024-05-31,1,46.0
2024-05-30T23:30:00Z,2024-05-31,2,41.47
2024-05-31T00:00:00Z,2024-05-31,3,35.0
2024-05-31T00:30:00Z,2024-05-31,4,35.0
2024-05-31T01:00:00Z,2024-05-31,5,39.4
2024-05-31T01:30:00Z,2024-05-31,6,36.03
2024-05-31T02:00:00Z,2024-05-31,7,56.91
2024-05-31T02:30:00Z,2024-05-31,8,95.0
2024-05-31T03:00:00Z,2024-05-31,9,95.0
2024-05-31T03:30:00Z,2024-05-31,10,95.0
2024-05-31T04:00:00Z,2024-05-31,11,94.55
2024-05-31T04:30:00Z,2024-05-31,12,41.69
2024-05-31T05:00:00Z,2024-05-31,13,80.65
2024-05-31T05:30:00Z,2024-05-31,14,80.41009900990099
2024-05-31T06:00:00Z,2024-05-31,15,31.26
2024-05-31T06:30:00Z,2024-05-31,16,31.26
2024-05-31T07:00:00Z,2024-05-31,17,33.12
2024-05-31T07:30:00Z,2024-05-31,18,91.5
2024-05-31T08:00:00Z,2024-05-31,19,98.0
2024-05-31T08:30:00Z,2024-05-31,20,98.9
2024-05-31T09:00:00Z,2024-05-31,21,98.9
2024-05-31T09:30:00Z,2024-05-31,22,98.9
2024-05-31T10:00:00Z,2024-05-31,23,98.0
2024-05-31T10:30:00Z,2024-05-31,24,98.0
2024-05-31T11:00:00Z,2024-05-31,25,98.0
2024-05-31T11:30:00Z,2024-05-31,26,97.0
2024-05-31T12:00:00Z,2024-05-31,27,97.0
2024-05-31T12:30:00Z,2024-05-31,28,97.0
2024-05-31T13:00:00Z,2024-05-31,29,97.0
2024-05-31T13:30:00Z,2024-05-31,30,96.69
2024-05-31T14:00:00Z,2024-05-31,31,96.69
2024-05-31T14:30:00Z,2024-05-31,32,96.69
2024-05-31T15:00:00Z,2024-05-31,33,96.69
2024-05-31T15:30:00Z,2024-05-31,34,109.99
2024-05-31T16:00:00Z,2024-05-31,35,110.0
2024-05-31T16:30:00Z,2024-05-31,36,108.59
2024-05-31T17:00:00Z,2024-05-31,37,109.0
2024-05-31T17:30:00Z,2024-05-31,38,110.0
2024-05-31T18:00:00Z,2024-05-31,39,109.0
2024-05-31T18:30:00Z,2024-05-31,40,99.5
2024-05-31T19:00:00Z,2024-05-31,41,109.0
2024-05-31T19:30:00Z,2024-05-31,42,109.0
2024-05-31T20:00:00Z,2024-05-31,43,95.0
2024-05-31T20:30:00Z,2024-05-31,44,25.37028571428572
2024-05-31T21:00:00Z,2024-05-31,45,105.0
2024-05-31T21:30:00Z,2024-05-31,46,102.0
2024-05-31T22:00:00Z,2024-05-31,47,102.0
2024-05-31T22:30:00Z,2024-05-31,48,83.74
2024-05-31T23:00:00Z,2024-06-01,1,102.0
2024-05-31T23:30:00Z,2024-06-01,2,98.0
2024-06-01T00:00:00Z,2024-06-01,3,80.7
2024-06-01T00:30:00Z,2024-06-01,4,79.08
2024-06-01T01:00:00Z,2024-06-01,5,53.0
2024-06-01T01:30:00Z,2024-06-01,6,69.57
2024-06-01T02:00:00Z,2024-06-01,7,71.75
2024-06-01T02:30:00Z,2024-06-01,8,58.4
2024-06-01T03:00:00Z,2024-06-01,9,96.9
2024-06-01T03:30:00Z,2024-06-01,10,53.0
2024-06-01T04:00:00Z,2024-06-01,11,95.52375570581384
2024-06-01T04:30:00Z,2024-06-01,12,71.6
2024-06-01T05:00:00Z,2024-06-01,13,53.1
2024-06-01T05:30:00Z,2024-06-01,14,53.1
2024-06-01T06:00:00Z,2024-06-01,15,43.0
2024-06-01T06:30:00Z,2024-06-01,16,40.0
2024-06-01T07:00:00Z,2024-06-01,17,43.2
2024-06-01T07:30:00Z,2024-06-01,18,98.0
2024-06-01T08:00:00Z,2024-06-01,19,98.0
2024-06-01T08:30:00Z,2024-06-01,20,98.0
2024-06-01T09:00:00Z,2024-06-01,21,100.9
2024-06-01T09:30:00Z,2024-06-01,22,100.9
2024-06-01T10:00:00Z,2024-06-01,23,101.0
2024-06-01T10:30:00Z,2024-06-01,24,101.0
2024-06-01T11:00:00Z,2024-06-01,25,101.0
2024-06-01T11:30:00Z,2024-06-01,26,101.0
2024-06-01T12:00:00Z,2024-06-01,27,101.0
2024-06-01T12:30:00Z,2024-06-01,28,100.0
2024-06-01T13:00:00Z,2024-06-01,29,98.0
2024-06-01T13:30:00Z,2024-06-01,30,98.0
2024-06-01T14:00:00Z,2024-06-01,31,98.0
2024-06-01T14:30:00Z,2024-06-01,32,98.0
2024-06-01T15:00:00Z,2024-06-01,33,98.0
2024-06-01T15:30:00Z,2024-06-01,34,89.0
2024-06-01T16:00:00Z,2024-06-01,35,98.0
2024-06-01T16:30:00Z,2024-06-01,36,76.04
2024-06-01T17:00:00Z,2024-06-01,37,92.69
2024-06-01T17:30:00Z,2024-06-01,38,95.42
2024-06-01T18:00:00Z,2024-06-01,39,98.0
2024-06-01T18:30:00Z,2024-06-01,40,89.71
2024-06-01T19:00:00Z,2024-06-01,41,88.39
2024-06-01T19:30:00Z,2024-06-01,42,98.0
2024-06-01T20:00:00Z,2024-06-01,43,98.0
2024-06-01T20:30:00Z,2024-06-01,44,101.0
2024-06-01T21:00:00Z,2024-06-01,45,101.0
2024-06-01T21:30:00Z,2024-06-01,46,101.0
2024-06-01T22:00:00Z,2024-06-01,47,100.0
2024-06-01T22:30:00Z,2024-06-01,48,98.0
2024-06-01T23:00:00Z,2024-06-02,1,5.1
2024-06-01T23:30:00Z,2024-06-02,2,5.11
2024-06-02T00:00:00Z,2024-06-02,3,88.36025151029466
2024-06-02T00:30:00Z,2024-06-02,4,94.0
2024-06-02T01:00:00Z,2024-06-02,5,94.0
2024-06-02T01:30:00Z,2024-06-02,6,94.0
2024-06-02T02:00:00Z,2024-06-02,7,7.850133333333333
2024-06-02T02:30:00Z,2024-06-02,8,4.92
2024-06-02T03:00:00Z,2024-06-02,9,7.12
2024-06-02T03:30:00Z,2024-06-02,10,6.230196078431373
2024-06-02T04:00:00Z,2024-06-02,11,8.7
2024-06-02T04:30:00Z,2024-06-02,12,9.92989898989899
2024-06-02T05:00:00Z,2024-06-02,13,0.83
2024-06-02T05:30:00Z,2024-06-02,14,0.83
2024-06-02T06:00:00Z,2024-06-02,15,1.9
2024-06-02T06:30:00Z,2024-06-02,16,2.32
2024-06-02T07:00:00Z,2024-06-02,17,0.9501333333333334
2024-06-02T07:30:00Z,2024-06-02,18,0.9501333333333334
2024-06-02T08:00:00Z,2024-06-02,19,16.21
2024-06-02T08:30:00Z,2024-06-02,20,84.59
2024-06-02T09:00:00Z,2024-06-02,21,93.5
2024-06-02T09:30:00Z,2024-06-02,22,32.0
2024-06-02T10:00:00Z,2024-06-02,23,93.5
2024-06-02T10:30:00Z,2024-06-02,24,93.5
2024-06-02T11:00:00Z,2024-06-02,25,93.5
2024-06-02T11:30:00Z,2024-06-02,26,8.0
2024-06-02T12:00:00Z,2024-06-02,27,0.0
2024-06-02T12:30:00Z,2024-06-02,28,-1.4
2024-06-02T13:00:00Z,2024-06-02,29,-3.93
2024-06-02T13:30:00Z,2024-06-02,30,-23.12
2024-06-02T14:00:00Z,2024-06-02,31,-48.37
2024-06-02T14:30:00Z,2024-06-02,32,-22.52
2024-06-02T15:00:00Z,2024-06-02,33,3.0
2024-06-02T15:30:00Z,2024-06-02,34,11.5
2024-06-02T16:00:00Z,2024-06-02,35,38.54
2024-06-02T16:30:00Z,2024-06-02,36,63.72
2024-06-02T17:00:00Z,2024-06-02,37,97.0
2024-06-02T17:30:00Z,2024-06-02,38,101.0
2024-06-02T18:00:00Z,2024-06-02,39,101.0
2024-06-02T18:30:00Z,2024-06-02,40,104.0
2024-06-02T19:00:00Z,2024-06-02,41,101.0
2024-06-02T19:30:00Z,2024-06-02,42,101.0
2024-06-02T20:00:00Z,2024-06-02,43,101.0
2024-06-02T20:30:00Z,2024-06-02,44,101.0
2024-06-02T21:00:00Z,2024-06-02,45,101.0
2024-06-02T21:30:00Z,2024-06-02,46,101.0
2024-06-02T22:00:00Z,2024-06-02,47,101.0
2024-06-02T22:30:00Z,2024-06-02,48,97.9
2024-06-02T23:00:00Z,2024-06-03,1,55.0
2024-06-02T23:30:00Z,2024-06-03,2,56.86
2024-06-03T00:00:00Z,2024-06-03,3,95.0
2024-06-03T00:30:00Z,2024-06-03,4,45.76
2024-06-03T01:00:00Z,2024-06-03,5,50.89
2024-06-03T01:30:00Z,2024-06-03,6,43.0
2024-06-03T02:00:00Z,2024-06-03,7,94.95
2024-06-03T02:30:00Z,2024-06-03,8,97.0
2024-06-03T03:00:00Z,2024-06-03,9,97.9
2024-06-03T03:30:00Z,2024-06-03,10,97.9
2024-06-03T04:00:00Z,2024-06-03,11,97.9
2024-06-03T04:30:00Z,2024-06-03,12,55.0
2024-06-03T05:00:00Z,2024-06-03,13,101.0
2024-06-03T05:30:00Z,2024-06-03,14,120.0
2024-06-03T06:00:00Z,2024-06-03,15,115.00045318589686
2024-06-03T06:30:00Z,2024-06-03,16,106.9
2024-06-03T07:00:00Z,2024-06-03,17,99.9
2024-06-03T07:30:00Z,2024-06-03,18,106.9
2024-06-03T08:00:00Z,2024-06-03,19,106.9
2024-06-03T08:30:00Z,2024-06-03,20,110.78
2024-06-03T09:00:00Z,2024-06-03,21,69.0
2024-06-03T09:30:00Z,2024-06-03,22,69.0
2024-06-03T10:00:00Z,2024-06-03,23,62.0
2024-06-03T10:30:00Z,2024-06-03,24,76.62
2024-06-03T11:00:00Z,2024-06-03,25,55.68
2024-06-03T11:30:00Z,2024-06-03,26,58.59
2024-06-03T12:00:00Z,2024-06-03,27,97.0
2024-06-03T12:30:00Z,2024-06-03,28,65.0
2024-06-03T13:00:00Z,2024-06-03,29,62.5
2024-06-03T13:30:00Z,2024-06-03,30,73.15
2024-06-03T14:00:00Z,2024-06-03,31,75.4
2024-06-03T14:30:00Z,2024-06-03,32,75.7
2024-06-03T15:00:00Z,2024-06-03,33,80.58
2024-06-03T15:30:00Z,2024-06-03,34,85.8
2024-06-03T16:00:00Z,2024-06-03,35,97.0
2024-06-03T16:30:00Z,2024-06-03,36,99.9
2024-06-03T17:00:00Z,2024-06-03,37,99.0
2024-06-03T17:30:00Z,2024-06-03,38,126.12
2024-06-03T18:00:00Z,2024-06-03,39,119.0
2024-06-03T18:30:00Z,2024-06-03,40,119.0
2024-06-03T19:00:00Z,2024-06-03,41,119.0
2024-06-03T19:30:00Z,2024-06-03,42,122.83
2024-06-03T20:00:00Z,2024-06-03,43,116.41
2024-06-03T20:30:00Z,2024-06-03,44,61.20150623664785
2024-06-03T21:00:00Z,2024-06-03,45,62.0
2024-06-03T21:30:00Z,2024-06-03,46,105.0
2024-06-03T22:00:00Z,2024-06-03,47,110.0
2024-06-03T22:30:00Z,2024-06-03,48,103.0
2024-06-03T23:00:00Z,2024-06-04,1,78.33
2024-06-03T23:30:00Z,2024-06-04,2,73.11
2024-06-04T00:00:00Z,2024-06-04,3,97.9
2024-06-04T00:30:00Z,2024-06-04,4,94.0
2024-06-04T01:00:00Z,2024-06-04,5,97.9
2024-06-04T01:30:00Z,2024-06-04,6,33.063268764610456
2024-06-04T02:00:00Z,2024-06-04,7,30.03347945850201
2024-06-04T02:30:00Z,2024-06-04,8,29.798089372171187
2024-06-04T03:00:00Z,2024-06-04,9,93.9
2024-06-04T03:30:00Z,2024-06-04,10,66.23
2024-06-04T04:00:00Z,2024-06-04,11,68.73
2024-06-04T04:30:00Z,2024-06-04,12,68.94
2024-06-04T05:00:00Z,2024-06-04,13,72.36
2024-06-04T05:30:00Z,2024-06-04,14,82.4613120877775
2024-06-04T06:00:00Z,2024-06-04,15,99.6
2024-06-04T06:30:00Z,2024-06-04,16,103.0
2024-06-04T07:00:00Z,2024-06-04,17,20.0964376039876
2024-06-04T07:30:00Z,2024-06-04,18,54.0
2024-06-04T08:00:00Z,2024-06-04,19,97.9
2024-06-04T08:30:00Z,2024-06-04,20,97.9
2024-06-04T09:00:00Z,2024-06-04,21,99.0
2024-06-04T09:30:00Z,2024-06-04,22,99.6
2024-06-04T10:00:00Z,2024-06-04,23,97.9
2024-06-04T10:30:00Z,2024-06-04,24,0.0
2024-06-04T11:00:00Z,2024-06-04,25,2.0
2024-06-04T11:30:00Z,2024-06-04,26,5.527666778186592
2024-06-04T12:00:00Z,2024-06-04,27,2.0
2024-06-04T12:30:00Z,2024-06-04,28,-22.52
2024-06-04T13:00:00Z,2024-06-04,29,-22.52
2024-06-04T13:30:00Z,2024-06-04,30,94.0
2024-06-04T14:00:00Z,2024-06-04,31,96.5
2024-06-04T14:30:00Z,2024-06-04,32,95.0
2024-06-04T15:00:00Z,2024-06-04,33,95.0
2024-06-04T15:30:00Z,2024-06-04,34,65.24
2024-06-04T16:00:00Z,2024-06-04,35,21.86
2024-06-04T16:30:00Z,2024-06-04,36,78.45
2024-06-04T17:00:00Z,2024-06-04,37,96.72
2024-06-04T17:30:00Z,2024-06-04,38,99.35013333333332
2024-06-04T18:00:00Z,2024-06-04,39,40.0
2024-06-04T18:30:00Z,2024-06-04,40,103.0
2024-06-04T19:00:00Z,2024-06-04,41,103.0
2024-06-04T19:30:00Z,2024-06-04,42,108.75
2024-06-04T20:00:00Z,2024-06-04,43,107.0
2024-06-04T20:30:00Z,2024-06-04,44,111.0
2024-06-04T21:00:00Z,2024-06-04,45,110.99975763451285
2024-06-04T21:30:00Z,2024-06-04,46,54.73009345794392
2024-06-04T22:00:00Z,2024-06-04,47,-11.27
2024-06-04T22:30:00Z,2024-06-04,48,-22.52
2024-06-04T23:00:00Z,2024-06-05,1,30.0
2024-06-04T23:30:00Z,2024-06-05,2,95.0
2024-06-05T00:00:00Z,2024-06-05,3,95.0
2024-06-05T00:30:00Z,2024-06-05,4,33.21
2024-06-05T01:00:00Z,2024-06-05,5,-11.27
2024-06-05T01:30:00Z,2024-06-05,6,-22.52
2024-06-05T02:00:00Z,2024-06-05,7,-21.42
2024-06-05T02:30:00Z,2024-06-05,8,33.45
2024-06-05T03:00:00Z,2024-06-05,9,51.0
2024-06-05T03:30:00Z,2024-06-05,10,43.5
2024-06-05T04:00:00Z,2024-06-05,11,38.3
2024-06-05T04:30:00Z,2024-06-05,12,75.0
2024-06-05T05:00:00Z,2024-06-05,13,69.0
2024-06-05T05:30:00Z,2024-06-05,14,95.0
2024-06-05T06:00:00Z,2024-06-05,15,95.0
2024-06-05T06:30:00Z,2024-06-05,16,82.01
2024-06-05T07:00:00Z,2024-06-05,17,18.58
2024-06-05T07:30:00Z,2024-06-05,18,-22.52
2024-06-05T08:00:00Z,2024-06-05,19,-22.52
2024-06-05T08:30:00Z,2024-06-05,20,-22.52
2024-06-05T09:00:00Z,2024-06-05,21,-20.0
2024-06-05T09:30:00Z,2024-06-05,22,-22.52
2024-06-05T10:00:00Z,2024-06-05,23,-22.52
2024-06-05T10:30:00Z,2024-06-05,24,-22.52
2024-06-05T11:00:00Z,2024-06-05,25,-23.42
2024-06-05T11:30:00Z,2024-06-05,26,-22.52
2024-06-05T12:00:00Z,2024-06-05,27,-16.15
2024-06-05T12:30:00Z,2024-06-05,28,-18.96
2024-06-05T13:00:00Z,2024-06-05,29,-32.3
2024-06-05T13:30:00Z,2024-06-05,30,-30.31
2024-06-05T14:00:00Z,2024-06-05,31,-21.42
2024-06-05T14:30:00Z,2024-06-05,32,69.0
2024-06-05T15:00:00Z,2024-06-05,33,-22.52
2024-06-05T15:30:00Z,2024-06-05,34,-89.1
2024-06-05T16:00:00Z,2024-06-05,35,-65.0
2024-06-05T16:30:00Z,2024-06-05,36,-22.52
2024-06-05T17:00:00Z,2024-06-05,37,-17.0
2024-06-05T17:30:00Z,2024-06-05,38,8.15
2024-06-05T18:00:00Z,2024-06-05,39,101.74
2024-06-05T18:30:00Z,2024-06-05,40,101.75
2024-06-05T19:00:00Z,2024-06-05,41,104.55
2024-06-05T19:30:00Z,2024-06-05,42,105.84
2024-06-05T20:00:00Z,2024-06-05,43,105.00022641851196
2024-06-05T20:30:00Z,2024-06-05,44,115.0
2024-06-05T21:00:00Z,2024-06-05,45,112.9
2024-06-05T21:30:00Z,2024-06-05,46,112.85
2024-06-05T22:00:00Z,2024-06-05,47,94.0
2024-06-05T22:30:00Z,2024-06-05,48,105.0
2024-06-05T23:00:00Z,2024-06-06,1,99.0
2024-06-05T23:30:00Z,2024-06-06,2,17.15
2024-06-06T00:00:00Z,2024-06-06,3,17.05
2024-06-06T00:30:00Z,2024-06-06,4,17.37
2024-06-06T01:00:00Z,2024-06-06,5,95.0
2024-06-06T01:30:00Z,2024-06-06,6,96.9
2024-06-06T02:00:00Z,2024-06-06,7,96.9
2024-06-06T02:30:00Z,2024-06-06,8,69.1
2024-06-06T03:00:00Z,2024-06-06,9,17.4
2024-06-06T03:30:00Z,2024-06-06,10,17.21
2024-06-06T04:00:00Z,2024-06-06,11,17.43
2024-06-06T04:30:00Z,2024-06-06,12,17.43
2024-06-06T05:00:00Z,2024-06-06,13,42.0
2024-06-06T05:30:00Z,2024-06-06,14,119.0
2024-06-06T06:00:00Z,2024-06-06,15,116.0
2024-06-06T06:30:00Z,2024-06-06,16,116.0
2024-06-06T07:00:00Z,2024-06-06,17,99.0
2024-06-06T07:30:00Z,2024-06-06,18,48.0
2024-06-06T08:00:00Z,2024-06-06,19,20.0
2024-06-06T08:30:00Z,2024-06-06,20,18.0
2024-06-06T09:00:00Z,2024-06-06,21,20.0
2024-06-06T09:30:00Z,2024-06-06,22,20.5
2024-06-06T10:00:00Z,2024-06-06,23,98.9
2024-06-06T10:30:00Z,2024-06-06,24,98.9
2024-06-06T11:00:00Z,2024-06-06,25,55.0
2024-06-06T11:30:00Z,2024-06-06,26,20.5
2024-06-06T12:00:00Z,2024-06-06,27,20.5
2024-06-06T12:30:00Z,2024-06-06,28,21.536172108568184
2024-06-06T13:00:00Z,2024-06-06,29,-22.52
2024-06-06T13:30:00Z,2024-06-06,30,-64.0
2024-06-06T14:00:00Z,2024-06-06,31,-22.52
2024-06-06T14:30:00Z,2024-06-06,32,-22.52
2024-06-06T15:00:00Z,2024-06-06,33,17.55
2024-06-06T15:30:00Z,2024-06-06,34,29.47
2024-06-06T16:00:00Z,2024-06-06,35,97.5
2024-06-06T16:30:00Z,2024-06-06,36,31.0
2024-06-06T17:00:00Z,2024-06-06,37,20.6
2024-06-06T17:30:00Z,2024-06-06,38,29.47
2024-06-06T18:00:00Z,2024-06-06,39,110.0
2024-06-06T18:30:00Z,2024-06-06,40,119.0
2024-06-06T19:00:00Z,2024-06-06,41,119.0
2024-06-06T19:30:00Z,2024-06-06,42,41.0
2024-06-06T20:00:00Z,2024-06-06,43,31.65
2024-06-06T20:30:00Z,2024-06-06,44,31.71
2024-06-06T21:00:00Z,2024-06-06,45,31.8
2024-06-06T21:30:00Z,2024-06-06,46,31.76
2024-06-06T22:00:00Z,2024-06-06,47,29.47
2024-06-06T22:30:00Z,2024-06-06,48,33.32
2024-06-06T23:00:00Z,2024-06-07,1,33.32
2024-06-06T23:30:00Z,2024-06-07,2,105.95
2024-06-07T00:00:00Z,2024-06-07,3,104.9
2024-06-07T00:30:00Z,2024-06-07,4,110.9
2024-06-07T01:00:00Z,2024-06-07,5,110.9
2024-06-07T01:30:00Z,2024-06-07,6,33.19308111111111
2024-06-07T02:00:00Z,2024-06-07,7,32.0
2024-06-07T02:30:00Z,2024-06-07,8,105.9
2024-06-07T03:00:00Z,2024-06-07,9,110.9
2024-06-07T03:30:00Z,2024-06-07,10,5.0
2024-06-07T04:00:00Z,2024-06-07,11,5.0
2024-06-07T04:30:00Z,2024-06-07,12,20.0
2024-06-07T05:00:00Z,2024-06-07,13,36.4
2024-06-07T05:30:00Z,2024-06-07,14,34.5
2024-06-07T06:00:00Z,2024-06-07,15,71.37013333333333
2024-06-07T06:30:00Z,2024-06-07,16,76.0
2024-06-07T07:00:00Z,2024-06-07,17,102.18
2024-06-07T07:30:00Z,2024-06-07,18,97.32
2024-06-07T08:00:00Z,2024-06-07,19,103.0
2024-06-07T08:30:00Z,2024-06-07,20,95.0
2024-06-07T09:00:00Z,2024-06-07,21,-1.58
2024-06-07T09:30:00Z,2024-06-07,22,0.0
2024-06-07T10:00:00Z,2024-06-07,23,-1.58
2024-06-07T10:30:00Z,2024-06-07,24,3.6
2024-06-07T11:00:00Z,2024-06-07,25,3.6
2024-06-07T11:30:00Z,2024-06-07,26,-22.16
2024-06-07T12:00:00Z,2024-06-07,27,-22.16
2024-06-07T12:30:00Z,2024-06-07,28,-81.93
2024-06-07T13:00:00Z,2024-06-07,29,-68.0
2024-06-07T13:30:00Z,2024-06-07,30,-87.58
2024-06-07T14:00:00Z,2024-06-07,31,-68.0
2024-06-07T14:30:00Z,2024-06-07,32,-68.0
2024-06-07T15:00:00Z,2024-06-07,33,-22.16
2024-06-07T15:30:00Z,2024-06-07,34,88.21995849839652
2024-06-07T16:00:00Z,2024-06-07,35,95.0
2024-06-07T16:30:00Z,2024-06-07,36,94.0
2024-06-07T17:00:00Z,2024-06-07,37,50.1
2024-06-07T17:30:00Z,2024-06-07,38,10.0
2024-06-07T18:00:00Z,2024-06-07,39,102.0
2024-06-07T18:30:00Z,2024-06-07,40,95.0
2024-06-07T19:00:00Z,2024-06-07,41,86.4
2024-06-07T19:30:00Z,2024-06-07,42,66.61
2024-06-07T20:00:00Z,2024-06-07,43,85.06402348937509
2024-06-07T20:30:00Z,2024-06-07,44,0.0
2024-06-07T21:00:00Z,2024-06-07,45,0.0
2024-06-07T21:30:00Z,2024-06-07,46,74.22
2024-06-07T22:00:00Z,2024-06-07,47,68.81
2024-06-07T22:30:00Z,2024-06-07,48,51.45
2024-06-07T23:00:00Z,2024-06-08,1,30.0
2024-06-07T23:30:00Z,2024-06-08,2,30.0
2024-06-08T00:00:00Z,2024-06-08,3,94.0
2024-06-08T00:30:00Z,2024-06-08,4,94.0
2024-06-08T01:00:00Z,2024-06-08,5,15.76
2024-06-08T01:30:00Z,2024-06-08,6,15.1
2024-06-08T02:00:00Z,2024-06-08,7,18.19
2024-06-08T02:30:00Z,2024-06-08,8,90.0
2024-06-08T03:00:00Z,2024-06-08,9,14.250133333333334
2024-06-08T03:30:00Z,2024-06-08,10,94.0
2024-06-08T04:00:00Z,2024-06-08,11,91.5
2024-06-08T04:30:00Z,2024-06-08,12,93.0
2024-06-08T05:00:00Z,2024-06-08,13,36.18
2024-06-08T05:30:00Z,2024-06-08,14,94.0
2024-06-08T06:00:00Z,2024-06-08,15,95.0
2024-06-08T06:30:00Z,2024-06-08,16,95.0
2024-06-08T07:00:00Z,2024-06-08,17,-19.0
2024-06-08T07:30:00Z,2024-06-08,18,84.00008727145787
2024-06-08T08:00:00Z,2024-06-08,19,95.0
2024-06-08T08:30:00Z,2024-06-08,20,95.0
2024-06-08T09:00:00Z,2024-06-08,21,90.0
2024-06-08T09:30:00Z,2024-06-08,22,-20.434523500068657
2024-06-08T10:00:00Z,2024-06-08,23,-6.61
2024-06-08T10:30:00Z,2024-06-08,24,-22.16
2024-06-08T11:00:00Z,2024-06-08,25,-22.16
2024-06-08T11:30:00Z,2024-06-08,26,-22.16
2024-06-08T12:00:00Z,2024-06-08,27,-22.16
2024-06-08T12:30:00Z,2024-06-08,28,-24.0
2024-06-08T13:00:00Z,2024-06-08,29,-18.85664077860655
2024-06-08T13:30:00Z,2024-06-08,30,-18.85662640348125
2024-06-08T14:00:00Z,2024-06-08,31,-5.0
2024-06-08T14:30:00Z,2024-06-08,32,-2.55
2024-06-08T15:00:00Z,2024-06-08,33,8.95
2024-06-08T15:30:00Z,2024-06-08,34,-22.16
2024-06-08T16:00:00Z,2024-06-08,35,-30.0
2024-06-08T16:30:00Z,2024-06-08,36,45.04
2024-06-08T17:00:00Z,2024-06-08,37,10.0
2024-06-08T17:30:00Z,2024-06-08,38,90.0
2024-06-08T18:00:00Z,2024-06-08,39,90.0
2024-06-08T18:30:00Z,2024-06-08,40,95.0
2024-06-08T19:00:00Z,2024-06-08,41,80.07
2024-06-08T19:30:00Z,2024-06-08,42,0.0
2024-06-08T20:00:00Z,2024-06-08,43,0.0
2024-06-08T20:30:00Z,2024-06-08,44,11.0
2024-06-08T21:00:00Z,2024-06-08,45,0.0
2024-06-08T21:30:00Z,2024-06-08,46,-22.16
2024-06-08T22:00:00Z,2024-06-08,47,-7.0
2024-06-08T22:30:00Z,2024-06-08,48,-22.16
2024-06-08T23:00:00Z,2024-06-09,1,8.33
2024-06-08T23:30:00Z,2024-06-09,2,-20.0
2024-06-09T00:00:00Z,2024-06-09,3,3.33
2024-06-09T00:30:00Z,2024-06-09,4,3.73
2024-06-09T01:00:00Z,2024-06-09,5,5.790133333333333
2024-06-09T01:30:00Z,2024-06-09,6,4.21
2024-06-09T02:00:00Z,2024-06-09,7,-2.49
2024-06-09T02:30:00Z,2024-06-09,8,-2.24
2024-06-09T03:00:00Z,2024-06-09,9,-7.43
2024-06-09T03:30:00Z,2024-06-09,10,-21.42
2024-06-09T04:00:00Z,2024-06-09,11,-9.2
2024-06-09T04:30:00Z,2024-06-09,12,-9.88
2024-06-09T05:00:00Z,2024-06-09,13,-22.16
2024-06-09T05:30:00Z,2024-06-09,14,-22.16
2024-06-09T06:00:00Z,2024-06-09,15,-4.12
2024-06-09T06:30:00Z,2024-06-09,16,-21.42
2024-06-09T07:00:00Z,2024-06-09,17,-7.9
2024-06-09T07:30:00Z,2024-06-09,18,-7.9
2024-06-09T08:00:00Z,2024-06-09,19,-12.6
2024-06-09T08:30:00Z,2024-06-09,20,-11.05
2024-06-09T09:00:00Z,2024-06-09,21,45.0
2024-06-09T09:30:00Z,2024-06-09,22,43.0
2024-06-09T10:00:00Z,2024-06-09,23,45.0
2024-06-09T10:30:00Z,2024-06-09,24,71.45
2024-06-09T11:00:00Z,2024-06-09,25,93.0
2024-06-09T11:30:00Z,2024-06-09,26,93.0
2024-06-09T12:00:00Z,2024-06-09,27,93.0
2024-06-09T12:30:00Z,2024-06-09,28,93.0
